Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
4420,975, [COL] title [VAL] One Little Pearl [COL] episodeNumber [VAL] 8.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1960-01-01 [COL] genre_list [VAL] Adventure [COL] runtimeMinutes [VAL] 60.0, [COL] title [VAL] The Pearl [COL] episodeNumber [VAL] 23.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1956-02-12 [COL] release_year [VAL] 1956-01-01,0,D5
986,1443, [COL] name [VAL] Bernard Hall [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Bernard Cornwell,0,D5
2236,903, [COL] name [VAL] Luci Natteford [COL] primaryProfessions [VAL] writer, [COL] name [VAL] Luc Besson,0,D5
2336,3785, [COL] title [VAL] Father Hoppe [COL] episodeNumber [VAL] 26.0 [COL] seasonNumber [VAL] 3.0 [COL] startYear [VAL] 1956-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0," [COL] title [VAL] Faith, Hope and Mr. Flaherty [COL] episodeNumber [VAL] 27.0 [COL] seasonNumber [VAL] 7.0 [COL] releaseDate [VAL] 1960-05-08 [COL] release_year [VAL] 1960-01-01",0,D5
986,850, [COL] name [VAL] Bernard Hall [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Bernard Girard,0,D5
1012,3420, [COL] title [VAL] He Always Comes Home [COL] episodeNumber [VAL] 32.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1955-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] Letter to Loretta: The Night My Father Came Home [COL] episodeNumber [VAL] 14.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1953-12-20 [COL] release_year [VAL] 1953-01-01,0,D5
588,69, [COL] name [VAL] Jill Chen [COL] primaryProfessions [VAL] actress, [COL] name [VAL] Gina Chen Jin,1,D5
596,5628, [COL] name [VAL] Don Bagley [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Douglas L. Stratton,0,D5
3799,1263," [COL] title [VAL] The Bully [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1961-01-01 [COL] genre_list [VAL] Adventure,Drama,Family [COL] runtimeMinutes [VAL] 30.0", [COL] title [VAL] The Grudge Match [COL] episodeNumber [VAL] 21.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1961-02-05 [COL] release_year [VAL] 1961-01-01,0,D5
1203,4298, [COL] name [VAL] Rayko Izuno [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Renan Ozturk,0,D5
385,3293, [COL] name [VAL] Yaniv Swissa [COL] birthYear [VAL] 1977-01-01 [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Yuriy Sherstnyov,0,D5
