D1,D2
77,5671
2479,4542
785,5520
176,4786
4746,1758
2691,5606
4790,1343
3075,4448
2614,4778
1757,809
4554,639
2706,384
4787,3403
1699,3507
2815,5524
2403,393
1365,532
4727,2019
1893,2479
1074,2386
1052,124
1797,1874
2883,3166
463,3767
2553,5888
3876,2460
3490,394
4057,2265
2000,5223
3483,4567
1159,1562
369,2308
2277,3693
4491,5686
3811,4072
1687,5939
4445,4692
3160,5354
433,2806
4442,4815
2003,4217
5013,2668
4774,5476
4185,125
4010,780
315,3429
2434,396
1971,5670
1364,5688
120,3948
9,890
2191,2108
4397,2258
4805,5760
2229,5049
2675,3455
4085,3410
1410,3715
4404,1184
2415,3821
2313,4161
354,4206
2123,1370
1876,3799
618,1147
573,2994
4382,6001
2803,5199
2999,5573
127,3872
2863,1764
4388,3064
2887,2592
1784,645
2065,1262
4176,5730
161,1356
3884,4142
4111,471
3853,458
3916,4885
1720,5297
617,2718
2468,3641
2737,4943
2114,3710
4157,3295
1370,3737
2117,1511
4714,160
2146,5944
1719,1720
2080,831
1037,2071
1618,4293
823,896
4657,3178
515,553
2976,1971
428,5675
4024,5518
4654,2695
4165,4494
1662,45
4825,1152
4940,2119
4716,792
4804,5698
4402,279
2294,1951
2959,4129
3440,5151
2612,3298
3551,2949
2954,2774
1848,134
3936,383
1169,1333
4121,3414
4422,3940
4132,4698
5074,968
1565,4204
2347,4152
4811,1906
4386,3197
4981,1601
2267,4109
307,789
4499,951
2268,1168
2435,4191
1541,4156
4533,207
1796,1018
1878,3023
3886,2622
4182,5605
115,3616
1722,5141
1816,2973
5080,784
612,3796
4232,3713
4394,2074
2733,1472
3300,2706
4064,267
2516,5306
769,3972
3447,4210
3425,288
2980,2987
866,1430
3958,3906
4584,4541
2393,3017
901,4218
3391,5594
4905,5999
4215,2574
1607,5
702,5679
4525,1578
4872,62
1949,4454
292,4969
3286,5092
3694,3045
3518,2742
1106,4825
1029,842
638,1397
833,2084
767,5481
586,725
375,997
4252,5489
4443,5093
2882,2975
4390,3332
405,420
1991,4722
764,133
3001,4482
4374,2393
2837,1763
1868,5380
3812,4107
1860,2203
4189,2990
4697,3858
3593,1346
3635,421
320,4683
4642,240
4889,4863
4661,4961
718,3232
677,1454
3751,5241
1020,1937
4069,5295
4745,2600
3115,849
3571,1902
4559,2419
4618,3985
3280,620
5028,947
3042,177
3935,4553
3288,4802
497,5757
3908,3754
622,5167
2526,6051
4321,3633
3666,3417
4679,5197
551,1097
2411,145
3016,4126
2995,3930
3344,4682
938,4908
2006,1302
2280,5037
1060,2784
1710,1656
3298,3053
2570,2111
2007,4437
1762,625
3128,5644
1188,654
4012,2079
2195,3574
4164,175
387,2869
621,3741
4114,4479
4976,291
645,198
4890,575
3135,12
1183,3673
1268,425
4303,4008
2603,5927
1677,1687
58,1668
4435,2040
2938,3028
4644,5336
3325,2207
2634,3506
3443,4824
2402,2995
3249,574
1525,5072
252,1200
3995,2272
3297,3488
2423,2544
794,4518
1456,3163
4082,1981
136,1461
4033,3651
3466,1537
244,1676
90,5260
4894,531
3872,1509
2298,1910
2489,4055
3159,4418
2914,5384
3089,4984
3699,4236
4270,5267
791,93
3996,903
3546,2154
1318,5431
2315,2886
4348,5274
2029,571
1536,2486
21,4889
2585,2637
981,1338
695,3605
4736,50
4577,1718
99,3085
3056,5851
1441,3461
3305,4452
4960,1872
1636,507
3435,3675
3836,1226
5056,3309
3174,5231
4019,965
3412,381
1936,386
2448,2838
1236,5465
2960,1539
1925,5286
4337,388
2806,1455
4042,5766
4426,804
1779,888
2540,2819
1249,5074
2913,5239
430,5321
1899,1517
2498,617
5070,5560
916,5867
1432,5687
257,1893
3299,987
2989,892
2816,5044
4147,3841
2283,2913
2390,1322
4001,1888
3506,3690
1384,4347
1539,1196
3018,5599
1805,3387
3354,5331
4142,5345
762,878
643,4548
3914,4059
2782,3827
3681,204
2639,1512
4855,2834
1909,317
4831,1303
2923,3967
275,2517
3398,5131
540,1845
4594,5254
251,1482
2736,1415
1625,1201
285,5205
1586,1892
2187,1683
408,5449
4143,4398
2284,4483
1342,673
1849,3297
34,2605
3723,2698
4723,3141
4532,814
930,5056
4309,1999
2569,3066
3949,5556
1377,3738
967,2331
3371,4530
1843,5701
3641,4539
599,4275
2809,4955
1386,1033
1420,1933
4986,505
3021,4184
3156,186
2239,867
4784,3764
2174,933
4955,2129
1427,5428
1953,2273
4354,5799
5116,5265
1243,5280
1683,370
3865,5615
3353,147
948,97
2652,463
2513,5458
314,969
3208,4200
1809,651
3880,1235
2216,4605
3833,1386
2876,597
1448,5048
4972,4513
1572,3274
226,4202
4800,4511
1458,2122
1974,5830
2741,1442
5067,1228
4969,2044
1069,1180
1374,1035
632,3968
869,3719
5110,2289
4959,562
3847,3013
2617,5907
3930,3395
3882,5657
1533,1361
4128,2579
4854,3846
3329,3046
1119,1181
1337,1672
3024,5356
4514,5990
487,429
1681,4002
1823,2201
289,139
2023,3542
4596,699
1168,3620
4478,2467
4970,5361
1896,3844
3219,3466
3969,556
829,2694
129,1443
31,3869
322,5337
1501,3288
2372,912
180,1330
4979,1544
3781,2925
2547,2609
1740,3978
3839,2011
232,5603
2232,5724
68,4927
4074,3945
5022,1499
2197,3683
443,788
2275,4606
4046,2438
2777,4205
1006,1256
2353,4649
3370,1817
4977,682
724,4862
3049,910
1208,5102
2043,646
4272,5865
4115,4031
50,3695
4251,5250
2130,1541
968,28
1806,2839
891,4182
2414,2852
1136,3716
1400,1130
3481,5211
126,2765
3961,4976
2102,659
2518,3663
4098,4146
4169,854
3073,4570
1383,4942
859,4116
1036,5507
3333,0
4682,4127
4582,3113
1462,5177
5026,200
4056,265
2680,5996
3997,1250
3121,2416
3030,1858
4343,5148
1062,2872
2878,1388
177,256
2896,5172
3449,2288
3669,4621
1479,1714
5039,4918
4694,1291
4239,2487
4040,664
2644,1802
3468,498
488,5516
1125,723
4077,2407
1725,3696
4436,3302
2293,3855
1435,5277
3045,2152
5015,5734
2533,3790
2783,2528
3659,2550
1482,4729
3214,1931
3163,3590
3411,2539
1090,3211
42,734
3877,3000
147,1924
1264,2584
4911,4505
417,2096
5105,1765
2911,652
3467,2182
2900,5815
1750,1158
3779,2367
361,2347
3563,957
2850,4840
1503,312
524,1521
3,436
1648,1380
3359,123
3583,1681
2138,5415
1877,5510
3622,5264
1241,2890
4564,2048
2607,1719
2625,90
935,3490
4555,1812
4071,5789
3983,2866
4433,3944
4206,3438
1225,2320
4497,3786
3488,512
4494,960
5046,5355
2249,2977
3283,3843
2595,1288
3380,3667
1866,5271
1694,3140
1731,5050
2646,5066
2576,1642
1856,1321
1148,4007
4578,515
3643,4937
1102,3217
4632,112
35,2885
1910,3989
423,5070
45,2168
11,73
1072,2801
613,2548
4486,719
4534,406
4329,3998
1600,872
1043,735
2532,4083
2786,839
1194,3797
3162,3067
3516,1488
3055,2814
3461,813
4211,561
3509,595
5027,4685
3990,815
1790,5396
2278,543
4611,4244
2142,2623
1438,3692
974,3718
4100,482
2621,1043
3732,4357
2045,1419
334,3413
2892,2911
1197,1234
3933,3991
2776,5743
427,5948
2462,6029
1714,27
4739,1508
4471,1807
2531,1788
4558,3825
1549,3016
3879,935
1815,4122
2350,5937
2765,6027
3609,6038
1437,3473
3542,174
2109,5405
1898,1638
1724,635
2182,2262
1550,1781
3797,5319
2665,870
1066,4014
4326,2983
1548,5305
4793,4001
822,5762
3705,5173
1942,282
2937,4471
1286,709
2031,588
870,457
4355,2953
395,5108
679,5940
1013,4803
2259,4315
1363,271
4638,334
987,5402
1773,3418
4853,5382
3646,3251
291,2156
4612,25
3598,1727
4258,3496
991,2326
1267,4725
3087,1836
3311,4060
4636,2562
808,152
184,1470
4502,1543
2785,4617
656,5343
1409,3743
2192,419
2407,3181
3528,4327
5098,4953
1308,708
4434,5589
2153,1840
2743,3003
1478,109
499,3734
3086,3272
4928,151
4884,4225
3963,5611
2384,1331
4257,1205
3729,558
3521,5309
3189,1060
3678,3793
2226,5614
388,4695
1470,1760
2271,2378
1833,3265
95,3319
44,2757
3454,1818
3409,3425
1512,3207
2573,5310
4551,918
2477,4914
673,1053
1666,908
1032,1362
4715,2948
3327,4888
3576,4334
1928,3915
3326,4186
3817,1073
4345,1103
4549,3969
3006,92
2301,3674
3794,3631
1610,375
496,5917
2740,3918
340,866
3623,1182
1186,128
1836,1487
5054,3907
110,3604
2345,2582
692,1742
2135,6022
321,5162
2015,5154
2389,6041
4484,5575
5101,2537
1277,5258
1150,4728
1051,4680
49,4413
1234,1323
3028,103
4191,604
4876,2529
956,1863
3002,4264
4709,1708
590,241
1061,4593
1204,3127
641,3495
2100,3026
385,5103
2859,566
