D1,D2
1636,33421
1244,51094
631,23632
1982,7602
2078,20649
731,14870
784,13
363,50773
1466,59506
709,61205
1792,8373
660,59063
1793,17303
476,23189
1347,5901
2093,23646
984,50953
341,15628
730,61234
1465,4575
1105,12410
996,16087
1261,28027
1964,40999
759,28213
347,48642
1835,54201
458,36164
1219,42767
1116,9531
1066,6606
1233,59867
211,54669
829,60368
1715,31485
1142,37821
1468,26277
1439,18076
1741,55619
813,28430
847,59882
1460,37376
447,55599
1844,50955
1126,55329
1281,9095
156,8167
2484,39839
1025,34212
923,36457
1526,47863
638,31360
170,39546
674,22230
2297,17711
1725,44741
973,48798
1412,49553
1592,29415
85,1333
1287,12965
1615,6307
1683,28233
1670,19017
227,37760
2223,45541
2126,50095
1892,28072
1619,2810
11,26264
1117,34502
797,24649
554,14526
478,31669
1534,53762
1006,42314
895,1226
1772,9388
940,2645
2180,24731
196,32305
431,33473
2303,37068
765,16517
1065,37866
257,31036
1327,3123
1042,60287
1780,20410
1353,10270
606,10725
489,57003
298,10774
1346,34644
839,2499
1243,14847
1074,10387
1175,28399
855,53700
1894,57151
64,3385
766,16708
25,25681
1102,13142
1303,44692
1815,53298
2059,60178
1295,7145
1642,52257
1761,35343
1139,7362
279,50929
2492,2547
416,37592
2140,25022
83,3256
1097,9910
1435,52937
999,16933
1410,4633
1188,26881
89,30107
470,28846
645,50542
2153,24810
456,9212
879,50166
1702,25824
1598,44232
1369,61321
1270,33293
81,61242
1984,7501
2472,6333
1307,37202
1356,21083
892,16660
1146,58112
480,35990
2190,5014
836,9354
317,14396
1429,52082
226,58848
1872,33036
1697,17137
1055,11051
1588,6741
2361,47212
2213,12582
1574,3239
30,19412
1751,3254
1901,32933
1376,10215
1531,3732
1008,29812
1249,17592
1777,6550
506,8589
1020,48425
2436,45497
767,36027
1011,7281
2070,48721
440,49481
2387,42329
2207,37403
1826,1806
596,7446
1770,6596
2274,41544
2246,2340
1414,33809
1456,21365
66,23006
1268,478
349,57540
2132,9620
2262,28380
745,37188
1924,841
1823,14
131,9102
1464,19280
1452,16398
1517,55089
964,3428
2427,10015
1822,2850
2471,10487
442,13543
1383,40677
827,9641
61,33002
1389,42167
1560,22374
1713,1682
1962,6146
1473,24037
2036,48197
632,20611
74,8225
2149,46158
1094,13515
2050,43253
671,13136
1557,39873
1043,55701
1689,51798
9,16124
302,34203
1766,50478
2300,29061
405,36591
1621,39614
355,834
1720,26506
900,59703
505,55938
1657,2367
1484,9225
1461,201
1617,24039
2127,16048
2443,5357
2329,5254
727,43425
613,44003
1532,44231
911,7379
289,2582
718,53843
1445,25856
1747,36743
1182,33077
1629,8083
2228,623
491,22857
402,5522
1737,21764
1498,29131
1371,21754
273,14237
132,6678
1413,38637
1712,22370
853,47240
1993,36745
1679,27912
1764,5235
291,57958
38,17035
774,26248
84,48758
140,19343
2185,35081
1423,12376
2231,9294
1314,2562
2203,21950
490,47259
1846,2831
2327,29070
290,9936
1246,632
1859,34423
643,27097
345,55925
2015,50744
162,19398
2311,36797
2145,11126
2439,14715
642,21663
1521,30070
2366,23681
1138,50084
1386,6059
134,46139
637,19702
555,3984
1406,18680
2225,28489
2490,7424
1749,23234
2209,12636
1360,12128
2352,50148
46,40196
4,2541
2332,1813
559,37596
641,12370
150,53062
2375,36917
526,10981
2019,34548
2373,11623
1342,60396
497,6309
775,14053
1555,48688
1688,47508
2198,39940
512,16624
1361,25541
1284,35462
2133,14138
452,55964
593,11199
1525,59349
1796,30854
804,38816
1409,30297
1277,19947
1200,59113
662,2050
391,60614
1212,18192
375,25906
871,26397
1543,1307
2194,27847
1329,15883
2302,17313
2341,8917
2271,14669
2346,21555
1587,51162
874,33089
243,60288
1164,15893
419,17249
474,40095
2107,52890
327,30031
2092,4287
2124,1452
650,20415
181,2286
2483,4352
622,15781
1230,41972
2218,18143
1483,20314
1669,31455
1240,34303
931,55343
570,28270
1632,17559
1049,16534
2230,2811
2410,19564
1620,48734
413,178
1856,16142
965,2144
1970,49178
101,2104
1744,50338
2481,15897
794,58453
1754,4213
495,13682
1631,23551
1336,58227
1375,20476
2319,44344
1787,2588
822,2392
220,45567
943,39720
2025,22223
218,294
1135,41167
206,32761
294,37025
1308,53745
397,7411
2407,9808
1898,11257
139,3446
2237,16699
1836,24885
817,9282
1121,39872
161,4777
232,21149
970,49206
1992,2660
2469,51720
2380,32900
1132,14118
1752,10439
482,42456
610,655
1726,12066
342,39857
346,11828
2477,16644
108,9451
1781,5739
1274,10896
13,33467
525,19999
707,37917
2434,18289
1293,49478
1690,20506
1935,8261
1184,22134
1149,35740
425,39480
898,24526
1141,10794
1504,40796
352,5639
1024,58598
885,1354
1582,44930
633,18643
72,45664
793,54729
809,604
219,1829
2242,4096
1699,2556
1652,919
462,22855
1345,4485
282,1605
2233,29309
1762,28061
374,22550
326,13014
2128,16759
325,53065
2437,25469
689,46598
1829,4299
1538,11239
1703,35570
2296,57360
513,6913
814,39826
2178,17223
2470,60351
756,19980
913,32191
600,55982
274,31322
1519,4439
2355,13898
2370,6351
1442,30840
740,40593
2113,44791
1152,9554
2062,57993
301,40649
1217,34228
248,51769
1757,60409
673,36859
888,34914
171,26104
1206,24590
2179,38071
1088,21392
47,5319
99,3664
17,9628
167,28075
1660,7385
876,37574
1301,61259
1350,30848
1659,31450
1417,18745
223,2057
18,25181
267,53040
141,19242
2409,23086
1021,9199
110,7247
57,59339
1966,29879
221,27486
1403,28676
103,14326
2063,41136
2012,1005
2340,30596
618,11767
155,22096
411,2172
2269,34471
945,23206
1658,10767
1773,46594
1009,42918
2195,9221
711,16938
1980,27110
308,2464
58,37469
1202,11108
2464,30148
1955,58124
1425,30530
1691,31291
332,9424
2504,25698
1575,60237
713,292
22,4252
1326,1837
1310,17049
450,25613
1765,16628
1078,7652
343,17304
2505,47720
70,9357
1273,48781
2287,48976
414,51756
974,17232
233,2530
337,11287
575,17230
1257,18664
2459,42511
1231,31373
261,31283
708,29050
2278,52472
1710,54019
2482,4815
2028,28623
6,16121
2402,19243
1173,18100
1850,37709
62,36610
82,8901
401,6147
1100,28085
592,20302
2344,38610
71,50886
670,58854
902,13075
1863,52356
2456,52867
287,30407
956,39194
719,47327
1241,793
1194,2307
534,32907
129,36440
1840,13962
863,33555
2030,461
225,36256
1364,21434
387,35058
2183,38490
896,12899
1349,21042
2137,61100
702,57195
833,6725
617,7380
1305,8947
1007,1996
2451,47841
2256,29743
2168,50824
1247,25651
2144,14999
403,8866
1232,48231
543,34167
244,23882
1368,19264
1808,59090
2318,27567
407,49916
843,27130
2188,24114
2072,14505
357,2023
540,32686
199,35281
2045,1513
682,13414
1672,30489
1738,5067
893,16840
781,60655
2501,24786
1224,43925
605,28031
2148,47624
870,5447
117,40566
2049,13939
951,49368
786,7865
769,11348
933,13362
1039,26231
1181,49598
1306,18513
1081,5446
92,14103
2217,2733
1864,1781
35,16544
577,29013
985,7399
2442,12620
2306,36924
2359,19162
556,12401
97,11671
1960,1100
977,18345
100,116
335,32681
2377,9195
353,37484
2169,52319
602,24109
1208,44680
1801,29998
1133,24774
1156,43970
1264,31086
198,4654
565,38139
2369,13758
111,1807
488,1394
1505,28272
499,48770
1734,41177
564,19131
1120,3227
285,29617
1877,5313
406,48240
658,12042
1201,34608
1223,7476
1849,4107
2038,23515
10,19424
2400,50678
1607,50367
1462,46602
24,20020
184,51846
958,3711
2,60625
2266,5846
1956,59691
2074,744
1742,19747
481,17806
1782,8173
1294,161
2368,39377
845,3211
1858,13619
832,25939
1248,18584
816,23840
1418,361
1091,12353
1623,2749
438,30672
1820,11945
1335,6216
1420,14840
2117,33219
54,16105
2159,23220
2265,7152
2467,4254
172,7577
1913,16228
1490,19770
901,1847
1567,34332
2154,28882
1179,23941
1168,30989
723,56289
706,20765
1862,15540
1867,52960
1708,33048
1222,54118
1036,18466
927,28727
2415,2358
1848,57682
2067,41341
2245,22455
2280,17969
494,15569
615,16185
338,21025
655,7853
1985,37856
1845,27416
1799,6613
455,14042
1478,11551
1434,33892
1265,35095
2294,11653
1433,2806
1681,53632
2151,35524
2175,23469
1441,15110
825,6845
2221,37004
1675,38
1259,11056
1922,20749
2017,29983
2500,7546
1038,24546
286,27715
2056,13497
2283,36565
1199,12551
86,22002
435,3375
1648,51128
1128,10372
238,42197
789,4059
1830,16917
1891,44973
1171,2165
1436,6172
1603,10812
653,30087
1565,22181
866,15268
930,21796
1576,3651
2270,7665
1651,19419
915,2488
669,37175
1566,19559
507,58864
1711,28683
1317,5554
1432,30189
1263,17170
884,47271
2142,38166
79,29203
1221,51922
1045,51870
919,7026
1614,6710
2454,13226
318,10539
1185,45789
2206,52448
1267,16456
1354,39747
763,47009
2201,33594
1500,4198
1405,55435
48,60873
76,25543
1064,10599
2465,13065
2510,16111
1723,25960
276,9315
295,43896
468,47159
1601,2595
2445,3251
1653,7243
1411,5689
1059,30463
544,32604
1343,26843
1290,29051
937,34400
2236,55263
1662,41427
264,36779
1325,40863
1852,41785
524,2493
2298,26856
925,15012
1272,20587
2431,13481
830,1444
823,16875
696,46145
831,9916
2430,10902
2479,10738
1562,22033
630,19597
737,33132
929,55083
1515,13983
743,41568
1978,37334
627,37142
2401,39476
585,6373
208,22006
868,23963
1671,2843
0,21732
1788,37419
2224,16768
26,42771
2301,2665
1890,39761
1774,12711
1983,9612
1989,48967
2032,42885
557,15868
1839,1038
1969,26402
2122,27069
385,11554
2356,24126
1453,3298
1501,1776
2411,22847
1289,48906
2005,6763
2351,51080
1673,48622
922,50205
2255,463
1334,34041
1912,23587
2406,27133
2196,34832
1680,3213
529,9790
732,12548
909,30240
982,17714
21,15667
824,42478
469,55622
588,38362
1583,14004
1727,12526
1014,6702
894,40310
330,48856
2048,10026
1165,39609
1664,1020
903,16851
2507,38267
1095,35575
657,20989
1463,25974
1183,29127
569,21232
2181,39148
535,3690
424,27420
2499,5794
761,14716
1172,40181
906,32809
771,14998
1551,4750
747,40896
434,9201
1518,4605
1131,17419
1430,9939
1767,17838
1687,54780
1933,28931
721,5828
464,32121
2079,16219
432,3634
635,2485
567,255
1225,38800
1015,10804
2152,8138
331,12345
522,9678
1147,40419
1195,26499
571,1041
675,3247
537,56404
725,53349
1674,369
299,1505
1250,5069
1635,35955
820,46627
656,33329
1493,16478
959,2052
2112,3599
803,51385
2189,49704
734,9791
1237,4924
777,10980
990,10866
821,26835
1950,50179
1926,44724
1292,48692
992,29946
2082,48341
1079,13573
236,29091
1316,5951
1358,12858
2156,19649
128,24130
1809,38374
2424,34259
2328,6503
1256,21129
467,2970
309,36802
659,42157
581,15074
1415,58185
998,53572
1424,56510
1363,17875
942,35858
1075,43159
1885,35977
508,27635
688,25544
1033,4538
1392,42306
2243,9832
178,26326
1339,44191
1791,47251
2003,38209
1759,16707
2376,13955
1366,22189
202,18057
1824,26618
417,13449
1437,23360
890,3884
1046,16518
1851,59939
860,32639
483,44552
390,14804
348,22588
1909,10218
305,54155
2164,1609
2316,44162
1552,18487
249,27720
1869,23757
2020,19736
116,56445
1018,3564
2024,28100
1928,37118
1975,13549
1800,13336
651,36520
1449,6893
215,3526
1996,20552
240,17394
16,22412
1271,49295
2413,17514
2495,26530
114,4592
764,43310
2461,29790
683,2035
1733,26738
1760,32876
12,9522
1895,33213
1,56589
2360,20374
810,97
1391,41486
587,17835
307,34799
1002,51495
1958,11763
2200,40885
1012,3159
2054,23167
7,32111
217,54222
538,22861
628,52006
1914,29912
2166,45973
2322,59598
1599,17753
1790,23067
1591,43254
91,31260
1450,18160
828,60462
253,6398
329,31964
558,40632
37,24704
1995,57203
2135,58556
2250,18320
1266,7126
2395,14330
324,49581
1427,55179
936,9590
1296,31185
1154,20772
2365,30566
2235,6829
336,35679
1227,49437
2432,13092
1129,7997
2458,48841
2111,37266
1666,17938
2476,57599
361,22156
137,17754
203,10676
2385,27321
2383,101
262,57475
1474,24934
1016,50089
849,23142
1318,26706
260,25
2348,59195
1981,35589
144,36459
608,30918
1887,55866
1717,40462
56,55434
1753,37973
400,59191
1832,57928
1656,8278
119,46497
485,7374
428,1268
2285,39903
2260,59666
1178,16969
654,24663
1593,12550
2109,7042
1370,60711
1618,60815
399,42861
1628,44735
875,7431
412,26166
2215,33027
1169,18984
856,33615
1902,50583
1537,14969
1758,51676
1578,38952
2162,5922
1365,27748
1508,23929
1471,34789
1606,2027
344,35732
1384,54619
183,18379
1522,27846
1086,35919
2334,51686
1834,21771
283,20800
531,47261
1527,727
877,26743
1986,10517
1705,6911
379,6136
404,36365
2055,43831
1957,1528
2299,16895
796,49492
1104,26316
672,19924
1875,16672
1260,41640
125,20275
2447,13474
625,31338
1861,49346
1251,53553
421,21371
1945,41854
1215,35307
1994,1137
168,31100
1707,42389
783,29261
2098,9501
1070,26313
1408,58368
316,37067
947,5301
935,53359
1920,3052
2199,10145
1693,13553
2392,2249
1096,53305
1209,23594
1589,21459
2172,18078
1805,37357
300,29801
2320,60536
782,10632
126,39325
607,2635
2125,27883
1340,711
2350,12829
2291,10789
791,21730
1553,32752
1136,23361
802,34110
1108,60235
449,11702
250,19321
1900,24611
1236,59793
1467,51315
648,6753
1979,48041
2321,1493
851,20540
1897,12344
1817,25967
2257,58770
1611,9963
819,48541
2425,24418
1905,31965
1502,37482
1499,7942
2085,1547
691,29288
1359,2303
263,21718
686,22252
315,582
418,25525
1548,536
339,57363
1572,44718
599,2506
1313,50648
2345,673
1286,40065
451,23514
758,35218
530,54960
629,8908
1646,37551
872,46847
668,43892
1641,24347
484,5615
1487,58216
398,30395
2264,13721
1732,48701
1776,28911
1475,42603
292,20921
2101,8093
2420,53783
65,39827
2506,30271
266,33057
173,39666
2160,52175
1692,14041
2428,22687
891,59099
1234,21822
138,16893
356,50212
415,59932
1401,2400
1210,39204
549,6360
739,5677
2150,6787
1177,20385
579,47806
2441,60958
380,18115
383,13579
328,44399
44,12237
185,44720
446,8206
365,32225
640,50363
1037,48576
2448,18603
2174,42374
2314,1733
2293,18382
989,48032
231,5394
2372,10548
776,39297
371,53339
712,19845
1523,46724
80,21832
1085,7386
1041,19085
2170,48853
197,40815
1511,29274
2046,31465
1448,1360
2089,1446
2423,19363
1951,40475
2463,18426
750,49550
2254,11253
1367,11231
1476,3585
1577,13923
2353,42474
2081,8292
1061,33549
1539,53159
960,2153
1379,2156
2103,31971
1159,52718
1458,12822
714,432
1010,16245
800,29220
932,34491
275,15162
1472,43359
163,50628
194,16572
151,41133
1542,17760
2363,9994
2488,54274
710,48923
306,32755
2216,39612
2023,1676
1103,49548
2354,45150
1684,48089
1954,39050
912,30059
812,2409
1564,44375
594,28581
944,57291
1545,2278
45,57521
603,7068
1743,9588
1563,6263
690,38248
1174,9508
1802,1541
2075,33754
1775,43609
136,6932
1936,9453
1866,42379
63,17903
1728,56737
2452,11178
952,11541
2331,3684
1111,405
1082,19261
2029,28833
681,54099
2086,24469
1288,21409
679,55748
663,5917
2305,37888
107,43941
700,4086
583,6524
2422,51236
2234,2781
1312,19219
1013,12175
209,58725
1597,21327
997,16134
521,30883
917,17820
251,22819
1348,31286
2486,19326
2462,22980
2060,1180
2330,35556
454,22827
154,13350
1512,21346
422,38835
1937,38461
1280,12611
2064,10905
604,35840
210,4656
2053,26356
1573,48433
1927,44227
1959,39824
277,36161
1191,12767
1062,4529
1896,49528
2143,18468
698,18180
2229,33832
1810,42396
2333,19048
377,27201
2429,59697
1721,49902
2204,2596
2158,52130
2182,53638
1590,28563
2097,26607
826,34982
1203,18146
1407,6933
1709,31800
31,10061
90,3379
1855,8540
1968,47262
716,48479
612,8639
1083,47693
1278,55568
213,44997
142,57297
1482,2042
1262,8007
1605,30577
2248,16747
246,16555
149,22278
1813,20622
2512,46057
1197,42940
792,33084
694,40289
981,4390
1718,16164
1748,58460
1503,10453
1943,25019
1022,29850
666,51639
1649,1681
2114,15361
2489,7964
164,24154
979,45205
1130,12969
1886,33479
1163,7221
1422,2434
1528,18904
2184,13343
1204,16044
869,55129
1192,6515
1072,7789
1063,38808
2496,36593
20,9485
2421,57061
1380,57615
601,46586
1735,21449
479,34930
1784,3118
865,31560
2338,6391
2508,36280
153,50248
310,43184
94,31221
971,12992
2244,17103
382,40474
504,55036
1655,15495
724,35678
995,56712
1189,8336
938,38529
1309,6234
457,47540
2384,27909
463,40828
762,8859
364,133
1931,16781
1315,17369
695,11705
1821,6541
790,12461
768,26661
515,22053
1398,15775
2021,10712
1004,6154
2491,6394
98,1833
2105,16982
52,26493
2138,808
2177,43454
1304,5941
2391,9157
441,51215
42,27804
910,56713
2435,18150
351,19515
1581,20247
597,54393
34,7840
2088,32511
1218,34859
1871,49977
1428,9033
2220,3310
1934,26477
360,4270
2511,48167
678,35488
224,44442
1196,21117
736,54270
720,6938
1798,60016
394,37904
1556,5472
1373,36005
32,12782
2438,35927
621,9462
1344,14923
73,34208
580,43103
1489,32402
2337,40120
214,39993
1155,32441
501,52036
2090,38766
2268,60461
1549,51295
386,35504
1716,57022
1023,45104
2008,31900
1226,348
1783,9071
1746,5026
176,39155
2371,5602
350,56559
2325,57067
1239,23387
212,31905
40,33595
511,5406
1739,25415
1507,106
1107,47909
883,47211
69,15312
928,23829
2379,35452
1559,44575
560,35121
1685,13858
322,53195
2241,26408
2324,57829
229,47831
2214,12955
2155,51262
1638,3525
562,29066
193,17374
1186,55011
1416,53037
376,33951
1112,13970
2466,36460
461,42727
818,25860
409,40648
1341,43878
169,34905
1122,35658
2139,24895
741,46172
582,7254
1944,38418
410,59553
1040,35998
541,29325
2249,24188
1220,30215
1089,17849
961,5187
2027,31240
2273,44883
1884,45499
2205,41239
991,22692
320,34285
2317,16715
426,36981
1125,7080
2091,32474
2073,47132
2106,19830
1148,4474
104,2097
2364,11463
143,49407
1351,5913
867,5523
1973,15675
1140,11548
586,59215
157,20679
2513,34610
798,190
1052,22438
1952,41772
1252,36338
1492,3271
1509,53775
133,58301
2043,16215
1919,16412
1486,18336
639,26797
2313,22426
1017,53708
1385,35872
1910,26332
584,21628
2405,51044
859,44056
805,9456
28,32412
2002,15862
1026,46799
1971,36994
1812,10531
2289,16968
247,26720
980,3789
1819,14085
2193,54432
2035,35241
738,26070
1722,36906
1811,33425
889,12044
517,40121
284,32044
1388,9506
1228,50589
1630,57893
857,30793
2509,42244
1880,4062
2212,37853
1071,49885
1048,35689
1529,44273
1400,22475
1044,29592
2080,14502
1298,7783
1881,54747
51,1799
1031,17579
2171,26681
1558,23478
2449,48128
1610,7403
1080,25278
838,1234
1990,56755
384,17778
2219,53460
