D1,D2,Similarity,True
5,20932,0.7544878734960888,-1
6,9015,0.799388913947394,9015
10,7957,0.6223463032708613,-1
21,7853,0.732213085448695,-1
29,8070,0.7242902817227137,6031
30,15046,0.728783927361112,11088
39,10872,0.7319642153205332,10872
80,6526,0.7809261170178772,6526
86,7610,0.6564354258500058,-1
86,11617,0.6555067976746511,-1
92,2689,0.7114027979094432,-1
99,4520,0.7380349813167643,4520
99,6551,0.703875601941299,4520
99,10545,0.7116368992533932,4520
107,12090,0.7854602445401162,12090
120,14795,0.6939518410571691,-1
126,1555,0.7228761526197385,1555
128,2701,0.6823367428582607,-1
147,21192,0.8045256177233316,21192
148,16350,0.7076549995780993,-1
148,16398,0.7040092088606917,-1
163,123,0.7059213550957287,-1
194,6876,0.7237931744382511,-1
211,400,0.7231714164886563,400
211,8332,0.7249244590217712,400
217,5274,0.6861591093207484,5274
218,5046,0.7203140214422578,5046
225,107,0.7786578917750475,12627
225,12627,0.8016232745934563,12627
229,13258,0.7723093224503429,13258
235,5960,0.7391848139371707,21783
235,21783,0.797900839661282,21783
239,10617,0.7854905282354623,10617
246,13589,0.6360819464092031,-1
261,5192,0.6579929485022921,-1
264,16640,0.7098114826828346,16640
272,3965,0.7813764758874967,3965
275,20623,0.7922057814081325,-1
276,15426,0.7760698247541994,15426
294,19911,0.7929769529890113,19911
307,11978,0.6550588520457138,10209
319,21483,0.782317711700027,21483
336,20174,0.6668210652012398,20174
339,13560,0.7056176442768046,-1
345,8386,0.7508126277387616,8386
346,8304,0.7853293178776909,8304
350,5992,0.6664317482297204,-1
351,10048,0.7068991618821217,10048
378,21690,0.8049961224943907,21690
382,12582,0.7046865885109003,12582
385,18965,0.7146974181254508,-1
386,4058,0.6446566597147724,4058
395,99,0.6895503862205136,99
413,284,0.7732752472535013,-1
416,19475,0.6838729611354664,19475
428,10588,0.7196590017556931,6990
433,12366,0.7112003994235184,-1
452,16645,0.780989116009163,16645
457,8018,0.6842314116943378,8018
457,19711,0.6884848906658048,8018
461,18389,0.7881470078891668,18389
463,11440,0.7885808087744596,11440
465,7304,0.7526364197631247,-1
469,2720,0.7362046128371421,-1
470,2958,0.711925029917058,10874
475,12746,0.6653829281603904,-1
475,20392,0.6535616587186796,-1
480,376,0.7697034986787508,376
483,9130,0.7348538967242876,9130
500,12544,0.8010913170867291,12544
503,10206,0.7617175676882815,10206
503,20588,0.7475147082218364,10206
504,15431,0.6858385864082743,15431
512,9060,0.7134468347131195,9060
518,2138,0.67476802860172,2138
528,21347,0.760607882760267,-1
529,17879,0.8082012316636468,17879
530,6615,0.7959681083591991,-1
530,18531,0.7918184501706739,-1
539,11542,0.6928796209327814,11542
542,5117,0.6902578458579488,13159
542,13159,0.6730950015807118,13159
550,19539,0.6862589429408621,-1
585,14867,0.7133225568889418,14867
589,16953,0.7090857066780499,-1
594,20843,0.6564136978319808,20843
595,14869,0.645871442093753,14869
597,22043,0.7545893549893538,22043
599,556,0.7380787648406275,556
599,19773,0.7942714718375281,556
611,8429,0.7384024402132567,8429
614,22045,0.6867812902995776,22045
617,19540,0.6868612688494207,19540
635,7145,0.7211957018888662,7145
637,15920,0.7415096809257786,15920
654,14489,0.7173607774351315,14489
658,21942,0.797983420974665,21942
660,10273,0.7128958011691774,10273
668,6458,0.648235561991591,-1
678,8962,0.7379256831711984,8962
683,1850,0.7042843356179567,-1
688,4783,0.7660927521490116,4783
688,8839,0.732708389789556,4783
692,18704,0.6188627391772991,18704
699,3856,0.7469206725209054,-1
699,4283,0.7916697240035256,-1
704,18206,0.6737674179757362,18206
709,1096,0.7373999985275924,1096
735,12273,0.7171717286140333,12273
737,6759,0.6860182213040447,6759
738,18197,0.7417806800255475,18197
745,11810,0.756929774992584,11810
750,10530,0.78000118879261,10530
752,7075,0.7612972997844395,7075
757,2407,0.6584437544507764,-1
769,6362,0.7474989715728158,6362
771,5517,0.7250635918868948,5517
781,17483,0.7164632002000964,17483
788,18156,0.6896066472999455,14901
790,13777,0.734721937142998,-1
794,21380,0.7749997187965638,-1
801,8931,0.7189730504069172,-1
801,13029,0.6946031947650853,-1
805,8377,0.7168204974611243,14294
812,12030,0.7158602891847179,-1
818,979,0.7096568430139314,979
820,7079,0.7575324050666918,6298
832,4597,0.6747124395473159,-1
832,14586,0.6609227232249871,-1
838,715,0.6954834018952083,715
850,484,0.7065841937377787,8443
864,11894,0.7997536845660871,11894
869,10114,0.7031815211623499,-1
871,20288,0.7231529788081664,20288
893,11620,0.7111773517282454,11620
895,2492,0.7991960982469312,12463
895,12463,0.8070111855856391,12463
902,6661,0.6873653835458268,-1
908,13023,0.7650585997382545,13023
919,17371,0.7725517735296189,17371
925,21757,0.7765572075460467,21757
931,6451,0.7352185484263603,6451
941,2805,0.7886171719284104,2805
944,14176,0.782074361089437,14177
944,14177,0.7580489534183854,14177
973,21568,0.7805317047319654,21568
975,13422,0.7713242112711511,13422
983,18364,0.7797769268060938,18364
986,6669,0.6619900893345643,6669
1044,3009,0.7298487004884272,3009
1066,8297,0.7897851500884336,8297
1073,550,0.7219750594114522,2522
1073,2522,0.7837480852970597,2522
1080,14454,0.788511427840125,14454
1083,20644,0.6609474066844847,20644
1099,7727,0.734174700915838,-1
1104,1397,0.7268025783419476,1397
1107,12700,0.7661015851687528,12700
1119,3471,0.7967672287593885,3471
1121,14109,0.7671468394432681,-1
1138,9085,0.7343475722940273,9085
1140,9097,0.7030380347605656,9097
1151,18330,0.7284088673878547,18330
1165,3695,0.7238451529759535,3695
1165,22003,0.6371598765725136,3695
1168,8304,0.7996856399337953,-1
1170,12137,0.6718847158867712,-1
1177,20811,0.740050072827409,20811
1186,16092,0.7038719106385762,16092
1189,2759,0.751864882787087,2759
1189,6701,0.749848011023254,2759
1190,10706,0.7706486284139962,10706
1193,4493,0.7048888202089447,-1
1195,5364,0.7849017665536082,5364
1207,6898,0.7618348062615957,6898
1208,3254,0.7750546757145678,-1
1208,16935,0.7085911976004252,-1
1208,17215,0.6790145734110552,-1
1208,18170,0.7100682182792789,-1
1209,9717,0.6745448730203818,-1
1210,1324,0.738165259465136,1324
1227,11495,0.7092589869369637,-1
1228,13482,0.7624055860974857,-1
1233,12407,0.6550485193115009,-1
1242,2465,0.7976743790758778,2465
1244,10288,0.7658845268072796,10288
1246,21594,0.7639833461333921,-1
1248,16298,0.763833937164279,16298
1251,2073,0.6623459908468966,2073
1251,3580,0.6512435303473948,2073
1256,20411,0.7751821807146009,20411
1260,10622,0.7225435686827456,-1
1260,20314,0.6927046836093409,-1
1261,8266,0.7135440090581538,8266
1262,20118,0.7551978998593559,12734
1263,22051,0.716576393526029,22051
1286,16535,0.7832173760632347,16535
1298,1400,0.7107152962733212,8455
1298,8455,0.741754492725289,8455
1298,19922,0.668633058347895,8455
1301,6494,0.7858577958108515,6494
1315,21112,0.7991483799186415,-1
1320,884,0.6896399406095994,884
1338,17543,0.7660953932880231,17543
1340,8496,0.7861068956669607,8496
1369,14864,0.6669546151913823,14864
1377,12161,0.7550458245529127,12161
1384,15299,0.7389846260846278,-1
1391,2976,0.8003214983207037,2976
1397,20805,0.8046702021755217,20805
1400,14943,0.6822954380920228,-1
1408,9829,0.6810141211698371,-1
1408,18494,0.6596137096764364,-1
1423,7699,0.7703306982014086,9727
1423,9727,0.7430716393199642,9727
1437,11704,0.7496624562798414,11704
1448,7902,0.739767092993285,7902
1451,4719,0.684395073340838,4719
1463,8244,0.7414488104179973,-1
1467,5507,0.7370514582652347,16059
1468,9996,0.7396771245328305,2293
1468,10254,0.716040915340914,2293
1475,12654,0.7836930417997251,-1
1498,5234,0.7673306756326618,5234
1498,18777,0.7724104274755793,5234
1499,4637,0.7690204752445929,4637
1509,9332,0.7055231507500466,9332
1511,4519,0.7746555650600254,4519
1513,1592,0.8000325025411684,1592
1530,12831,0.7254011035536198,-1
1530,19143,0.7961020400154635,-1
1531,16547,0.687369002314581,-1
1531,17433,0.7953960827828027,-1
1534,1090,0.689237716473964,1090
1547,9935,0.693892888545598,-1
1564,6914,0.796747060925932,6914
1571,6998,0.7149327335026772,6998
1573,5414,0.7051378721808744,5415
1573,5415,0.742166603574249,5415
1573,13416,0.7330729007079151,5415
1577,13540,0.7782883675058468,13540
1578,3323,0.7957693335497477,3323
1591,3205,0.6711141960285848,-1
1592,16658,0.6545734124263097,16658
1614,6431,0.648282602597989,11350
1614,11350,0.7054600356379508,11350
1621,16058,0.7569845556293465,16058
1654,5415,0.7303847347942393,-1
1654,9467,0.7357697141051558,-1
1654,13416,0.7222727746384049,-1
1657,16332,0.7829161194366399,16332
1686,19462,0.7090723405924297,-1
1686,20038,0.7257396830318562,-1
1690,4226,0.6873886738758445,-1
1699,17103,0.6866913243948916,17103
1713,17122,0.775794810671418,21093
1713,21093,0.7782115266917853,21093
1717,17261,0.6889632542399163,17261
1726,16331,0.7945534599085169,18463
1726,18463,0.7782071589359234,18463
1738,20132,0.7268684366005108,20132
1748,17507,0.6184933280665429,17507
1758,13845,0.7111317732421264,-1
1774,18402,0.7557597957181941,18402
1779,9712,0.7047101498356121,-1
1789,11778,0.7605384408654976,11778
1790,19800,0.7381803619756342,19800
1791,19538,0.751168085586122,19538
1803,6872,0.7093779084880877,6872
1813,1607,0.7710122607615648,-1
1813,3253,0.7076865061270596,-1
1829,19353,0.7104616577753177,19353
1834,16331,0.7860624953571629,16331
1834,18463,0.761750406069443,16331
1866,14359,0.6915418048992243,14359
1868,4494,0.7352505916889881,4494
1875,3369,0.7293878049207284,9386
1875,9386,0.7266512267360203,9386
1892,13777,0.7362695042585315,-1
1903,10674,0.76677671525119,10674
1908,20111,0.6637082835321169,20111
1922,20240,0.6911490191120409,20240
1931,1258,0.7687556470588693,11214
1931,11214,0.7617415520512455,11214
1932,7044,0.7105457274144172,-1
1933,5117,0.7593734247345791,-1
1934,9578,0.6851921417065455,9578
1943,15780,0.7017215357854554,15780
1944,828,0.7576105531799906,828
1951,6917,0.7641730654576153,20443
1951,20443,0.7884130849792816,20443
1953,11438,0.7757986491557397,11438
1962,5415,0.7474349993415421,-1
1962,13416,0.7499878911393874,-1
1963,1019,0.7093488754151309,6961
1963,6961,0.7991043973086194,6961
1966,656,0.7907504923038325,656
1973,3155,0.7546369577038785,3155
1980,1502,0.6943272021061884,-1
1983,6913,0.7885224716376202,6913
1984,1120,0.7733335957634015,1120
1986,6413,0.6672136897426293,6413
1992,1274,0.745573008942517,1274
2000,14202,0.752694464110492,14202
2003,2247,0.7415863608566611,-1
2014,9456,0.735659472933105,-1
2017,16793,0.7539734206781368,16793
2021,17374,0.8005153826984572,-1
2021,17451,0.7429282242800449,-1
2028,12891,0.7153796696422885,12891
2029,14035,0.7481013999888435,14035
2033,18679,0.6914093972648078,18679
2033,19398,0.6639139871069303,18679
2040,9550,0.6469198939014135,9550
2050,21912,0.7402697336627447,21912
2054,7601,0.7613840355838642,7601
2071,8814,0.7246854637988809,8814
2072,4159,0.6806059339132318,4159
2079,4000,0.7792416451248164,-1
2079,12023,0.7763871934737113,-1
2080,16295,0.7459635530110726,16295
2083,14539,0.7629145799275289,14539
2106,1253,0.6947804591173738,1253
2119,20314,0.7113772938516457,20314
2121,4432,0.6766829266246498,4432
2124,11564,0.7323330686660902,11564
2132,7358,0.7293291301702497,7358
2138,17504,0.7342277635614852,-1
2139,101,0.8018062080803935,101
