D1,D2
1500,16470
1417,18172
2461,7240
692,18704
1883,19123
256,970
937,19775
313,8870
972,10721
497,18161
1305,2558
2030,148
362,16307
386,4058
1153,21973
707,11829
2040,9550
2226,8670
1964,14803
2408,6808
1613,17218
2088,17263
1592,16658
1233,12407
86,11617
1895,7660
261,5192
1408,18494
2007,20461
693,104
1083,20644
2016,12006
986,6669
541,9189
2344,14944
1908,20111
2033,19398
2182,11740
2468,16832
475,12746
336,20174
945,3103
221,16624
577,19367
2305,10515
3,4378
134,3740
1591,3205
2230,12949
538,17174
1439,19654
704,18206
666,12514
1209,9717
832,4597
518,2138
176,4854
719,15628
2329,14073
1559,14553
476,2717
2211,4646
1299,15462
193,19880
2217,19467
816,11998
2265,18698
128,2701
1610,10450
457,8018
1451,4719
470,10874
737,6759
217,5274
550,19539
2507,5038
614,22045
2144,9288
2503,20051
129,10595
2084,8987
375,5041
1198,14823
1315,15122
1717,17261
2231,17839
1534,1090
2101,15843
1320,884
1877,2927
1866,14359
1465,15921
1771,235
780,14278
710,2945
537,790
1260,20314
1628,6288
2435,20419
1753,16220
120,14795
801,13029
2106,1253
705,12895
2276,12760
1607,13172
1325,10507
1370,5172
2073,15479
1022,12116
662,17258
2224,14686
329,7314
1563,430
936,14004
307,10209
1360,994
2481,13575
1714,18512
2267,2527
1943,15780
9,2456
979,9553
19,17429
309,19291
1241,17234
1186,16092
148,16398
2550,15807
1708,16226
512,3723
1193,4493
2252,16783
1614,11350
1509,9332
163,123
502,11435
399,8684
410,9322
351,10048
2293,6548
1802,15678
880,5986
2165,21076
2539,10705
2167,17733
2317,15825
474,18529
589,16953
1405,14894
818,979
264,16640
2297,10869
1356,9287
1522,1025
1932,7044
131,5595
893,11620
1957,17570
759,8381
820,6298
1626,13619
660,10273
1311,14760
429,3273
2441,21373
667,7079
58,9328
2141,11048
385,18965
1571,6998
2259,14834
1489,2077
1919,543
669,12490
1141,9253
624,4039
1093,16869
2059,5734
1263,22051
130,9890
1030,10555
735,12273
654,14489
54,6572
469,19257
2216,17494
2440,6643
2381,3482
95,10966
2190,2310
926,4426
334,10661
398,16514
1073,14431
632,13149
841,7503
1102,7853
1624,5013
218,5046
2188,2671
630,12817
126,1555
1145,2867
871,20288
194,6876
771,5517
591,5594
1875,9386
1104,1397
2422,8663
1151,18330
2196,19484
2132,7358
725,16277
1044,3009
1171,7248
1324,912
162,18349
1815,17249
472,15367
56,21964
1138,9085
931,6451
1868,4494
2364,17915
939,3615
2014,9456
741,11537
2237,1696
2236,3629
709,1096
2477,4884
2519,2668
108,21709
99,4520
599,556
1210,1324
1790,19800
611,8429
996,2750
1384,15299
1217,5249
2006,13921
2371,10923
1177,20811
1074,20740
2050,21912
2019,16543
803,4121
1475,8650
396,7144
637,15920
2003,2247
258,10646
1298,8455
738,18197
1573,5415
1507,760
2149,10785
2021,17451
1266,4232
2254,345
2396,18101
2089,7048
857,7347
1992,1274
1009,780
1706,17026
1124,15647
699,3856
769,6362
2156,14545
2029,14035
1506,16666
1550,11326
370,15071
1437,11704
1474,3961
2133,8990
345,8386
1776,15489
1791,19538
1684,17948
94,9051
1189,2759
1602,19807
465,7304
2476,6955
623,14735
199,5511
938,15252
5,20932
2221,11340
1774,18402
205,10517
1010,15003
745,11810
1621,16058
157,16205
1837,13677
25,6984
1535,18999
944,14177
2210,16560
2510,11625
1715,20591
2485,8095
1148,16756
2147,6250
1789,11778
1536,12098
752,7075
1983,12943
503,10206
1931,11214
1207,6898
848,602
1228,13482
1024,12674
2083,14539
1248,16298
191,11197
1246,21594
1861,18357
908,13023
1244,10288
688,4783
1338,17543
1107,12700
1653,1649
1903,10674
1121,14109
1498,5234
2245,3566
1499,4637
415,20385
2229,14755
480,376
1190,10706
2488,5635
2345,15061
975,13422
2543,2533
2360,17905
229,13258
413,284
2024,18710
1984,1120
2374,3051
2394,7261
1511,4519
1256,20411
1953,11438
1334,8618
925,21757
2199,20395
2523,10365
2275,19662
136,2576
1726,18463
1713,21093
1577,13540
1362,17388
922,13506
1863,21325
563,18915
983,18364
1077,11884
750,10530
2387,20821
138,11468
80,6526
452,16645
272,3965
2163,8469
319,21483
2511,21503
2248,8368
1657,16332
155,3446
1286,16535
1195,5364
346,8304
107,12090
239,10617
1301,6494
1834,16331
1340,8496
93,8350
2353,13476
461,18389
1951,20443
463,11440
941,2805
531,19817
872,15268
1066,8297
584,965
507,11953
1966,656
530,18531
275,20623
1695,17274
2341,7893
294,19911
2409,11714
2378,11830
1531,17433
1578,3323
1530,19143
1564,6914
2446,12305
1242,2465
2018,5207
235,21783
658,21942
1295,6405
1963,6961
6,9015
1513,1592
1391,2976
500,12544
225,12627
2139,101
1930,15375
222,1354
147,21192
378,21690
281,7824
895,12463
2356,5527
101,2593
916,8910
529,17879
