D1,D2
2727,113
2814,3799
2973,573
1126,2363
15,2881
2691,5606
4530,5014
2967,1277
4036,5301
2974,4833
3491,693
2614,4778
1757,809
4554,639
3456,1944
1179,711
3703,3324
2539,2916
484,3890
1147,4005
1659,1710
4952,3836
787,775
2430,5690
2706,384
1933,5847
2371,5349
3245,2063
4932,4529
4787,3403
3653,253
2815,5524
173,3564
1365,532
3928,1142
4727,2019
1074,2386
1693,783
1592,5671
2883,3166
3746,3178
3876,2460
3490,394
1222,1959
432,4472
4057,2265
2000,5223
2196,3809
3179,4239
3483,4567
1159,1562
369,2308
945,4294
3004,2027
2503,1715
312,4934
686,307
1687,5939
3160,5354
433,2806
4442,4815
2154,5394
2003,4217
2898,1647
4774,5476
4185,125
4010,780
2963,1609
315,3429
2434,396
609,2339
1971,5670
1364,5688
120,3948
1799,840
9,890
221,2292
2191,2108
4425,851
4805,5760
2229,5049
2602,4848
2122,2764
2675,3455
4085,3410
1410,3715
2149,2365
2415,3821
2313,4161
3808,4947
2123,1370
3889,2215
618,1147
573,2994
3725,1965
4382,6001
2803,5199
2359,1673
1985,5585
879,2450
2999,5573
127,3872
256,4993
2863,1764
4388,3064
2887,2592
1784,645
2065,1262
4176,5730
161,1356
4255,758
3884,4142
4111,471
3916,4885
1720,5297
617,2718
1519,4154
2102,3776
2737,4943
1735,4148
2114,3710
4157,3295
3114,1129
1370,3737
2117,1511
4714,160
2146,5944
1719,1720
2080,831
2669,5792
1037,2071
1618,4293
823,896
515,553
2976,1971
428,5675
4024,5518
4654,2695
4165,4494
1662,45
4940,2119
4716,792
4804,5698
3951,2666
4402,279
2294,1951
1263,3537
2959,4129
3440,5151
2612,3298
3284,4708
3551,2949
2682,1613
2954,2774
1848,134
4116,3450
1169,1333
918,164
4121,3414
5074,968
1747,5117
1978,2585
3693,1755
4981,1601
2429,3435
2038,2887
2268,1168
206,1336
2789,4396
5022,4201
2435,4191
1202,530
3254,6008
1541,4156
4533,207
1796,1018
5095,122
1878,3023
3886,2622
1005,1401
1216,846
4907,2955
115,3616
1816,2973
5080,784
612,3796
4232,3713
2733,1472
3300,2706
4064,267
757,2900
3979,479
2516,5306
1634,6037
2060,2128
769,3972
3447,4210
3425,288
2980,2987
866,1430
2016,605
3958,3906
4584,4541
2393,3017
901,4218
3391,5594
4905,5999
183,3170
4215,2574
1607,5
4373,1876
4093,89
702,5679
1895,5279
4525,1578
4872,62
1780,3119
1949,4454
2165,5786
292,4969
3286,5092
1025,2846
3694,3045
3148,3757
3518,2742
1106,4825
203,3859
1029,842
638,1397
833,2084
767,5481
586,725
3047,2892
2930,4208
619,3962
3346,2294
375,997
1315,5176
2882,2975
1736,5604
4390,3332
1991,4722
3289,3372
764,133
2388,4000
3001,4482
4374,2393
2837,1763
1865,215
1860,2203
4189,2990
4697,3858
320,4683
4642,240
4889,4863
4661,4961
718,3232
677,1454
1238,2566
3751,5241
1020,1937
4069,5295
3543,398
4745,2600
3130,390
3115,849
3571,1902
4559,2419
486,4761
1354,1741
4618,3985
3280,620
663,2085
5028,947
982,810
3042,177
3935,4553
3288,4802
497,5757
700,466
3908,3754
622,5167
4798,679
2526,6051
4321,3633
3666,3417
4992,514
2711,2781
551,1097
2411,145
5048,2343
1528,1178
3016,4126
2995,3930
3344,4682
2006,1302
3434,5091
2280,5037
1060,2784
1710,1656
3298,3053
2570,2111
2007,4437
1762,625
3128,5644
426,647
1453,1385
1188,654
4012,2079
2195,3574
4164,175
4075,715
387,2869
621,3741
4114,4479
4976,291
3256,4691
645,198
4890,575
3135,12
1183,3673
4303,4008
2603,5927
1677,1687
58,1668
4435,2040
2938,3028
4644,5336
4948,2159
3443,4824
2402,2995
3249,574
4746,1162
1525,5072
252,1200
3111,3706
3297,3488
2423,2544
794,4518
1456,3163
4082,1981
136,1461
4033,3651
5063,1184
4307,4395
862,6046
3466,1537
90,5260
4894,531
3872,1509
2298,1910
2489,4055
1391,2647
3159,4418
2914,5384
3699,4236
4270,5267
791,93
3996,903
2748,3676
3546,2154
4348,5274
1536,2486
21,4889
2585,2637
981,1338
695,3605
4736,50
1042,3576
4577,1718
99,3085
3056,5851
1441,3461
4960,1872
1636,507
214,3847
3435,3675
3836,1226
5056,3309
3174,5231
4019,965
3412,381
1936,386
1721,4575
1236,5465
2960,1539
1925,5286
4337,388
2806,1455
4042,5766
4426,804
1779,888
2540,2819
1249,5074
2913,5239
430,5321
1451,5350
1899,1517
4195,2554
4320,5608
5070,5560
1432,5687
257,1893
1675,1580
3299,987
2989,892
2816,5044
4147,3841
2283,2913
2390,1322
