D1,D2,Similarity,True
3,436,0.6193148819963233,436
9,890,0.5734998618483728,-1
11,73,0.6235206024134177,73
19,1263,0.7085706080232118,1263
21,4889,0.5963877574619583,-1
26,5190,0.7104924368700215,5190
31,3869,0.6090516389057483,3869
34,2605,0.6016935642857202,2605
35,2885,0.6229105920021196,2885
40,2930,0.6724485057151676,2930
42,734,0.6177327860152135,734
44,2757,0.638391018121061,-1
45,2168,0.6234910814459812,2168
49,4413,0.6447476303033864,4413
50,3695,0.6119487389283824,3695
54,46,0.7021508969268979,46
58,1668,0.5937305171964291,1668
64,2415,0.6966943013947037,2415
66,4373,0.6479303397151159,4373
68,4927,0.6100197794830704,4927
75,1437,0.7019495574756006,1437
77,5547,0.635518347614477,5547
77,5671,0.5456141296272333,5547
79,3271,0.6578505553897586,3271
90,5260,0.5947752202611079,5260
91,2756,0.6772954158283762,2756
95,3319,0.637989902495696,-1
99,3085,0.5967962446394144,-1
110,3604,0.6423164104006369,3604
115,3616,0.5832198102378666,3616
120,3948,0.5732686072420828,3948
126,2765,0.6123044269656902,2765
127,3872,0.5754368163281601,3872
129,1443,0.609019757984465,1443
136,1461,0.5944928706598672,1461
138,41,0.7116237839362065,41
147,1924,0.6178111971636361,1924
156,1049,0.6981992417829475,1049
160,3999,0.6495053184652716,-1
161,1356,0.5767169405747543,1356
163,5138,0.6810988589051463,5138
175,4589,0.7089741033396425,4589
176,4786,0.5514509395597896,-1
177,256,0.6148166148084061,-1
180,1330,0.6093379428911295,-1
184,1470,0.6332552126061799,-1
193,4188,0.655683666972638,4188
201,168,0.6677898649137047,-1
213,4230,0.702878145679078,4230
216,2503,0.6828118919986766,2503
218,4178,0.7168666243169463,4178
223,4173,0.6684540486888217,4173
226,4202,0.6056036513203087,4202
232,5603,0.6097583411646492,5603
239,1554,0.7025574087895764,-1
240,416,0.7122508714209504,416
244,1676,0.5947625480891962,1676
251,1482,0.6008625204713951,1482
252,1200,0.5942738272417183,1200
257,1893,0.5989547683050941,1893
269,4381,0.6611749041462427,4381
273,225,0.7054264431271076,225
275,2517,0.6007373896543733,-1
285,5205,0.6011342182102375,5205
289,139,0.6084577475653481,139
291,2156,0.6325847974904462,2156
292,4969,0.5853695367594391,4969
307,789,0.5818307926609876,789
314,969,0.6052097000984116,969
315,3429,0.572414441826679,3429
320,4683,0.58913974870179,4683
321,5162,0.6426098425631901,5162
322,5337,0.6091421484995152,-1
324,3835,0.7005996925869765,3835
334,3413,0.6254966402497749,3413
340,866,0.6418917815073959,3180
340,2210,0.6461339890640428,3180
354,4206,0.5744708666519521,4206
361,2347,0.6188562332520523,-1
369,2308,0.5688674776577352,2308
375,997,0.5871755058885662,-1
379,2305,0.6735810921151537,2305
381,5630,0.7231315966401731,5630
385,5103,0.646944814779196,5103
387,2869,0.5930213836650498,2869
388,4695,0.6369356171808447,-1
393,3317,0.720643549556546,3317
395,5108,0.631104651392428,5108
405,420,0.5878464134805249,420
408,5449,0.6013105009604286,5449
417,2096,0.6182021393638212,2096
421,5503,0.7087769768611398,5503
423,5070,0.6231505875617446,-1
427,5948,0.6262740240019966,5948
428,5675,0.5796679347423306,5675
430,5321,0.5983748680227159,5321
433,2806,0.5709336736544709,-1
438,86,0.6739366017277774,86
443,788,0.6106669553317269,788
463,3767,0.5668778518805796,-1
466,4781,0.6572113335197438,4781
468,1545,0.676842942104027,1545
483,380,0.702777657638336,380
485,2634,0.6611132867282773,2634
487,429,0.6081483066747632,429
488,5516,0.6157063240853308,5516
493,5246,0.7253425039679425,5246
496,5917,0.6417056566904785,5917
497,5757,0.590879012168105,5757
499,3734,0.6354516955361618,3734
508,4845,0.7212552611899634,4845
515,553,0.5791820612947419,553
517,1368,0.7194759441917368,1368
524,1521,0.6192405455934665,-1
528,4966,0.6536891857620325,4966
537,512,0.6380725702458386,-1
540,1845,0.6008119971482837,1845
546,61,0.7226549562779351,61
551,1097,0.5913130996211056,1097
565,495,0.7141522947513802,495
569,4469,0.6890082847898195,4469
572,3565,0.6815658612576945,-1
573,2994,0.5747412669879128,2994
584,2614,0.6797899926938813,2614
586,725,0.5869300953111547,725
587,3394,0.7265068593000114,3394
590,241,0.6458656488167591,-1
599,4275,0.6033404137501873,4275
604,1985,0.6998081798626938,1985
612,3796,0.5833111600065851,3796
613,2548,0.6236055661014505,2548
617,2718,0.5774360236347507,2718
618,1147,0.5746853948826015,1147
621,3741,0.5930892854958678,3741
622,5167,0.591001256033229,5167
632,3968,0.6063580066941033,3968
638,1397,0.5865931161490114,1397
641,3495,0.6467487675329129,3495
643,4548,0.599934017762567,4548
645,198,0.5932423574752437,198
647,2903,0.6851048297553568,2903
649,441,0.6661683207826989,441
649,5329,0.6607261025274447,441
653,893,0.6924176517715214,893
656,1964,0.6481251010207617,4410
656,5343,0.6333651339417693,4410
656,5773,0.6457154080137958,4410
661,4951,0.7099079695738301,4951
673,1053,0.639395810180131,1053
677,1454,0.5894232267423324,1454
679,5940,0.6312466017363065,5940
680,1314,0.6757481668799775,1314
683,1631,0.6926948308153779,1631
692,1742,0.6424933429822896,1742
695,3605,0.5964587437852498,3605
699,5916,0.7067427665954457,5916
702,5679,0.5850530546005407,5679
710,4634,0.655493889748027,4634
711,4006,0.6684677117955918,4006
718,3232,0.5893115291694386,-1
720,5584,0.7056022126108507,5584
724,4862,0.6116203304398794,4862
728,4010,0.7099320916402754,4010
753,2189,0.6853335864341399,2189
759,2629,0.7215107708619969,2629
762,878,0.5998870394745405,-1
764,133,0.5880687617633269,133
767,5481,0.5868771864846551,5481
769,3972,0.5837223141673639,-1
785,2821,0.5687114750986427,-1
785,5520,0.5482653394918737,-1
791,93,0.5956891225236186,93
794,4518,0.5944059036072183,4518
802,2499,0.6993435604915951,2499
808,152,0.6332267941805029,152
815,5322,0.7174401677805691,5322
822,5762,0.6301411600187136,5762
823,896,0.5790729319454998,-1
824,66,0.7173547349174924,66
826,4220,0.6545022951953432,4220
829,2694,0.6089483364966637,2694
830,5409,0.6494270777528045,-1
833,2084,0.5865953311780477,2084
858,146,0.7141128540020877,146
859,4116,0.6129354568677754,4116
866,1430,0.5842483898116918,1430
869,3719,0.6065471249993041,3719
870,457,0.6305702157599556,457
889,2957,0.6511557215152634,2957
891,4182,0.6121756695687806,4182
901,4218,0.58485665026298,4218
902,413,0.6600234004926133,-1
916,5867,0.5989007170188243,5867
927,5089,0.7000228525707932,5089
930,5056,0.6021573515926636,5056
931,2875,0.688001519923707,2875
935,3490,0.6202988665503161,3490
937,1285,0.6807477977319303,-1
937,2999,0.6568121706585655,-1
937,5843,0.6607703410924504,-1
938,4908,0.5921050685863559,4908
940,3037,0.6511678778600688,-1
948,97,0.6048313277035751,97
951,5783,0.7078219072637405,5783
956,1863,0.6455095494899994,1863
962,3355,0.6798966604422294,3355
967,2331,0.6029147536159866,2331
968,28,0.6120981686727032,28
972,552,0.7009128607164289,552
974,3718,0.6250221569495109,3718
981,1338,0.5964154036505755,1338
986,5255,0.6978481579824366,5255
987,5402,0.6322045692235307,5402
991,2326,0.6328240479849244,2326
993,3953,0.6655255122431595,3953
1006,1256,0.6112913833327321,1256
1013,4803,0.6313680154142582,4803
1020,1937,0.5896619397079923,1937
1029,842,0.5865916189629339,842
1032,1362,0.6394493998773944,3039
1034,930,0.6584120743143284,-1
1036,5507,0.6129674131471395,5507
1037,2071,0.5788990976370787,2071
1040,257,0.6754477365303819,257
1043,735,0.6238025595319053,735
1051,4680,0.6436702196534231,-1
1052,124,0.5664577526782822,124
1053,1220,0.7090768658250863,1220
1057,1852,0.7034699528441779,1852
1060,2784,0.59217905213957,2784
1061,4593,0.6459216714267982,4593
1062,2872,0.6144018825057679,2872
1063,4402,0.6754347519286752,4402
1066,4014,0.6292813045133183,-1
1069,1180,0.6059600753407763,-1
1072,2801,0.6235632435961916,2801
1074,2386,0.5657932299059403,2386
1078,2882,0.6756407696857578,2882
1090,3211,0.6174780815033338,3211
1102,3217,0.6228078527942783,3217
1106,4825,0.5863058374684131,4825
1119,1181,0.6078697705149965,-1
1125,723,0.6159049372495039,723
1135,3307,0.6577061354132736,-1
1136,3716,0.6122292616348154,-1
1142,2782,0.6763381876377517,2782
1148,4007,0.6224779661702403,4007
1150,4728,0.6435899712964179,4728
1159,1562,0.568768891057666,1562
1161,560,0.7028179024018976,560
1163,4092,0.691633659348981,4092
1168,3620,0.6085342189181012,3620
1169,1333,0.5812703099422829,1333
1174,1203,0.6986037203823079,-1
1174,3848,0.6885074657797482,-1
1174,5432,0.7034780349914703,-1
1178,5144,0.7276525667454438,5144
1183,3673,0.5933990554617777,3673
1186,128,0.6420344741707005,4696
1186,3071,0.6453946527681447,4696
1186,5405,0.6407848969666137,4696
1186,5406,0.6485806098349796,4696
1187,325,0.6739150396764029,325
1188,654,0.5926560206852198,654
1194,3797,0.6238916137544446,3797
1197,1234,0.6257022043439442,1234
1204,3127,0.6464797421358565,3127
1208,5102,0.6117350916695675,5102
1210,2683,0.6861712606939111,2683
1214,3160,0.6576547268937415,3160
1218,4983,0.725246933415801,4983
1225,2320,0.6210306392146797,2320
1234,1323,0.6447617786356898,1323
1236,5465,0.5975659642605516,5465
1241,2890,0.6198029002648859,2890
1243,5280,0.6042470272091703,5280
1249,5074,0.5982170032498771,-1
1252,4703,0.6650931972787227,4703
1254,608,0.7232417158485106,608
1264,2584,0.6180780852049661,2584
1267,4725,0.6330025239410304,4725
1268,425,0.5934535876419772,-1
1277,5258,0.6435393140228507,5258
1286,709,0.6305276061703944,709
1304,3189,0.6691974078218066,3189
1308,708,0.634695792562431,-1
1311,5805,0.6789522926111137,5805
1312,2879,0.6933426367418597,2879
1318,5431,0.5959564782960006,-1
1320,4702,0.7127516087100549,4702
1337,1672,0.607883778262998,-1
1338,4748,0.6685857757766646,4748
1342,673,0.6015787644605453,-1
1350,4710,0.7069176587417795,4710
1351,5008,0.6477895167174804,5008
1363,271,0.632163096205077,271
1364,5688,0.5731344393065207,5688
1365,532,0.5651887683274677,532
1369,2731,0.7166429216169455,2731
1370,3737,0.5780638332474248,3737
1374,1035,0.6062497886084757,1035
1377,3738,0.6028466196773115,3738
1383,4942,0.6127479292586017,4942
1384,4347,0.5996464286845256,4347
1385,5013,0.7086172804470419,5013
1386,1033,0.6035050975146212,1033
1400,1130,0.6122770086976375,1130
1409,3743,0.6336659032457462,4177
1410,3715,0.5740862703306201,-1
1420,1933,0.6035371635715745,1933
1427,5428,0.6041726520774492,5428
1431,5702,0.6823481486831993,5702
1432,5687,0.59892883187784,5687
1435,5277,0.6165060771753369,-1
1437,3473,0.6279708784266352,3473
1438,3692,0.6249605749458964,3692
1441,3461,0.5969332252128511,3461
1447,1134,0.6613443135232311,1134
1448,5048,0.6054782207664916,-1
1456,3163,0.5944709422007494,3163
1458,2122,0.6056700922067324,2122
1462,5177,0.613561303939772,5177
1465,5653,0.6902922103397011,5653
1470,1760,0.6369898593977936,-1
1478,109,0.6352309457117957,1767
1479,1714,0.6152092118921999,1714
1482,4729,0.6168835738708294,4729
1483,1019,0.6546583136926011,1019
1492,32,0.6604098393146752,32
1501,3288,0.6091911406005,3288
1503,312,0.6191170567855917,312
1506,1743,0.677554050464668,1743
1509,1929,0.6565874851739429,1929
1512,3207,0.6388345480565545,3207
1516,4673,0.6779035775489566,4673
1523,958,0.6604297528807369,958
1525,5072,0.5942307408956394,-1
1533,1361,0.607274048242211,-1
1536,2486,0.5961997508196442,2486
1539,1196,0.5997168423536408,1196
1541,4156,0.5829350759336388,4156
1545,411,0.6929782426963854,411
1548,5305,0.6298484794105983,5305
1549,3016,0.6270890848620356,3016
1550,1781,0.6285890080054989,1781
1557,2848,0.7095559979949814,2848
