D1,D2
277,2817
606,3
343,2876
296,2794
340,2882
960,828
321,2934
330,2864
377,2517
1336,599
1218,1065
376,2503
1045,2274
1320,2088
1261,412
5,1844
308,2915
1227,1322
680,248
726,2764
299,2790
605,2224
266,2298
878,2232
402,2729
867,2372
33,1978
896,151
395,2767
677,243
934,871
1328,646
1275,774
1246,1057
419,2296
1142,3032
1255,1022
270,2829
773,1467
1282,696
774,2186
1252,2303
808,794
160,1868
979,2170
1300,657
670,1641
434,2151
952,9
843,2348
169,1466
1274,494
107,1652
715,2657
310,2919
780,2856
181,1500
1285,698
68,1538
373,2509
967,829
963,2145
615,287
1326,623
433,2153
1276,495
1067,2042
1066,975
667,255
247,1754
588,602
139,99
427,2210
455,2498
215,96
1088,1335
1323,627
611,290
1147,2071
320,2947
623,273
530,2019
551,2060
92,59
929,866
895,2681
1318,638
1133,2136
1139,2130
1148,904
687,420
334,2917
1301,658
579,2408
854,2396
965,831
983,2178
819,2622
956,2237
366,2636
1065,250
801,532
1262,165
643,1731
54,2051
262,1099
127,1780
283,2814
945,2257
53,986
888,158
183,1516
524,1101
1063,2084
1150,2211
223,82
1292,712
778,2460
385,2779
428,2190
733,425
743,1771
1213,556
560,356
660,211
479,2334
472,2362
1106,784
949,2346
176,1442
132,2199
1345,589
1048,37
368,2677
405,2736
184,1514
1339,596
638,331
714,445
1266,2328
224,81
1060,1742
462,2388
305,2803
1277,1020
707,2642
862,2384
387,2834
601,1820
108,1651
178,1509
549,542
157,1855
221,95
1216,1063
313,2885
1094,2374
1259,1039
480,2336
57,2049
891,2763
953,859
859,2380
1256,468
1087,1326
571,2091
227,87
552,2696
700,2643
333,2098
746,1462
823,2796
735,355
1076,1369
939,2003
1257,1040
1171,2079
565,2848
1307,654
1347,619
1191,575
470,2381
208,1923
461,2389
359,2700
568,2850
1223,1062
463,70
858,202
955,862
619,291
182,1518
477,2358
1324,624
1212,31
40,1999
787,704
757,1029
1237,1041
576,455
927,2440
874,1526
32,1958
1155,2063
150,1903
218,111
932,2667
683,251
71,1520
539,1108
456,2496
1168,1139
118,49
112,2933
691,413
1108,1401
658,208
309,2918
1000,808
640,2678
1220,1060
946,842
675,271
285,2851
610,213
521,1811
968,834
194,67
603,1976
171,1439
392,2746
981,2174
85,1586
1311,680
618,326
657,210
783,2456
991,825
1194,586
123,1695
1305,649
82,1544
1283,36
1156,899
994,2214
1103,937
379,2513
382,2776
690,2639
1298,711
232,2718
1226,506
1240,1058
1164,890
749,340
626,639
938,880
1070,980
412,2083
617,194
1151,2065
364,2695
1117,929
569,2887
1037,2266
804,2465
1304,647
1146,905
1026,400
316,2913
246,1755
678,245
1197,534
18,1192
187,1479
890,2429
1138,918
810,399
1079,959
189,1471
152,1910
361,2699
365,2631
336,2857
918,177
537,1969
155,1423
