D1,D2,Similarity,True
9,890,0.5734998618483728,-1
11,73,0.6235206024134177,73
21,4889,0.5963877574619583,-1
26,5190,0.7104924368700215,5190
31,3869,0.6090516389057483,3869
34,2605,0.6016935642857202,2605
40,2930,0.6724485057151676,2930
44,2757,0.638391018121061,-1
45,2168,0.6234910814459812,2168
49,4413,0.6447476303033864,4413
50,3695,0.6119487389283824,3695
54,46,0.7021508969268979,46
58,1668,0.5937305171964291,1668
64,2415,0.6966943013947037,2415
68,4927,0.6100197794830704,4927
75,1437,0.7019495574756006,1437
89,3288,0.604747980102148,-1
91,2756,0.6772954158283762,2756
99,3085,0.5967962446394144,-1
110,3604,0.6423164104006369,3604
118,805,0.6064808423457496,805
119,1251,0.6617459518329933,1251
120,3948,0.5732686072420828,3948
126,2765,0.6123044269656902,2765
129,1443,0.609019757984465,1443
136,1461,0.5944928706598672,1461
138,41,0.7116237839362065,41
147,1924,0.6178111971636361,1924
156,1049,0.6981992417829475,1049
160,3999,0.6495053184652716,-1
161,1356,0.5767169405747543,1356
163,5138,0.6810988589051463,5138
175,4589,0.7089741033396425,4589
180,1330,0.6093379428911295,-1
184,1470,0.6332552126061799,-1
193,4188,0.655683666972638,4188
201,168,0.6677898649137047,-1
213,4230,0.702878145679078,4230
218,4178,0.7168666243169463,4178
226,4202,0.6056036513203087,4202
232,5603,0.6097583411646492,5603
239,1554,0.7025574087895764,-1
240,416,0.7122508714209504,416
244,1676,0.5947625480891962,1676
251,1482,0.6008625204713951,1482
257,1893,0.5989547683050941,1893
269,4381,0.6611749041462427,4381
273,225,0.7054264431271076,225
285,5205,0.6011342182102375,5205
291,2156,0.6325847974904462,2156
292,4969,0.5853695367594391,4969
309,4306,0.6454722724809746,4306
314,969,0.6052097000984116,969
320,4683,0.58913974870179,4683
321,5162,0.6426098425631901,5162
322,5337,0.6091421484995152,-1
324,3835,0.7005996925869765,3835
333,3476,0.6255209873626776,-1
334,3413,0.6254966402497749,3413
358,1678,0.608852957135736,-1
369,2308,0.5688674776577352,2308
375,997,0.5871755058885662,-1
378,569,0.6290732644380055,569
381,5630,0.7231315966401731,5630
385,5103,0.646944814779196,5103
387,2869,0.5930213836650498,2869
388,4695,0.6369356171808447,-1
393,3317,0.720643549556546,3317
395,5108,0.631104651392428,5108
408,5449,0.6013105009604286,5449
421,5503,0.7087769768611398,5503
426,647,0.5924977897719041,-1
428,5675,0.5796679347423306,5675
433,2806,0.5709336736544709,-1
438,86,0.6739366017277774,86
443,788,0.6106669553317269,788
464,974,0.6378107857178755,974
466,4781,0.6572113335197438,4781
468,1545,0.676842942104027,1545
483,380,0.702777657638336,380
485,2634,0.6611132867282773,2634
486,4761,0.5899902551055197,4761
487,429,0.6081483066747632,429
493,5246,0.7253425039679425,5246
494,791,0.6085448359412973,791
496,5917,0.6417056566904785,5917
497,5757,0.590879012168105,5757
508,4845,0.7212552611899634,4845
517,1368,0.7194759441917368,1368
522,877,0.6555542079341005,-1
524,1521,0.6192405455934665,-1
528,4966,0.6536891857620325,4966
540,1845,0.6008119971482837,1845
546,61,0.7226549562779351,61
551,1097,0.5913130996211056,1097
556,5938,0.616207952025062,5938
565,495,0.7141522947513802,495
569,4469,0.6890082847898195,4469
572,3565,0.6815658612576945,-1
584,2614,0.6797899926938813,2614
587,3394,0.7265068593000114,3394
590,241,0.6458656488167591,-1
599,4275,0.6033404137501873,4275
609,2339,0.5726501677822569,2339
613,2548,0.6236055661014505,2548
617,2718,0.5774360236347507,2718
618,1147,0.5746853948826015,1147
621,3741,0.5930892854958678,3741
622,5167,0.591001256033229,5167
632,3968,0.6063580066941033,3968
638,1397,0.5865931161490114,1397
641,3495,0.6467487675329129,3495
643,4548,0.599934017762567,4548
645,198,0.5932423574752437,198
647,2903,0.6851048297553568,2903
653,893,0.6924176517715214,893
654,368,0.5852799708972,368
661,4951,0.7099079695738301,4951
663,2085,0.5904047114653627,2085
673,1053,0.639395810180131,1053
679,5940,0.6312466017363065,5940
680,1314,0.6757481668799775,1314
683,1631,0.6926948308153779,1631
685,550,0.6908896620752148,550
692,1742,0.6424933429822896,1742
699,5916,0.7067427665954457,5916
702,5679,0.5850530546005407,5679
707,2787,0.6216994666319327,-1
710,4634,0.655493889748027,4634
716,2725,0.6874463009917648,2725
718,3232,0.5893115291694386,-1
720,5584,0.7056022126108507,5584
724,4862,0.6116203304398794,4862
728,4010,0.7099320916402754,4010
736,4689,0.6082179089427908,-1
753,2189,0.6853335864341399,2189
759,1067,0.5941074731079264,2629
759,2629,0.7215107708619969,2629
767,5481,0.5868771864846551,5481
786,1132,0.6950920306655227,1132
787,775,0.5613428746675382,775
794,4518,0.5944059036072183,4518
802,2499,0.6993435604915951,2499
808,152,0.6332267941805029,152
815,5322,0.7174401677805691,5322
824,66,0.7173547349174924,66
826,4220,0.6545022951953432,4220
829,2694,0.6089483364966637,2694
830,5409,0.6494270777528045,-1
858,146,0.7141128540020877,146
859,4116,0.6129354568677754,4116
866,1430,0.5842483898116918,1430
869,3719,0.6065471249993041,3719
870,457,0.6305702157599556,457
884,2826,0.5777064581013773,2826
889,2957,0.6511557215152634,2957
891,4182,0.6121756695687806,4182
901,4218,0.58485665026298,4218
902,413,0.6600234004926133,-1
918,164,0.5812880126005903,164
927,5089,0.7000228525707932,5089
931,2875,0.688001519923707,2875
935,3490,0.6202988665503161,3490
940,3037,0.6511678778600688,-1
948,97,0.6048313277035751,97
951,5783,0.7078219072637405,5783
956,1863,0.6455095494899994,1863
962,3355,0.6798966604422294,3355
968,28,0.6120981686727032,28
972,552,0.7009128607164289,552
974,3718,0.6250221569495109,3718
986,5255,0.6978481579824366,5255
987,5402,0.6322045692235307,5402
991,2326,0.6328240479849244,2326
993,3953,0.6655255122431595,3953
1006,1256,0.6112913833327321,1256
1013,4803,0.6313680154142582,4803
1020,1937,0.5896619397079923,1937
1029,842,0.5865916189629339,842
1034,930,0.6584120743143284,-1
1036,5507,0.6129674131471395,5507
1040,257,0.6754477365303819,257
1051,4680,0.6436702196534231,-1
1052,124,0.5664577526782822,124
1053,1220,0.7090768658250863,1220
1057,1852,0.7034699528441779,1852
1061,4593,0.6459216714267982,4593
1063,4402,0.6754347519286752,4402
1066,4014,0.6292813045133183,-1
1067,2380,0.6622515813880215,2380
