D1,D2
277,2817
606,3
343,2876
296,2794
340,2882
960,828
321,2934
330,2864
1336,599
593,2395
1218,1065
376,2503
1045,2274
1320,2088
1255,1009
1261,412
5,1844
308,2915
1227,1322
680,248
1094,793
726,2764
299,2790
605,2224
266,2298
878,2232
1275,1021
402,2729
867,2372
33,1978
896,151
395,2767
677,243
934,871
1328,646
1246,1057
419,2296
1142,3032
270,2829
773,1467
1282,696
774,2186
1252,2303
808,794
350,1122
160,1868
979,2170
603,2078
1300,657
387,2844
670,1641
434,2151
952,9
843,2348
1274,494
550,616
107,1652
715,2657
780,2856
1285,698
68,1538
373,2509
967,829
963,2145
294,2796
615,1561
1326,623
433,2153
1276,495
1067,2042
1066,975
588,1019
667,255
427,2210
455,2498
215,96
1088,1335
611,290
1147,2071
1017,2243
320,2947
530,2019
551,2060
1063,3005
1018,759
92,59
895,2681
1318,638
1133,2136
568,3003
1139,2130
1148,904
687,420
334,2917
1301,658
461,1539
579,2408
983,2178
177,1448
956,2237
1150,2064
366,2636
1065,250
801,532
826,2557
1262,165
643,1731
54,2051
127,1780
283,2814
406,2738
945,2257
53,986
183,1516
524,1101
223,82
1122,2114
778,2460
385,2779
428,2190
733,425
743,1771
1213,556
560,356
479,2334
472,2362
1106,784
139,1820
176,1442
345,1483
1345,589
368,2677
87,1568
1266,1022
405,2736
917,2443
939,2208
147,1879
638,331
714,445
391,124
224,81
1060,1742
462,2388
707,2642
1201,541
862,2384
133,22
1048,2998
178,1509
412,2715
235,2740
29,1953
549,542
438,2139
157,1855
950,852
221,95
213,129
647,2238
1216,1063
1259,1039
977,2169
480,2336
243,984
953,859
859,2380
1256,468
1087,1326
565,2693
193,108
1257,1066
552,2696
333,2098
639,306
746,1462
735,355
1171,2079
1344,2867
1347,619
1191,575
208,1923
359,2700
392,673
1223,1062
955,862
364,2933
309,3020
182,1518
1324,624
787,704
757,1029
1237,1041
576,455
949,550
499,1740
981,2304
32,1958
150,1903
218,111
683,251
539,1108
1168,1139
691,413
335,2859
640,2678
1220,1060
9,1882
932,2193
906,2445
675,271
285,2851
118,1726
6,2118
658,2752
968,834
1205,545
171,1439
85,1586
1311,680
1072,964
657,210
592,943
655,994
521,932
991,825
123,1695
1305,649
747,338
1283,36
1156,899
858,1164
1103,937
994,936
1240,1058
823,1401
626,639
713,2393
148,1831
1070,980
262,1683
1151,2065
1117,929
569,2887
770,2459
1304,647
207,1488
246,1271
996,2297
1026,400
1076,903
187,1785
316,2913
1113,2551
678,245
1197,534
1138,918
1083,962
1079,959
52,2863
630,324
189,1471
194,1460
785,1215
365,2731
918,177
259,1691
