D1,D2,Similarity,True
3,436,0.6193148819963233,436
9,890,0.5734998618483728,-1
11,73,0.6235206024134177,73
15,2881,0.5514597125195388,-1
19,1263,0.7085706080232118,1263
21,4889,0.5963877574619583,-1
26,5190,0.7104924368700215,5190
31,3869,0.6090516389057483,3869
34,2605,0.6016935642857202,2605
40,2930,0.6724485057151676,2930
42,734,0.6177327860152135,734
44,2757,0.638391018121061,-1
45,2168,0.6234910814459812,2168
49,4413,0.6447476303033864,4413
50,3695,0.6119487389283824,3695
54,46,0.7021508969268979,46
58,1668,0.5937305171964291,1668
64,2415,0.6966943013947037,2415
66,4373,0.6479303397151159,4373
68,4927,0.6100197794830704,4927
69,738,0.6173493882093709,738
75,1437,0.7019495574756006,1437
79,3271,0.6578505553897586,3271
82,1005,0.6050429938513753,1005
89,3288,0.604747980102148,-1
90,5260,0.5947752202611079,5260
91,2756,0.6772954158283762,2756
95,3319,0.637989902495696,-1
99,3085,0.5967962446394144,-1
100,2766,0.6910699319413831,2766
110,3604,0.6423164104006369,3604
115,3616,0.5832198102378666,3616
118,805,0.6064808423457496,805
119,1251,0.6617459518329933,1251
120,3948,0.5732686072420828,3948
126,2765,0.6123044269656902,2765
127,3872,0.5754368163281601,3872
129,1443,0.609019757984465,1443
136,1461,0.5944928706598672,1461
138,41,0.7116237839362065,41
147,1924,0.6178111971636361,1924
156,1049,0.6981992417829475,1049
160,3999,0.6495053184652716,-1
161,1356,0.5767169405747543,1356
163,5138,0.6810988589051463,5138
173,3564,0.5646647404746489,3564
175,4589,0.7089741033396425,4589
177,256,0.6148166148084061,-1
180,1330,0.6093379428911295,-1
183,3170,0.5849638099052828,3170
184,1470,0.6332552126061799,-1
193,4188,0.655683666972638,4188
194,670,0.6154955098792049,670
203,3859,0.5864590355056053,3859
206,1336,0.5821573515287116,1336
213,4230,0.702878145679078,4230
214,3847,0.5971110263422332,-1
218,4178,0.7168666243169463,4178
221,2292,0.5735958791613799,2292
226,4202,0.6056036513203087,4202
232,5603,0.6097583411646492,5603
239,1554,0.7025574087895764,-1
240,416,0.7122508714209504,416
247,468,0.6102968044278378,468
251,1482,0.6008625204713951,1482
252,1200,0.5942738272417183,1200
256,4993,0.575613277395573,4993
257,1893,0.5989547683050941,1893
267,352,0.6722232856839059,-1
269,4381,0.6611749041462427,4381
273,225,0.7054264431271076,225
275,2517,0.6007373896543733,-1
284,998,0.6256199344996257,-1
285,5205,0.6011342182102375,5205
289,139,0.6084577475653481,139
291,2156,0.6325847974904462,2156
292,4969,0.5853695367594391,4969
312,4934,0.5700531881964052,4934
314,969,0.6052097000984116,969
315,3429,0.572414441826679,3429
320,4683,0.58913974870179,4683
321,5162,0.6426098425631901,5162
322,5337,0.6091421484995152,-1
324,3835,0.7005996925869765,3835
333,3476,0.6255209873626776,-1
340,866,0.6418917815073959,3180
355,3755,0.665882081370481,-1
358,1678,0.608852957135736,-1
361,2347,0.6188562332520523,-1
369,2308,0.5688674776577352,2308
375,997,0.5871755058885662,-1
378,569,0.6290732644380055,569
379,2305,0.6735810921151537,2305
381,5630,0.7231315966401731,5630
385,5103,0.646944814779196,5103
387,2869,0.5930213836650498,2869
388,4695,0.6369356171808447,-1
393,3317,0.720643549556546,3317
395,5108,0.631104651392428,5108
408,5449,0.6013105009604286,5449
417,2096,0.6182021393638212,2096
421,5503,0.7087769768611398,5503
426,647,0.5924977897719041,-1
428,5675,0.5796679347423306,5675
430,5321,0.5983748680227159,5321
432,2573,0.5879046474881233,-1
432,4472,0.5677947780474555,-1
433,2806,0.5709336736544709,-1
438,86,0.6739366017277774,86
443,788,0.6106669553317269,788
464,974,0.6378107857178755,974
466,4781,0.6572113335197438,4781
468,1545,0.676842942104027,1545
469,1280,0.6213235328156037,1280
483,380,0.702777657638336,380
484,3890,0.5606782431737543,3890
485,2634,0.6611132867282773,2634
486,4761,0.5899902551055197,4761
487,429,0.6081483066747632,429
488,5516,0.6157063240853308,5516
493,5246,0.7253425039679425,5246
496,5917,0.6417056566904785,5917
497,5757,0.590879012168105,5757
499,3734,0.6354516955361618,3734
508,4845,0.7212552611899634,4845
515,553,0.5791820612947419,553
517,1368,0.7194759441917368,1368
522,877,0.6555542079341005,-1
524,1521,0.6192405455934665,-1
528,4966,0.6536891857620325,4966
540,1845,0.6008119971482837,1845
546,61,0.7226549562779351,61
551,1097,0.5913130996211056,1097
556,5938,0.616207952025062,5938
558,4450,0.6521392219434385,-1
565,495,0.7141522947513802,495
569,4469,0.6890082847898195,4469
572,3565,0.6815658612576945,-1
573,2994,0.5747412669879128,2994
582,1946,0.6992232874157475,-1
584,2614,0.6797899926938813,2614
586,725,0.5869300953111547,725
587,3394,0.7265068593000114,3394
590,241,0.6458656488167591,-1
599,4275,0.6033404137501873,4275
604,1985,0.6998081798626938,1985
609,2339,0.5726501677822569,2339
612,3796,0.5833111600065851,3796
617,2718,0.5774360236347507,2718
618,1147,0.5746853948826015,1147
619,3962,0.586997184360122,3962
621,3741,0.5930892854958678,3741
622,5167,0.591001256033229,5167
638,1397,0.5865931161490114,1397
641,3495,0.6467487675329129,3495
643,4548,0.599934017762567,4548
645,198,0.5932423574752437,198
647,2903,0.6851048297553568,2903
653,893,0.6924176517715214,893
661,4951,0.7099079695738301,4951
663,2085,0.5904047114653627,2085
669,100,0.6278204123690817,100
673,1053,0.639395810180131,1053
677,1454,0.5894232267423324,1454
679,5940,0.6312466017363065,5940
680,1314,0.6757481668799775,1314
683,1631,0.6926948308153779,1631
685,550,0.6908896620752148,550
686,307,0.5703082779603996,307
693,2463,0.6175732499733678,2463
695,3605,0.5964587437852498,3605
699,5916,0.7067427665954457,5916
700,466,0.5909421572045108,466
702,5679,0.5850530546005407,5679
707,2787,0.6216994666319327,-1
710,4634,0.655493889748027,4634
716,2725,0.6874463009917648,2725
718,3232,0.5893115291694386,-1
720,5584,0.7056022126108507,5584
724,4862,0.6116203304398794,4862
728,4010,0.7099320916402754,4010
753,2189,0.6853335864341399,2189
757,2900,0.5835062637166725,2900
759,2629,0.7215107708619969,2629
762,878,0.5998870394745405,-1
764,133,0.5880687617633269,133
767,5481,0.5868771864846551,5481
769,3972,0.5837223141673639,-1
786,1132,0.6950920306655227,1132
787,775,0.5613428746675382,775
791,93,0.5956891225236186,93
793,2041,0.6065489012141343,-1
794,4518,0.5944059036072183,4518
802,2499,0.6993435604915951,2499
808,152,0.6332267941805029,152
813,736,0.7091691961782457,-1
815,5322,0.7174401677805691,5322
822,5762,0.6301411600187136,5762
823,896,0.5790729319454998,-1
824,66,0.7173547349174924,66
826,4220,0.6545022951953432,4220
829,2694,0.6089483364966637,2694
830,5409,0.6494270777528045,-1
833,2084,0.5865953311780477,2084
858,146,0.7141128540020877,146
859,4116,0.6129354568677754,4116
862,6046,0.5947244504851567,6046
866,1430,0.5842483898116918,1430
869,3719,0.6065471249993041,3719
870,457,0.6305702157599556,457
879,2450,0.5751767444949143,2450
889,2957,0.6511557215152634,2957
891,4182,0.6121756695687806,4182
901,4218,0.58485665026298,4218
902,413,0.6600234004926133,-1
918,164,0.5812880126005903,164
919,5270,0.6429967054939388,-1
924,2083,0.6300275519439331,2083
927,5089,0.7000228525707932,5089
930,5056,0.6021573515926636,5056
931,2875,0.688001519923707,2875
939,3383,0.640568473242245,3383
940,3037,0.6511678778600688,-1
945,4294,0.5696271334726446,-1
948,97,0.6048313277035751,97
951,5783,0.7078219072637405,5783
956,1863,0.6455095494899994,1863
962,3355,0.6798966604422294,3355
968,28,0.6120981686727032,28
972,552,0.7009128607164289,552
974,3718,0.6250221569495109,3718
981,1338,0.5964154036505755,1338
982,810,0.5905429930144207,810
986,5255,0.6978481579824366,5255
991,2326,0.6328240479849244,2326
993,3953,0.6655255122431595,3953
1005,1401,0.5830556958894043,1401
1006,1256,0.6112913833327321,1256
1013,4803,0.6313680154142582,4803
1020,1937,0.5896619397079923,1937
1025,2846,0.585461397802934,2846
1028,2915,0.6690366377284231,-1
1029,842,0.5865916189629339,842
1034,930,0.6584120743143284,-1
1036,5507,0.6129674131471395,5507
1037,2071,0.5788990976370787,2071
1040,257,0.6754477365303819,257
1042,3576,0.5967369151101182,3576
1043,735,0.6238025595319053,735
1049,2710,0.6345605190734288,-1
1051,4680,0.6436702196534231,-1
1053,1220,0.7090768658250863,1220
1057,1852,0.7034699528441779,1852
1060,2784,0.59217905213957,2784
1061,4593,0.6459216714267982,4593
1062,2872,0.6144018825057679,2872
1063,4402,0.6754347519286752,4402
1066,4014,0.6292813045133183,-1
1067,2380,0.6622515813880215,2380
1069,1180,0.6059600753407763,-1
1072,2801,0.6235632435961916,2801
1074,2386,0.5657932299059403,2386
1078,2882,0.6756407696857578,2882
1090,3211,0.6174780815033338,3211
1102,3217,0.6228078527942783,3217
1106,4825,0.5863058374684131,4825
1114,1583,0.6142553740520664,1583
1119,1181,0.6078697705149965,-1
1125,723,0.6159049372495039,723
1126,2363,0.551286498231976,-1
1135,3307,0.6577061354132736,-1
1136,3716,0.6122292616348154,-1
1142,2782,0.6763381876377517,2782
1147,4005,0.5606899542443854,4005
1148,4007,0.6224779661702403,4007
1150,4728,0.6435899712964179,4728
1159,1562,0.568768891057666,1562
1161,560,0.7028179024018976,560
1163,4092,0.691633659348981,4092
1168,3620,0.6085342189181012,3620
1169,1333,0.5812703099422829,1333
1174,5432,0.7034780349914703,-1
1178,5144,0.7276525667454438,5144
1179,711,0.5596428232494458,-1
1183,3673,0.5933990554617777,3673
1187,325,0.6739150396764029,325
1188,654,0.5926560206852198,654
1194,3797,0.6238916137544446,3797
1197,1234,0.6257022043439442,1234
1199,4302,0.6036933524815284,-1
1202,530,0.5828083106415495,530
1204,3127,0.6464797421358565,3127
1208,5102,0.6117350916695675,5102
1210,2683,0.6861712606939111,2683
1214,3160,0.6576547268937415,3160
1216,846,0.5831230167964169,846
1218,4983,0.725246933415801,4983
1219,1746,0.6185159244878351,1746
1222,855,0.5905279439103879,-1
1222,1959,0.567498391595571,-1
1236,5465,0.5975659642605516,5465
1238,2566,0.5894706100666455,2566
1241,2890,0.6198029002648859,2890
1242,3245,0.6088365184855731,3245
1243,5280,0.6042470272091703,5280
1249,5074,0.5982170032498771,-1
1252,4703,0.6650931972787227,4703
1253,733,0.6053116723275827,733
1254,608,0.7232417158485106,608
1263,3537,0.5804013272846725,3537
1264,2584,0.6180780852049661,2584
1267,4725,0.6330025239410304,4725
1286,709,0.6305276061703944,709
1287,3457,0.7047188081303097,-1
1304,3189,0.6691974078218066,3189
1308,708,0.634695792562431,-1
1311,5805,0.6789522926111137,5805
1312,2879,0.6933426367418597,2879
1315,5176,0.5872362174438028,5176
1320,4702,0.7127516087100549,4702
1326,4054,0.6245393490646828,4054
1338,4748,0.6685857757766646,4748
1342,673,0.6015787644605453,-1
1350,4710,0.7069176587417795,4710
1351,5008,0.6477895167174804,5008
1354,1741,0.5902581879282303,1741
1363,271,0.632163096205077,271
1364,5688,0.5731344393065207,5688
1365,532,0.5651887683274677,532
1369,2731,0.7166429216169455,2731
1370,3737,0.5780638332474248,3737
1377,3738,0.6028466196773115,3738
1383,4942,0.6127479292586017,4942
1385,5013,0.7086172804470419,5013
1386,1033,0.6035050975146212,1033
1391,2647,0.5952304901677895,2647
1400,1130,0.6122770086976375,1130
1405,2729,0.6208776440481797,2729
1407,4550,0.6029301590033973,4550
1410,3715,0.5740862703306201,-1
1420,1933,0.6035371635715745,1933
1427,5428,0.6041726520774492,5428
1431,5702,0.6823481486831993,5702
1432,5687,0.59892883187784,5687
1434,2054,0.602107107291758,2054
1435,5277,0.6165060771753369,-1
1438,3692,0.6249605749458964,3692
1441,3461,0.5969332252128511,3461
