D1,D2,Similarity,True
3,4378,0.4936498701572418,4378
26,537,0.4333771765232086,537
42,172,0.4059282541275024,172
53,17892,0.1824588179588318,17892
54,6572,0.3939378261566162,6572
64,8391,0.2037838697433471,8391
88,3269,0.362846702337265,-1
97,15904,0.5848987102508545,15904
101,2593,0.237639769911766,2593
107,12090,0.2731389105319977,12090
134,3740,0.4901483952999115,3740
136,2576,0.2852941751480102,2576
138,11468,0.2806610763072967,11468
144,7970,0.3606116473674774,7970
144,7976,0.4458644986152649,7970
144,12589,0.4691384434700012,7970
144,21639,0.4750480949878692,7970
147,21192,0.2429684996604919,21192
151,691,0.4237833321094513,691
159,9709,0.4089787006378174,-1
164,18937,0.2745812535285949,18937
168,20286,0.4565786719322204,20286
176,4854,0.481437087059021,4854
184,2959,0.1087481379508972,2959
191,1243,0.2777119874954223,-1
191,11197,0.3090814650058746,-1
192,11131,0.408498615026474,11131
192,16315,0.4537506401538849,11131
199,5511,0.3269729316234588,5511
211,400,0.3827980160713196,400
211,10306,0.46885547041893,400
259,10734,0.5235075354576111,10734
276,15426,0.2885438501834869,15426
286,18626,0.4900549352169037,18626
297,1733,0.4316326975822449,15653
297,15653,0.2189410626888275,15653
299,4644,0.4544520974159241,4644
303,19299,0.1004721000790596,19299
309,19291,0.4215557277202606,19291
312,13299,0.176466554403305,13299
323,1244,0.4375141561031341,1244
334,10661,0.3920114040374756,10661
336,7237,0.4354075491428375,20174
336,20174,0.4996526837348938,20174
337,6115,0.3347870409488678,6115
370,15071,0.3343518078327179,15071
378,21690,0.2422420084476471,21690
382,12582,0.4190705716609955,12582
416,19475,0.4622598886489868,19475
429,3273,0.4020994007587433,3273
464,14006,0.4021582305431366,-1
468,20645,0.2190979570150375,20645
474,18529,0.4102678298950195,18529
482,5141,0.5308912992477417,-1
482,9166,0.5426726937294006,-1
482,21966,0.556328296661377,-1
491,19957,0.1644750535488128,19957
500,12544,0.2482971400022506,12544
518,2138,0.481990784406662,2138
537,790,0.4438357055187225,790
539,11542,0.4432521462440491,11542
540,5333,0.5281001329421997,9383
540,9383,0.1752970516681671,9383
541,1231,0.3717183470726013,9189
541,9189,0.5083214640617371,9189
548,3414,0.2252194285392761,3414
555,19009,0.4773105978965759,19009
579,15015,0.221584215760231,15015
592,2521,0.4338929653167724,-1
592,4421,0.4242356419563293,-1
595,14869,0.5482957363128662,14869
598,3626,0.3468024134635925,-1
598,7630,0.3774083256721496,-1
598,9658,0.3424091339111328,-1
604,15829,0.3554252386093139,15829
624,4039,0.396361231803894,4039
624,15986,0.4496457874774933,4039
625,8786,0.2970077693462372,18443
625,18443,0.1957575529813766,18443
625,19011,0.2797102630138397,18443
630,12817,0.3836720287799835,12817
635,7145,0.3865861892700195,7145
637,15920,0.3486000597476959,15920
647,9003,0.5516543984413147,-1
648,4759,0.4917409121990204,4759
649,1427,0.4832963943481445,1427
662,17258,0.433586061000824,17258
663,7135,0.168789654970169,7135
680,843,0.5323529243469238,843
684,17573,0.2208835929632187,17573
687,20212,0.3964579105377197,20212
690,12896,0.4530648291110992,12896
704,18206,0.4841916859149933,18206
714,16478,0.4095717966556549,16478
734,5991,0.5647395253181458,5991
735,12273,0.3943661749362945,12273
737,6759,0.4576872289180755,6759
759,8381,0.404891163110733,8381
765,5410,0.3827548921108246,15415
765,15415,0.226154088973999,15415
785,10845,0.5903580784797668,10845
811,18927,0.3861337006092071,453
828,10887,0.2118441611528396,10887
836,8739,0.1116101890802383,8739
850,8443,0.4573598504066467,8443
857,7347,0.3416614234447479,7347
872,15268,0.2679907977581024,15268
875,4226,0.4046947956085205,-1
878,9557,0.3951584696769714,-1
905,19636,0.2030616104602813,19636
925,21114,0.5013587474822998,21757
925,21757,0.2877351343631744,21757
