D1,D2,Similarity,True
12,2917,0.0510043613612651,2917
37,5894,0.1388812512159347,5894
78,6016,0.3910041451454162,6016
109,5602,0.0894308164715766,-1
135,1704,0.1312761604785919,1704
144,738,0.4690419137477875,-1
165,164,0.0780036002397537,164
185,2245,0.3383177816867828,2245
191,2982,0.1614336371421814,2982
231,562,0.4471761286258697,562
302,80,0.5757597088813782,80
302,951,0.7236077785491943,80
302,5834,0.7559168338775635,80
303,1360,0.4612966477870941,1360
304,3260,0.0655011609196662,3260
311,3865,0.1237922981381416,3865
337,1877,0.4629701375961303,-1
364,468,0.1014808937907219,468
459,5613,0.0996021926403045,5613
516,3514,0.0710017010569572,3514
532,3957,0.0530274324119091,3957
575,4164,0.4043179452419281,4164
629,2487,0.4961754381656647,2487
631,3552,0.0176356751471757,3552
639,2810,0.0960208550095558,2810
640,924,0.2570804357528686,924
640,3704,0.3010777533054352,924
697,391,0.0926345586776733,391
704,2616,0.4766753017902374,-1
716,2711,0.0206583943217992,2711
750,2755,0.4805826246738434,-1
783,4695,0.465719997882843,-1
791,1711,0.3887508511543274,1711
791,2651,0.7449827790260315,1711
844,4174,0.0526149943470954,4174
900,5624,0.0754003301262855,5624
907,83,0.4505097866058349,83
953,2175,0.2099086940288543,2175
971,2887,0.144998162984848,2887
983,3757,0.5363591313362122,3757
1006,2476,0.0394421257078647,2476
1006,4869,0.5208454132080078,2476
1060,5470,0.1033257246017456,-1
1068,3198,0.4217587113380432,3198
1081,4001,0.5252439379692078,-1
1115,3262,0.4916187226772308,3262
1117,1800,0.4108383953571319,1800
1169,2236,0.1263228952884674,2236
1212,881,0.1667421460151672,881
1213,738,0.4465046226978302,738
1218,1147,0.4675152003765106,1147
1230,3062,0.3841763436794281,3062
1241,463,0.462550938129425,463
1246,148,0.0311516169458627,148
1328,29,0.1119450628757476,29
1329,644,0.3427276909351349,644
1333,589,0.0615718588232994,589
1359,5142,0.0581444352865219,5142
1393,1726,0.6774742603302002,1726
1442,3210,0.0823264494538307,3210
1442,5122,0.7005311846733093,3210
1466,4127,0.3637277483940124,4127
1467,831,0.408083438873291,831
1475,4592,0.056363184005022,4592
1476,223,0.0109510067850351,223
1508,313,0.0722276717424392,313
1545,2400,0.0,2400
1545,6009,0.5878916382789612,2400
1551,4410,0.0525271259248256,4410
1566,3630,0.0545106492936611,3630
1566,5985,0.6120887398719788,3630
1570,4184,0.3763265311717987,4184
1592,907,0.4005732536315918,907
1598,1844,0.0514830015599727,1844
1601,2277,0.2985615134239197,2277
1601,3824,0.26015105843544,2277
