D1,D2
277,2817
606,3
343,2876
296,2794
340,2882
960,828
321,2934
330,2864
1336,599
593,2395
1218,1065
376,2503
1045,2274
1320,2088
1255,1009
1261,412
5,1844
308,2915
680,248
1094,793
726,2764
299,2790
605,2224
266,2298
878,2232
1275,1021
402,2729
867,2372
33,1978
896,151
395,2767
677,243
934,871
1328,646
1246,1057
419,2296
1142,3032
270,2829
773,1467
1282,696
774,2186
1252,2303
808,794
160,1868
979,2170
603,2078
1300,657
670,1641
434,2151
952,9
843,2348
169,1466
1274,494
107,1652
715,2657
310,2919
780,2856
1285,698
68,1538
373,2509
967,829
963,2145
294,2796
1326,623
433,2153
1276,495
1067,2042
1066,975
29,1103
667,255
247,1754
588,602
427,2210
455,2498
309,250
215,96
1088,1335
1323,627
611,290
550,2867
1147,2071
320,2947
530,2019
1063,3005
1018,759
1017,2249
895,2681
1227,1621
1318,638
1133,2136
687,420
334,2917
1301,658
461,1539
579,2408
1344,616
996,2130
965,831
1266,1014
983,2178
177,1448
819,2622
956,2237
1150,2064
801,532
643,1731
906,1742
54,2051
262,1099
127,1780
283,2814
406,2738
660,1393
53,986
888,158
1201,2389
183,1516
524,1101
223,82
1292,712
778,2460
385,2779
1262,465
428,2190
743,1771
221,2275
1065,1968
479,2334
472,2362
1106,784
176,1442
1345,589
1048,37
368,2677
405,2736
939,2208
147,1879
638,331
714,445
224,81
462,2388
305,2803
862,2384
387,2834
133,22
108,1651
178,1509
412,2715
549,542
438,2139
157,1855
213,129
1216,1063
968,2359
542,2910
891,2763
953,859
859,2380
1256,468
1087,1326
565,2693
552,2696
700,2643
333,2098
639,306
746,1462
735,355
1257,1040
1307,654
1347,619
1191,575
470,2381
208,1923
359,2700
1189,1085
858,202
364,2933
182,1518
184,1726
477,2358
1324,624
1223,1066
207,1514
787,704
757,1029
1237,1041
576,455
538,1127
839,2544
235,727
874,1526
32,1958
1155,2063
150,1903
218,111
932,2667
683,251
539,1108
691,413
335,2859
640,2678
1220,1060
1122,2304
946,842
675,271
285,2851
658,2752
194,67
118,1488
171,1439
981,2174
85,1586
1311,680
1072,964
657,210
655,994
783,2456
521,932
991,825
1194,586
123,1695
1305,649
1168,2239
82,1544
1283,36
1156,899
1103,937
243,141
382,2776
690,2639
1298,711
1240,1058
1164,890
749,340
823,1401
626,639
994,798
1100,949
148,1831
938,880
1070,980
1149,903
187,1693
1151,2065
1117,929
569,2887
713,2672
1304,647
836,955
246,1728
1026,400
1113,2551
678,245
1197,534
1076,969
1138,918
1083,962
1079,959
630,324
189,1471
361,2699
619,782
918,177
537,1969
259,1691
