D1,D2
841,946
735,401
521,283
376,354
936,826
186,156
783,715
184,948
373,374
691,812
442,671
453,202
443,206
214,702
238,458
760,694
1023,817
757,700
234,161
692,640
239,424
320,177
454,368
520,378
165,178
300,392
766,687
944,464
797,716
286,781
1026,985
759,701
904,139
751,740
853,129
413,221
1018,646
14,237
630,536
187,151
764,732
340,267
81,1075
183,396
784,688
763,246
1066,1010
172,995
752,272
215,236
201,103
432,226
226,587
897,757
216,207
109,365
791,541
204,158
488,951
768,712
227,586
902,304
417,945
519,904
433,78
1074,1063
134,155
11,461
486,303
1069,45
120,284
1041,962
248,245
470,414
291,184
414,387
115,264
848,618
998,993
228,588
110,306
518,493
773,690
27,661
464,321
57,9
1003,935
212,729
781,316
34,10
796,714
434,251
379,291
142,460
717,577
476,366
835,877
762,733
573,153
952,902
822,684
834,635
544,500
931,903
372,287
73,1042
344,270
549,504
220,16
631,31
463,370
644,589
480,964
509,212
118,307
315,228
1024,979
926,924
416,302
863,653
409,342
455,367
908,891
724,526
555,324
1020,833
202,351
747,624
17,344
1012,383
1027,1005
325,338
940,940
603,574
356,136
891,890
929,892
194,13
860,249
939,939
895,880
441,297
60,806
695,639
672,859
872,731
274,285
316,211
927,853
741,435
128,791
890,823
726,437
524,520
359,273
816,769
465,361
139,787
447,225
1004,990
531,486
710,562
368,271
1068,602
305,949
750,561
674,610
821,600
826,705
606,686
969,39
547,503
268,432
645,566
522,888
254,725
550,499
964,885
604,611
862,213
251,222
671,558
697,572
20,89
1019,645
1047,875
928,893
956,850
871,706
893,447
1057,1019
838,881
360,389
298,280
1043,996
846,183
35,11
905,827
357,223
884,742
898,950
195,33
495,451
622,614
628,664
880,721
378,331
879,719
473,1013
663,580
857,628
290,208
174,32
218,808
119,119
209,46
89,198
267,149
277,281
59,164
80,253
545,855
725,313
1036,921
973,874
384,390
1059,1047
638,713
563,459
382,1071
258,254
953,922
732,708
169,831
367,300
346,252
208,18
858,550
758,695
986,864
283,425
938,987
32,165
776,478
485,1027
79,48
223,428
736,436
163,416
217,259
687,201
882,1072
1032,263
144,293
269,431
1054,623
795,782
43,30
167,37
700,157
837,1037
1007,983
331,147
575,882
536,514
1055,811
72,65
847,294
365,215
415,301
703,543
56,15
456,525
44,14
64,54
699,318
782,770
675,723
517,492
1056,984
1013,938
1030,474
47,28
354,360
383,336
1075,1001
852,275
914,746
133,101
219,68
334,376
450,408
629,762
97,94
605,585
18,99
825,707
552,325
828,753
865,480
640,620
16,59
999,1052
324,244
646,571
352,186
479,23
177,248
9,1020
1005,601
390,274
332,261
307,784
681,801
197,83
336,266
1034,973
583,547
136,190
635,565
426,384
889,809
580,509
923,863
1045,870
621,663
571,1004
191,44
319,286
708,609
132,181
123,869
385,290
892,445
620,656
572,594
279,195
831,685
706,617
833,394
65,58
612,737
74,64
1072,1038
182,231
361,239
49,88
878,682
888,810
1029,763
205,150
265,120
222,49
651,634
440,411
1009,632
730,693
867,637
594,595
765,730
189,38
168,295
970,327
820,736
829,479
607,980
7,377
530,485
276,175
947,1041
48,27
582,549
777,476
985,943
850,699
723,722
472,1018
6,776
46,115
875,680
105,57
159,797
657,658
832,1058
173,152
679,590
24,407
778,481
381,332
126,121
41,29
655,619
422,393
719,683
482,487
968,672
1021,1033
1039,1025
561,444
252,662
659,659
281,219
466,105
490,553
282,217
375,1065
1006,739
404,241
25,116
912,954
1,1022
817,752
264,189
788,816
458,803
92,726
910,800
58,12
720,703
792,771
348,421
596,227
1071,1050
15,821
484,999
342,308
590,466
790,765
130,180
966,704
845,356
913,1007
42,24
864,529
1008,1036
957,906
429,347
53,0
874,738
1031,349
102,1066
793,772
462,311
526,519
311,187
523,518
1040,1031
510,603
823,651
124,53
96,93
153,322
280,242
343,289
471,537
127,125
175,43
448,426
824,675
737,423
481,440
578,539
876,678
185,395
271,204
103,403
827,652
287,233
652,510
308,243
581,546
658,657
579,515
1014,928
460,626
899,773
983,1003
196,35
299,419
69,760
705,820
588,986
748,527
570,573
95,409
233,199
63,47
493,452
529,488
138,146
819,673
309,230
597,483
749,528
1062,878
951,901
1022,975
76,72
51,112
461,627
55,50
496,449
567,442
171,372
815,761
322,229
613,768
364,851
122,114
141,785
192,3
592,467
1038,1000
262,260
535,513
818,596
714,745
616,404
198,26
502,754
303,1051
627,747
5,825
922,862
511,604
435,1054
75,80
213,262
446,647
1061,876
979,942
978,944
704,544
386,420
389,305
881,749
155,176
746,560
40,19
399,348
745,545
241,1044
232,163
870,734
229,666
1033,535
101,55
729,570
492,654
698,462
231,641
377,330
54,40
478,822
21,25
451,1029
787,1008
602,766
958,905
497,456
696,531
2,953
989,910
733,743
894,670
959,923
642,576
504,593
181,232
920,871
77,61
188,5
393,972
19,824
937,70
515,621
26,100
380,312
995,916
503,533
452,369
851,530
158,7
608,362
514,1040
854,188
990,911
149,796
982,1053
617,494
345,269
1063,1030
576,667
917,900
349,140
418,861
992,913
113,282
993,915
333,240
347,257
632,538
203,258
965,450
812,849
556,629
420,357
1058,774
147,724
245,169
237,154
337,288
574,622
1053,961
991,912
313,107
623,643
641,575
98,109
806,793
921,865
428,599
294,1046
716,612
919,959
400,363
664,669
457,758
614,532
997,854
807,843
363,238
235,137
976,941
506,1064
374,1073
540,405
516,597
738,744
90,756
