D1,D2
3554,2609
4187,5354
4031,2881
4969,52
344,1949
4242,2194
1095,3972
4754,3960
588,1245
3853,3318
4264,3036
4653,4518
1126,2363
2691,5606
3746,1597
4790,1343
5018,2643
234,2599
2974,4833
2614,4778
1757,809
3654,813
2061,4121
416,5125
1259,4893
2045,2460
2706,384
2142,2425
4787,3403
1699,3507
2815,5524
1365,532
4727,2019
539,2198
2823,5252
1052,124
1797,1874
5016,3356
3490,394
3524,3765
1159,1562
369,2308
4505,5687
2277,3693
1308,3968
1590,5497
312,4934
4491,5686
1687,5939
4442,4815
2003,4217
5013,2668
4774,5476
1775,639
315,3429
282,1881
1971,5670
1364,5688
120,3948
9,890
2191,2108
4397,2258
4805,5760
2229,5049
2415,3821
2313,4161
354,4206
3808,4947
2123,1370
1876,3799
618,1147
573,2994
4382,6001
2803,5199
1985,5585
879,2450
2999,5573
4074,5642
127,3872
2863,1764
1784,645
161,1356
3884,4142
4111,471
3916,4885
1720,5297
2102,3776
2114,3710
4157,3295
1370,3737
2117,1511
1719,1720
1618,4293
823,896
4657,3178
515,553
2976,1971
428,5675
4024,5518
4654,2695
4165,4494
1759,3447
4825,1152
4940,2119
4716,792
4804,5698
4402,279
2294,1951
2959,4129
2612,3298
3551,2949
2682,1613
1848,134
3936,383
1891,83
1169,1333
4121,3414
1868,5278
4422,3940
4132,4698
5074,968
1565,4204
2347,4152
4811,1906
3693,1755
4981,1601
2267,4109
307,789
4499,951
2268,1168
4424,417
2435,4191
1541,4156
4533,207
1796,1018
1878,3023
3886,2622
4182,5605
4907,2955
115,3616
5080,784
4394,2074
2733,1472
3300,2706
4064,267
2516,5306
3447,4210
3425,288
2980,2987
866,1430
3958,3906
4584,4541
2393,3017
3391,5594
4905,5999
1607,5
702,5679
4525,1578
2165,5786
292,4969
3286,5092
3694,3045
4782,3812
3148,3757
3518,2742
1106,4825
203,3859
1029,842
833,2084
767,5481
586,725
3047,2892
375,997
1315,5176
4443,5093
797,44
4390,3332
405,420
1991,4722
764,133
3001,4482
2194,4062
4374,2393
2837,1763
4189,2990
3537,690
3593,1346
320,4683
4642,240
4889,4863
4661,4961
677,1454
3751,5241
1020,1937
4069,5295
4745,2600
3115,849
3571,1902
1354,1741
4618,3985
3280,620
5028,947
3042,177
3288,4802
497,5757
622,5167
4798,679
2526,6051
4321,3633
3666,3417
4992,514
551,1097
2411,145
1527,5380
3016,4126
3344,4682
2006,1302
2280,5037
1060,2784
3298,3053
2570,2111
1762,625
3128,5644
426,647
1453,1385
1188,654
4012,2079
2404,3206
2195,3574
4164,175
4075,715
387,2869
621,3741
4976,291
3256,4691
645,198
4890,575
3135,12
1183,3673
4303,4008
1677,1687
4435,2040
3325,2207
2634,3506
3443,4824
2402,2995
3249,574
4746,1162
1525,5072
252,1200
3297,3488
2423,2544
1456,3163
4082,1981
136,1461
4033,3651
5063,1184
3466,1537
244,1676
90,5260
4894,531
3872,1509
3159,4418
2914,5384
3089,4984
3699,4236
4270,5267
791,93
3546,2154
794,6052
2315,2886
4348,5274
2029,571
21,4889
2585,2637
981,1338
4736,50
99,3085
3056,5851
1441,3461
3305,4452
4960,1872
1636,507
3836,1226
3174,5231
4019,965
3412,381
1936,386
2448,2838
1236,5465
2960,1539
1925,5286
4337,388
2806,1455
4042,5766
4426,804
1779,888
445,5651
2540,2819
1249,5074
2913,5239
430,5321
1136,3775
4320,5608
5070,5560
916,5867
257,1893
1675,1580
3299,987
2816,5044
4147,3841
2283,2913
4001,1888
3506,3690
1384,4347
1539,1196
3018,5599
3354,5331
762,878
200,1233
643,4548
3914,4059
1937,2884
2782,3827
2639,1512
1909,317
4831,1303
2923,3967
275,2517
3398,5131
540,1845
4594,5254
2736,1415
285,5205
1586,1892
2187,1683
408,5449
4143,4398
2284,4483
1849,3297
34,2605
3723,2698
1783,1925
2631,1644
4723,3141
4532,814
1434,2054
930,5056
4309,1999
2337,644
2569,3066
3949,5556
1377,3738
967,2331
3371,4530
1947,2986
1843,5701
1115,2280
3641,4539
599,4275
2809,4955
4740,345
1914,5496
1386,1033
1420,1933
1199,4302
4986,505
3021,4184
3156,186
2239,867
4784,3764
2174,933
4955,2129
1427,5428
1953,2273
4354,5799
5116,5265
1243,5280
1683,370
3094,5539
3353,147
2652,463
82,1005
2513,5458
314,969
3208,4200
1809,651
3880,1235
2876,597
4840,3637
1448,5048
4972,4513
1572,3274
226,4202
4800,4511
1458,2122
1974,5830
3181,2853
2741,1442
5067,1228
1069,1180
4529,4750
1374,1035
869,3719
5110,2289
4959,562
2617,5907
3930,3395
3882,5657
1533,1361
4128,2579
3367,3536
1119,1181
1337,1672
4285,3250
3737,6054
3024,5356
487,429
736,4689
2293,4447
1681,4002
1823,2201
2023,3542
4596,699
1168,3620
4478,2467
4970,5361
1896,3844
3219,3466
358,1678
3969,556
4623,2160
829,2694
4613,2759
129,1443
31,3869
322,5337
2372,912
180,1330
4979,1544
3781,2925
1740,3978
3839,2011
232,5603
2232,5724
68,4927
5022,1499
2197,3683
443,788
2275,4606
4046,2438
1887,5971
2777,4205
1006,1256
2353,4649
4977,682
724,4862
3049,910
1208,5102
2766,3587
4272,5865
4115,4031
50,3695
4251,5250
2130,1541
968,28
1806,2839
2414,2852
1400,1130
3481,5211
126,2765
3961,4976
2518,3663
4098,4146
4169,854
3073,4570
2484,264
2349,2936
859,4116
1036,5507
3333,0
4682,4127
4582,3113
1462,5177
5026,200
2680,5996
3030,1858
1114,1583
4343,5148
1062,2872
3562,2127
4183,1914
4801,6048
2878,1388
2896,5172
3449,2288
2545,4958
3669,4621
1479,1714
5039,4918
4694,1291
4239,2487
194,670
4040,664
2644,1802
3468,498
4996,1133
1125,723
4077,2407
2611,1492
3873,1691
4436,3302
1435,5277
3045,2152
2533,3790
2783,2528
3659,2550
1482,4729
4980,3627
3214,1931
3411,2539
1090,3211
693,2463
4096,3873
3877,3000
147,1924
1264,2584
4911,4505
417,2096
5105,1765
2911,652
3467,2182
2900,5815
1750,1158
3779,2367
361,2347
3563,957
2850,4840
1503,312
524,1521
1648,1380
3359,123
3583,1681
4150,4873
2138,5415
1877,5510
3622,5264
3108,584
1241,2890
4564,2048
2607,1719
2831,4086
2708,1151
2625,90
4555,1812
1728,2000
4071,5789
3983,2866
4433,3944
1405,2729
4206,3438
1225,2320
4497,3786
4494,960
4066,2958
5046,5355
2605,3649
1886,2483
3283,3843
707,2787
2595,1288
3380,3667
1694,3140
1731,5050
2646,5066
2576,1642
3178,5950
1856,1321
1148,4007
4578,515
3643,4937
1102,3217
4632,112
35,2885
1910,3989
1123,1689
423,5070
4492,2705
45,2168
11,73
1072,2801
4486,719
4534,406
4329,3998
1600,872
1043,735
2532,4083
2786,839
1194,3797
3162,3067
3516,1488
3055,2814
3678,338
4211,561
1326,4054
3509,595
5027,4685
3990,815
1790,5396
2278,543
4611,4244
1438,3692
2970,2542
974,3718
4100,482
2621,1043
334,3413
333,3476
2892,2911
1197,1234
3933,3991
4765,4562
2776,5743
427,5948
2462,6029
1714,27
4739,1508
4471,1807
2531,1788
4558,3825
1549,3016
3879,935
1504,753
1815,4122
2350,5937
2765,6027
669,100
3609,6038
3542,174
2109,5405
1898,1638
1724,635
2182,2262
1550,1781
3797,5319
2931,5901
378,569
4519,5941
2665,870
1066,4014
4430,2445
4326,2983
1548,5305
4793,4001
822,5762
3705,5173
1942,282
2937,4471
1286,709
2031,588
870,457
4355,2953
1917,4640
395,5108
679,5940
1013,4803
2259,4315
1363,271
4638,334
987,5402
1773,3418
3646,3251
291,2156
4612,25
991,2326
1267,4725
3087,1836
3311,4060
4636,2562
808,152
4502,1543
2785,4617
656,5343
3172,214
1409,3743
2192,419
1480,5767
2407,3181
2756,1477
3912,1970
3528,4327
1049,2710
4983,4648
5098,4953
4434,5589
2153,1840
2743,3003
2384,512
499,3734
77,5547
3086,3272
4928,151
4884,4225
3963,5611
2564,2959
4257,1205
3729,558
3521,5309
3189,1060
2226,5614
388,4695
1470,1760
2271,2378
4551,208
464,974
1833,3265
95,3319
44,2757
3454,1818
3409,3425
737,4699
1512,3207
2573,5310
673,1053
1666,908
1032,1362
4715,2948
3327,4888
3576,4334
1928,3915
3326,4186
701,385
3817,1073
4345,1103
4549,3969
3006,92
2301,3674
2543,1912
1610,375
496,5917
2156,3454
2740,3918
340,866
3623,1182
1836,1487
1893,2218
5054,3907
110,3604
1223,2504
2345,2582
692,1742
2135,6022
321,5162
2015,5154
4516,3135
2389,6041
4484,5575
3048,2795
1277,5258
2801,694
1150,4728
1051,4680
49,4413
1234,1323
3028,103
4191,604
4876,2529
3677,1634
3002,4264
4709,1708
1929,3980
590,241
1061,4593
1204,3127
2472,2355
641,3495
385,5103
3900,2901
2859,566
1351,5008
4666,1042
2908,347
66,4373
3107,544
1766,3910
4275,5282
5097,3198
3608,3094
3525,1002
1756,132
2754,3810
1704,327
830,5409
160,3999
3450,2475
3572,3475
4477,879
5001,1473
3517,1588
4008,4382
889,2957
4572,3108
940,3037
4461,3816
3895,3726
1346,4371
3988,4626
2036,4509
3975,1585
1853,4425
4670,6021
2861,1658
3357,5169
528,4966
2730,4535
1969,3273
826,4220
3350,1300
4930,1625
2965,3485
3665,2328
3144,1249
710,4634
522,877
1970,342
5051,1661
5002,1367
4917,2895
3000,2999
3712,1061
4767,431
1509,1929
466,4781
2559,4759
1214,3160
1135,3307
79,3271
2332,1542
1986,3382
4658,3195
1034,930
4292,3958
1585,811
2510,3171
2331,5635
3364,3258
5057,4660
2452,593
902,413
1492,32
3695,5165
649,5329
937,5843
485,2634
3753,3351
269,4381
1447,1134
4619,2586
2235,3963
4030,3408
119,1251
2536,2761
1067,2380
1818,940
3765,3444
1089,4379
2655,3924
2969,4474
4860,1935
2486,1272
4423,632
2530,4304
1252,4703
993,3953
4520,4495
2724,5648
3726,5128
2581,546
3972,4104
3102,2485
201,168
4904,2704
4879,2800
223,4173
711,4006
4366,4038
1338,4748
1788,680
3109,3465
1028,2915
542,5869
1304,3189
1698,698
4444,5378
1819,5059
2793,2851
3559,5262
2829,3478
4762,1112
4178,2065
3786,3996
4023,1464
1638,557
2364,1548
40,2930
1837,2650
4990,1577
2207,2979
379,2305
3211,3852
1187,325
438,86
4552,5427
636,1014
1063,4402
1584,4623
1078,2882
680,1314
2030,925
4616,4920
1142,2782
468,1545
91,2756
1506,1743
1516,4673
4599,4892
2846,4962
1311,5805
1660,2039
1804,2387
584,2614
962,3355
3212,4325
3971,5416
3081,5871
3133,1516
163,5138
572,3565
1606,3405
1174,2577
4446,2857
1431,5702
3322,4069
216,2503
2495,5126
4059,1814
4836,65
2257,5438
647,2903
3617,1092
4445,4754
753,2189
1210,2683
3404,2552
3788,3054
1587,2261
4557,5032
716,2725
4271,3901
4681,5976
2068,322
931,2875
3142,5854
4458,4569
2781,2571
3498,3411
569,4469
2848,4047
2217,1745
1465,5653
1580,1576
4193,2374
685,550
4113,948
1163,4092
3043,3720
4266,4757
4997,1771
653,893
1844,3221
683,1631
1545,411
2650,4559
1964,794
1312,2879
4943,5639
3188,75
2709,2564
3166,4465
1905,5068
2487,697
2171,5697
786,1132
3773,2578
3892,2531
3233,251
2964,1257
2648,5588
4184,781
4262,5327
2104,993
5041,1900
3799,1875
4814,5553
64,2415
2310,3801
3670,1036
3750,4771
5055,6049
1559,5616
986,5255
156,1049
802,2499
1884,2993
604,1985
2323,4881
927,5089
3855,283
4931,761
2537,230
324,3835
972,552
4420,20
5037,3285
2845,2519
2591,127
3165,3456
4922,363
1982,3343
75,1437
453,4968
54,46
2020,3034
239,1554
483,380
3540,5826
