D1,D2
1486,4822
2928,2728
1315,7512
2596,5716
1102,1340
4625,1398
2108,1716
3743,303
771,2711
5043,5903
2619,4894
4390,5683
3945,249
3257,1765
4190,5022
1246,6249
821,4793
5076,2536
2274,4615
926,1090
1412,1023
1464,1976
2053,2710
312,6029
2817,6090
2895,2435
1365,3073
4708,3974
4179,7276
4987,5450
187,3414
1730,6913
4964,6415
1864,5004
3671,1244
781,5613
1004,4779
4550,5229
4052,5532
1919,3870
1537,750
2468,1219
1618,8
736,5752
3173,1085
2754,7717
767,7255
4013,7123
4072,1559
2998,3321
4773,159
1015,1562
463,2693
2706,5002
1699,4216
3884,1314
3657,5712
2634,5832
369,5087
4397,3526
4841,6787
3267,1630
4833,5067
157,727
4333,4657
4078,6395
2168,5331
4746,3888
2682,1376
1344,5358
387,7623
2606,3028
115,332
4108,5958
3772,6051
4923,5083
4164,2743
3396,5762
3808,2916
1843,2834
3751,3476
2125,570
779,213
4765,4731
4661,4183
1392,1600
1494,2153
2393,6630
5027,3010
2798,3516
3993,1105
3000,4520
3015,1514
4959,231
3747,6472
2337,1954
5002,7342
3958,338
4983,4091
3286,1127
3609,4804
2631,1087
2954,4402
2927,2206
2721,397
4030,7667
3513,1522
3047,4978
2313,3997
3440,4207
2837,625
3174,4406
1399,3320
388,783
4394,5299
3753,222
4972,746
3451,2008
3447,2512
1434,4290
3159,1625
352,885
3218,4959
2681,6765
539,6961
3014,4212
2153,2587
348,4444
3384,4521
2909,1372
4150,2209
3312,4688
52,2500
1917,3498
4907,3542
618,1218
480,6799
5054,5431
4008,7281
4041,1811
937,4944
1453,4131
1460,6288
2220,912
4928,6489
545,2510
1474,3483
3678,6840
3466,1010
1354,6076
3256,1437
2415,4934
1784,3807
1891,907
859,2601
4740,4420
4979,6371
1648,5156
4793,1081
1032,2759
2675,1731
643,1898
4064,524
2612,2953
4613,429
3194,127
4184,2509
426,5423
4882,219
292,1200
3984,2915
4798,3907
1174,1099
896,115
764,838
4143,3396
2423,7496
3148,983
4303,5493
2124,428
4185,1523
3987,2703
2883,5784
2032,2139
180,469
1021,7264
3546,284
4069,3222
1677,5719
302,6412
3082,3712
127,1112
5013,206
1127,6728
3637,4603
2806,4370
3121,60
313,204
1573,7135
1448,4240
656,1549
4890,2561
161,887
3872,1462
168,7387
833,283
677,1274
1364,2824
3961,3478
1797,486
737,6931
698,2186
1318,6150
1647,5709
4992,4940
3289,5082
1114,61
3181,2686
4666,3137
97,5176
3535,2321
3502,3369
3908,1078
1533,1859
2803,3830
4505,2716
1169,1599
4146,1959
3681,4105
1877,7538
645,5963
2708,5803
339,242
1249,7447
2518,6187
2284,4074
4201,256
670,6441
2428,1940
2851,6651
2348,4877
2887,3236
2267,6326
69,1213
4999,44
4066,6547
2576,3234
3698,1659
3435,2612
2662,4205
2226,1885
3073,6510
2156,6347
1675,4902
4736,1481
1937,3540
4682,1466
3708,3152
1750,4631
4996,5111
5092,6062
2484,7491
3299,1305
4264,4692
4239,629
3138,2242
1043,5948
4811,418
4577,5821
4311,355
1572,582
2810,3893
22,798
2271,2315
1168,7245
2312,640
1662,1835
2766,687
3305,1275
4582,2350
2980,537
3985,285
2240,6985
882,6858
5028,7048
2547,6540
3506,6517
2585,390
1438,6295
1326,3056
1454,3964
2819,7534
4596,226
1196,4780
2938,2232
3021,1570
1731,4897
4270,871
1148,2462
1921,2233
1371,4401
4454,1351
823,358
1420,560
3912,3643
4251,146
4028,6527
829,6174
405,349
898,98
5110,7599
3812,6241
1988,1436
2801,1817
2545,3007
358,5407
3380,7458
948,5652
3699,3761
1241,27
2504,628
3449,75
4071,2819
3550,2348
1974,1457
