D1,D2
827,2558
311,1632
756,385
115,168
711,448
693,411
207,2213
1110,702
986,382
1079,959
900,164
1151,964
1083,962
741,350
681,279
156,2143
634,332
1188,2254
357,2688
644,316
1076,969
187,1479
451,2080
391,1654
324,1416
124,2036
64,2068
1051,2000
678,245
246,1755
1172,885
47,2021
553,325
230,2473
943,646
1145,2123
527,2924
706,397
1230,503
148,2339
1160,897
1050,910
659,217
760,378
679,352
1315,669
725,923
1119,926
1023,571
831,215
1154,900
1070,980
76,726
510,973
373,1466
534,0
891,1409
506,1913
938,880
663,223
829,371
626,639
1222,1880
465,2389
816,2409
528,913
631,493
1280,2360
232,2718
1298,711
382,2776
1299,708
1102,293
1248,2010
1176,312
106,2367
640,310
622,274
400,2866
1156,899
1178,561
496,1540
322,2235
646,1979
613,2494
1316,2932
279,2056
253,508
1086,952
356,2690
692,414
1114,928
1059,1972
264,1111
436,2149
521,932
128,1773
539,374
26,2369
50,2788
637,329
338,2877
657,210
35,454
618,326
1311,680
380,791
755,395
401,2727
171,1439
1101,431
13,1918
320,2284
288,2832
658,2752
30,564
884,2118
4,1860
645,674
10,1906
675,271
457,2414
1325,70
946,842
1220,1060
1096,774
942,882
691,413
1056,11
838,421
441,2182
837,179
541,2717
1327,275
430,2709
683,251
763,384
1324,345
317,2930
214,105
1257,2557
551,1555
1055,2006
218,111
481,2662
27,1415
559,2974
268,2941
1291,732
1042,2278
233,604
463,2895
7,1863
727,433
596,71
662,218
222,94
871,2666
580,2420
576,455
256,1725
245,144
787,704
208,50
621,620
370,2678
591,1797
40,1999
1029,2810
113,1644
1022,757
1002,798
729,1633
577,148
718,438
855,207
952,2712
619,291
860,200
889,75
863,979
1223,1062
289,1142
601,2977
1265,1360
959,2528
846,190
802,2468
213,1919
568,2850
1346,612
470,2381
582,1718
371,2660
1063,1995
439,2106
360,3001
1013,2675
1340,1557
939,2003
735,355
796,2415
974,812
746,1462
639,306
684,2639
1109,1808
552,2696
982,823
410,2951
571,2091
809,769
1087,1326
902,1122
1256,468
999,1496
859,2380
953,859
1286,697
546,538
154,1851
1351,606
979,420
1259,1039
708,398
1099,950
1216,1063
673,265
1217,501
447,2094
157,1855
805,2502
1169,2095
423,2272
242,715
512,2659
840,834
909,162
36,1986
883,406
1272,2958
862,2384
1201,541
771,2458
1057,1985
462,2388
129,1775
1066,640
224,81
961,459
331,2863
638,331
237,719
1339,596
910,2447
1158,898
184,1514
17,1936
1313,1820
459,2279
1128,2077
1302,659
1028,763
78,287
479,1058
954,860
176,1442
1106,784
472,2362
1295,707
1065,2044
67,1533
560,356
668,257
608,99
743,1771
1262,465
778,2460
916,178
964,971
1284,695
623,2701
941,2214
1260,107
223,82
1150,2211
407,2740
503,380
652,237
204,61
808,2532
66,1534
1267,489
334,2852
163,1453
1249,1030
127,1780
758,387
720,437
186,1481
643,1731
947,2216
388,2781
1053,3032
424,2255
819,2622
1067,1967
650,233
1007,772
912,176
832,1473
983,2178
100,1504
751,390
985,819
996,2130
854,2396
579,2408
1301,658
1014,2503
1011,2812
1332,642
39,2001
254,1732
555,2300
1318,638
488,2332
1232,520
1289,693
848,2121
51,2041
975,2166
1161,1342
45,2813
1269,475
1092,2169
1157,2110
80,1539
653,234
873,2434
962,827
1147,2071
641,304
122,1679
1167,889
198,64
1177,1000
1323,627
1088,1335
215,96
164,1454
797,2478
427,2210
866,198
358,2686
1337,600
247,1754
844,2344
814,184
1276,495
1326,623
600,1410
1229,1066
792,795
820,2671
197,63
972,2867
963,2145
776,2115
68,1538
1285,698
34,1990
1329,645
795,2477
715,2657
1244,529
107,1652
1274,494
170,1437
843,2348
1221,497
434,2151
670,1641
325,2925
664,222
3,1834
137,1845
1252,2303
774,2186
73,1525
276,2822
495,2436
162,1459
467,2376
1310,678
139,1636
1118,2122
1282,696
1306,651
270,2829
1321,634
419,2296
934,871
948,848
504,1457
677,243
231,1668
1012,783
88,1571
612,289
896,151
33,1978
