D1,D2
214,702
760,694
757,697
340,267
897,757
200,130
226,586
204,158
83,92
1074,1063
111,76
928,892
1069,45
518,493
228,587
1003,935
96,91
227,588
835,877
463,370
409,342
45,171
87,95
1027,1005
940,940
216,206
239,401
939,939
443,386
872,731
671,653
683,802
927,853
890,823
359,273
816,769
863,558
57,329
1068,602
969,39
645,566
251,222
674,607
956,850
871,706
893,447
861,212
735,422
925,924
905,827
495,451
469,209
378,331
473,1013
174,32
907,904
209,46
68,82
973,874
258,254
709,644
953,922
732,708
169,831
367,300
249,221
346,252
986,864
283,425
938,987
255,168
1042,974
776,478
638,711
223,428
1007,983
575,882
406,315
1055,811
731,948
847,294
873,692
703,543
56,15
926,978
64,54
532,486
699,318
701,648
1056,984
1049,1061
334,376
629,762
97,94
552,325
417,951
865,480
16,59
999,1052
869,650
352,186
641,941
332,261
307,784
681,801
197,83
336,266
583,547
62,22
580,509
923,863
571,1004
191,44
319,286
708,609
892,445
620,656
831,685
706,617
669,932
424,346
762,732
361,239
876,707
888,810
205,150
619,475
651,634
440,411
730,693
7,377
530,485
947,1041
582,549
985,943
472,1018
184,946
105,57
159,797
832,1058
229,96
599,755
655,619
422,393
531,992
719,683
591,464
1065,969
252,662
912,954
1,1022
817,752
264,189
458,803
92,726
182,207
348,421
484,999
145,84
577,559
829,476
864,529
1028,1012
957,906
53,0
526,519
607,995
1040,1031
609,661
825,678
593,788
153,322
280,242
471,537
127,125
175,43
448,426
824,675
737,423
578,539
528,887
103,403
652,510
581,546
874,735
579,515
983,1003
678,590
877,680
170,142
589,986
748,527
570,573
52,115
233,199
493,452
529,488
138,146
819,673
679,591
597,483
749,528
860,548
76,72
8,1020
470,458
918,989
171,372
815,761
364,851
611,1067
192,3
543,698
777,479
592,467
536,512
761,733
262,260
875,738
944,920
535,513
714,745
338,557
331,250
911,481
270,365
588,522
883,751
198,26
866,496
116,196
5,825
922,862
778,482
213,262
595,980
979,942
704,544
389,305
881,749
155,176
496,457
410,398
746,560
399,348
745,545
241,1044
729,570
492,654
698,462
886,750
758,740
231,641
478,822
958,905
924,1034
696,531
323,213
989,910
733,743
894,670
959,923
642,576
347,230
81,194
920,871
77,61
188,5
393,972
100,110
937,70
380,312
844,866
995,916
503,533
101,49
452,369
309,257
626,747
494,449
851,530
158,7
514,1040
854,188
990,911
117,306
149,796
617,494
345,269
1063,1030
576,667
418,861
992,913
113,282
136,191
993,915
333,240
632,538
203,258
965,450
812,849
556,629
420,357
147,724
337,288
1053,961
489,888
991,912
623,643
721,635
98,109
806,793
921,865
428,599
919,959
858,628
457,758
614,532
534,524
523,520
123,227
997,854
807,843
373,638
363,238
235,137
538,511
374,1073
343,268
516,597
738,744
183,1035
90,756
