D1,D2
1982,7602
934,37814
39,31172
1465,4575
996,16087
759,28213
458,36164
2382,3156
1219,42767
1715,31485
1142,37821
1395,37160
1439,18076
1027,4754
595,44333
847,59882
1099,20372
1756,58917
751,5054
465,37068
1844,50955
156,8167
1025,34212
1364,56954
170,39546
973,48798
1412,49553
1287,12965
1683,28233
1550,30127
2223,45541
1988,554
1706,505
1117,34502
554,14526
478,31669
1006,42314
2006,23686
2180,24731
257,31036
1042,60287
1780,20410
606,10725
2068,5041
489,57003
1346,34644
1175,28399
855,53700
1894,57151
64,3385
1303,44692
2059,60178
416,37592
2140,25022
83,3256
1828,31435
1285,48790
999,16933
1188,26881
2153,24810
1598,44232
1270,33293
1429,52082
858,13302
1697,17137
1729,18788
2213,12582
30,19412
620,10966
1376,10215
1625,4099
1008,29812
1777,6550
506,8589
1020,48425
2436,45497
767,36027
1011,7281
2387,42329
2274,41544
2246,2340
1268,478
359,56257
1190,7166
1452,16398
1517,55089
964,3428
1157,51267
61,33002
1560,22374
1713,1682
1962,6146
1686,2222
632,20611
2050,43253
1043,55701
302,34203
1766,50478
2300,29061
1495,7213
1621,39614
355,834
1720,26506
1034,5119
1942,20609
2393,23644
2127,16048
2329,5254
1532,44231
911,7379
289,2582
718,53843
408,36540
1569,13827
984,47784
1747,36743
1244,50450
402,5522
1498,29131
389,15508
1371,21754
132,6678
1413,38637
853,47240
1993,36745
1679,27912
291,57958
38,17035
976,4167
1963,51572
84,48758
140,19343
2185,35081
1423,12376
2231,9294
2203,21950
490,47259
2327,29070
290,9936
1246,632
345,55925
368,18795
1245,17182
2126,46444
2439,14715
1521,30070
2366,23681
637,19702
555,3984
1406,18680
2490,7424
1592,40550
2209,12636
2352,50148
46,40196
4,2541
559,37596
150,53062
2375,36917
2019,34548
1342,60396
497,6309
2198,39940
452,55964
1525,59349
1796,30854
804,38816
391,60614
375,25906
2194,27847
243,60288
1164,15893
2107,52890
2483,4352
622,15781
783,15710
1230,41972
1483,20314
1669,31455
931,55343
2230,2811
2410,19564
1620,48734
965,2144
1970,49178
1744,50338
2481,15897
794,58453
495,13682
2319,44344
220,45567
388,638
943,39720
2025,22223
1628,2548
218,294
1135,41167
294,37025
713,57161
397,7411
2407,9808
139,3446
1836,24885
2357,3505
232,21149
644,3201
1992,2660
2469,51720
2380,32900
1132,14118
610,655
1726,12066
342,39857
2477,16644
13,33467
2071,15747
201,3354
1293,49478
1690,20506
1935,8261
1184,22134
425,39480
898,24526
1141,10794
2262,11163
1024,58598
613,31503
341,28529
1582,44930
633,18643
2242,4096
1699,2556
1145,13812
1345,4485
1762,28061
374,22550
347,16
2437,25469
689,46598
1602,45698
1829,4299
166,4898
1703,35570
2296,57360
2178,17223
2470,60351
913,32191
443,54215
2355,13898
2370,6351
1698,3927
1442,30840
2433,18041
1496,48642
1925,700
740,40593
1152,9554
301,40649
1217,34228
667,3100
1757,60409
2018,1550
673,36859
888,34914
2335,26444
2179,38071
1088,21392
99,3664
17,9628
876,37574
1350,30848
1659,31450
1417,18745
223,2057
18,25181
267,53040
141,19242
1966,29879
2336,32754
2063,41136
735,54324
2012,1005
155,22096
411,2172
945,23206
1773,46594
1009,42918
1980,27110
308,2464
58,37469
2226,1222
1202,11108
2464,30148
2232,4281
1425,30530
332,9424
22,4252
1326,1837
1310,17049
1765,16628
2505,47720
70,9357
1273,48781
2287,48976
414,51756
337,11287
575,17230
1257,18664
2459,42511
2403,9721
1231,31373
708,29050
2278,52472
2482,4815
2028,28623
1092,24631
2290,44902
1173,18100
82,8901
1161,1068
1513,1736
1100,28085
71,50886
1362,24454
1352,27318
647,15578
1863,52356
2456,52867
956,39194
863,33555
225,36256
387,35058
2183,38490
896,12899
1349,21042
2137,61100
702,57195
1305,8947
1007,1996
2451,47841
2256,29743
1247,25651
2144,14999
403,8866
1232,48231
244,23882
1368,19264
540,32686
199,35281
682,13414
1672,30489
781,60655
2501,24786
1224,43925
605,28031
2148,47624
1337,10654
117,40566
951,49368
769,11348
933,13362
1306,18513
1081,5446
2217,2733
35,16544
577,29013
985,7399
2442,12620
97,11671
1960,1100
335,32681
2377,9195
353,37484
2169,52319
602,24109
1801,29998
1264,31086
111,1807
488,1394
256,2862
106,49016
2318,6558
499,48770
543,60187
564,19131
1113,14805
1120,3227
1877,5313
658,12042
1201,34608
1223,7476
1849,4107
2400,50678
1607,50367
184,51846
2,60625
1956,59691
2074,744
1742,19747
481,17806
1856,46793
2368,39377
2460,40999
1858,13619
1248,18584
55,19874
1324,18627
2323,29212
1820,11945
1596,1166
1420,14840
2117,33219
2265,7152
2467,4254
1490,19770
901,1847
2478,5010
1179,23941
723,56289
706,20765
1862,15540
1445,586
1708,33048
1036,18466
927,28727
1848,57682
2067,41341
2245,22455
1109,10745
1985,37856
1799,6613
1478,11551
2294,11653
1681,53632
1200,43293
1441,15110
825,6845
1259,11056
2500,7546
1038,24546
286,27715
2056,13497
2283,36565
1199,12551
435,3375
1648,51128
238,42197
789,4059
1830,16917
1171,2165
1436,6172
1603,10812
2457,1882
1295,13909
1740,6802
1331,42689
2270,7665
1663,40002
915,2488
1566,19559
1432,30189
1263,17170
884,47271
2142,38166
1221,51922
161,45451
1176,14307
919,7026
878,26091
2454,13226
318,10539
2206,52448
1354,39747
763,47009
2201,33594
1500,4198
439,3192
48,60873
76,25543
1064,10599
2465,13065
2510,16111
276,9315
462,9450
468,47159
1653,7243
544,32604
2236,55263
1662,41427
264,36779
1325,40863
1852,41785
2042,22941
524,2493
2298,26856
925,15012
1272,20587
2431,13481
830,1444
823,16875
696,46145
2430,10902
2479,10738
1562,22033
630,19597
929,55083
1515,13983
743,41568
953,11996
2401,39476
585,6373
868,23963
0,21732
2224,16768
26,42771
1774,12711
1983,9612
1989,48967
2032,42885
557,15868
693,16221
2122,27069
2356,24126
1453,3298
1501,1776
1289,48906
2351,51080
228,29242
1673,48622
922,50205
2255,463
1334,34041
1912,23587
2196,34832
1680,3213
732,12548
909,30240
824,42478
469,55622
722,10368
588,38362
1583,14004
1727,12526
1014,6702
894,40310
2048,10026
1165,39609
2302,19425
2493,10521
175,434
2279,33077
2062,4447
657,20989
1463,25974
1183,29127
569,21232
282,13282
535,3690
424,27420
2499,5794
761,14716
771,14998
747,40896
434,9201
1518,4605
1131,17419
1767,17838
1933,28931
721,5828
2396,1253
432,3634
635,2485
567,255
2152,8138
522,9678
1147,40419
1195,26499
460,2031
675,3247
660,561
537,56404
725,53349
299,1505
1635,35955
820,46627
656,33329
1493,16478
959,2052
2112,3599
803,51385
2189,49704
734,9791
1237,4924
777,10980
990,10866
14,2019
1950,50179
1926,44724
1292,48692
992,29946
2082,48341
236,29091
1316,5951
2156,19649
128,24130
1809,38374
2328,6503
1256,21129
467,2970
309,36802
659,42157
581,15074
1415,58185
998,53572
1424,56510
1363,17875
2010,51330
1075,43159
1885,35977
1033,4538
1392,42306
2243,9832
178,26326
1339,44191
1759,16707
2376,13955
1369,34416
2484,43824
417,13449
1437,23360
890,3884
1046,16518
860,32639
483,44552
600,7129
390,14804
787,1287
348,22588
1909,10218
2164,1609
2316,44162
1552,18487
249,27720
1869,23757
2020,19736
994,23446
116,56445
731,2164
1018,3564
2024,28100
1928,37118
1975,13549
1800,13336
1449,6893
1996,20552
240,17394
1271,49295
2495,26530
114,4592
683,2035
222,11667
1733,26738
1895,33213
977,47012
1,56589
810,97
1391,41486
1958,11763
2200,40885
1012,3159
2054,23167
7,32111
217,54222
538,22861
628,52006
1914,29912
1599,17753
1790,23067
1591,43254
1450,18160
828,60462
329,31964
558,40632
37,24704
1995,57203
2135,58556
2250,18320
1266,7126
2395,14330
324,49581
1427,55179
936,9590
1154,20772
2365,30566
2235,6829
336,35679
1227,49437
2432,13092
1129,7997
2458,48841
2111,37266
1666,17938
2476,57599
361,22156
137,17754
1294,44147
2385,27321
2383,101
262,57475
1474,24934
1016,50089
1981,35589
608,30918
1887,55866
1717,40462
56,55434
400,59191
1832,57928
1656,8278
119,46497
485,7374
428,1268
2285,39903
1998,58949
2260,59666
1178,16969
654,24663
405,36588
2109,7042
1370,60711
1618,60815
399,42861
412,26166
2215,33027
1169,18984
1902,50583
2162,5922
1365,27748
1508,23929
1471,34789
1384,54619
1595,7370
1086,35919
2334,51686
1834,21771
283,20800
531,47261
1527,727
1986,10517
1705,6911
404,36365
2055,43831
1030,43457
1957,1528
2299,16895
796,49492
1104,26316
672,19924
1875,16672
1260,41640
2447,13474
625,31338
421,21371
1945,41854
1994,1137
1707,42389
2098,9501
1070,26313
1408,58368
316,37067
947,5301
935,53359
1804,32135
2199,10145
1693,13553
1096,53305
1209,23594
1589,21459
2172,18078
300,29801
782,10632
607,2635
2125,27883
1340,711
2350,12829
1053,12173
2291,10789
791,21730
1553,32752
476,32572
1136,23361
802,34110
1108,60235
449,11702
250,19321
1900,24611
1236,59793
1467,51315
1979,48041
1897,12344
1817,25967
1435,18012
819,48541
1905,31965
1502,37482
2085,1547
1359,2303
686,22252
1548,536
339,57363
1572,44718
599,2506
1313,50648
2345,673
1286,40065
451,23514
758,35218
2096,33406
530,54960
629,8908
872,46847
668,43892
484,5615
1168,35772
1487,58216
1776,28911
1475,42603
292,20921
2420,53783
266,33057
173,39666
2160,52175
1692,14041
757,51798
2428,22687
891,59099
1234,21822
624,50095
138,16893
356,50212
415,59932
1401,2400
2353,58023
1689,36436
549,6360
2237,23043
2150,6787
1177,20385
579,47806
1534,57520
2247,34334
2441,60958
380,18115
44,12237
185,44720
446,8206
365,32225
640,50363
2174,42374
2314,1733
2293,18382
989,48032
231,5394
2372,10548
371,53339
712,19845
1085,7386
1041,19085
2170,48853
197,40815
1511,29274
2046,31465
1448,1360
2434,58755
1951,40475
750,49550
2254,11253
346,240
1367,11231
1577,13923
1061,33549
960,2153
1379,2156
2103,31971
1458,12822
714,432
1010,16245
800,29220
275,15162
1472,43359
163,50628
194,16572
151,41133
1542,17760
2363,9994
2488,54274
710,48923
1921,53873
306,32755
2216,39612
2023,1676
1103,49548
2354,45150
1684,48089
1954,39050
912,30059
1564,44375
594,28581
1456,12626
944,57291
1545,2278
45,57521
1743,9588
1563,6263
690,38248
1174,9508
1802,1541
958,7736
136,6932
1936,9453
1866,42379
63,17903
1728,56737
2452,11178
952,11541
2331,3684
1111,405
1082,19261
681,54099
2086,24469
1288,21409
679,55748
107,43941
700,4086
2422,51236
2234,2781
1312,19219
1013,12175
209,58725
1597,21327
997,16134
521,30883
917,17820
251,22819
2462,22980
2330,35556
454,22827
154,13350
1512,21346
422,38835
1937,38461
1280,12611
551,13347
604,35840
2053,26356
1927,44227
1959,39824
1191,12767
1896,49528
2143,18468
698,18180
2229,33832
1810,42396
377,27201
2429,59697
1721,49902
2204,2596
2182,53638
1590,28563
2097,26607
1203,18146
1709,31800
31,10061
90,3379
1855,8540
1968,47262
612,8639
1083,47693
1278,55568
213,44997
142,57297
1262,8007
2248,16747
246,16555
149,22278
1813,20622
2512,46057
1197,42940
792,33084
694,40289
1718,16164
1748,58460
1943,25019
1022,29850
666,51639
1649,1681
2114,15361
2489,7964
164,24154
979,45205
877,31696
1886,33479
1422,2434
2184,13343
1204,16044
1072,7789
1063,38808
2496,36593
20,9485
2421,57061
1380,57615
601,46586
1735,21449
479,34930
1784,3118
2338,6391
2508,36280
153,50248
310,43184
94,31221
971,12992
2244,17103
382,40474
504,55036
1655,15495
724,35678
995,56712
1302,39303
938,38529
1309,6234
457,47540
2233,25870
2384,27909
463,40828
1931,16781
1189,1564
1315,17369
695,11705
790,12461
768,26661
515,22053
1398,15775
2021,10712
1004,6154
2491,6394
98,1833
2105,16982
2177,43454
2391,9157
441,51215
42,27804
910,56713
2435,18150
351,19515
1581,20247
597,54393
2088,32511
1218,34859
1428,9033
2220,3310
1934,26477
360,4270
2511,48167
678,35488
224,44442
1196,21117
720,6938
1798,60016
394,37904
1556,5472
1373,36005
32,12782
2438,35927
621,9462
1344,14923
1651,16024
73,34208
580,43103
214,39993
1155,32441
501,52036
2090,38766
2268,60461
1549,51295
386,35504
1716,57022
1023,45104
2008,31900
1226,348
1783,9071
1746,5026
176,39155
2371,5602
350,56559
2325,57067
1239,23387
212,31905
40,33595
511,5406
1739,25415
1507,106
1107,47909
883,47211
69,15312
2078,28452
928,23829
892,6741
2379,35452
1559,44575
560,35121
2361,16013
322,53195
2241,26408
229,47831
2214,12955
1638,3525
562,29066
193,17374
1186,55011
1416,53037
376,33951
1112,13970
