D1,D2
644,316
76,726
510,973
640,310
1305,649
128,1773
613,215
755,395
288,2832
10,1906
535,2235
344,2871
335,2859
691,413
1327,275
559,2974
757,1029
621,620
113,1644
182,1518
389,2789
176,2834
831,2485
1291,9
902,2977
360,3001
939,2003
735,355
974,812
410,2951
601,2895
57,2049
701,403
1211,555
1109,1000
1217,501
447,2094
864,200
512,2659
671,259
49,2021
829,1127
224,81
961,459
222,1171
638,331
237,719
910,2447
1198,1184
17,1936
459,2279
954,860
115,1642
1065,3020
50,2820
778,2460
685,424
989,2013
1063,2084
204,61
66,1534
163,1453
720,437
643,1731
388,2781
912,176
832,1473
985,819
461,1539
1332,642
687,420
39,2001
254,1732
1318,638
488,2332
848,2121
1018,759
530,2019
1069,736
274,2867
1021,2243
1147,2071
641,304
481,2305
180,1504
649,228
333,2118
577,1136
164,1454
455,2498
866,198
358,2686
1337,600
247,1754
342,2868
901,168
197,63
373,2509
68,1538
1285,698
1329,645
780,2856
399,2774
300,2811
434,2151
404,2732
670,1641
387,2844
1300,657
1061,1868
664,222
137,1845
73,1525
476,2353
162,1459
1282,696
1306,651
270,2829
1321,634
419,2296
677,243
231,1668
395,2767
88,1571
423,1095
896,151
33,1978
