D1,D2,Similarity,True
22,798,0.6241682638055225,798
52,2500,0.5965637064374003,2500
69,144,0.6361583793667263,1213
69,1213,0.6182442156659527,1213
79,1921,0.6067601475865293,1921
97,5176,0.6112807593468879,-1
112,5446,0.5668276345878182,5446
115,332,0.5836283383479896,332
157,727,0.5810621479821589,727
161,192,0.6138194565713416,-1
168,7387,0.6084322834502892,7387
173,6393,0.5583806271674954,6393
183,4169,0.5728736271458497,4169
192,237,0.5639014039979379,-1
203,4822,0.580552800817172,4822
221,6856,0.5527656393151303,6856
247,364,0.600281069753859,364
288,2833,0.5591415093720236,2833
292,1200,0.6016009184291364,-1
302,6412,0.6058961747053142,6412
313,204,0.6069955435226518,-1
322,5650,0.5762874028534395,-1
339,242,0.6145327261660651,242
348,4444,0.5956556432559651,4444
358,5407,0.6368809006671429,-1
369,5087,0.5801556271553047,5087
387,7623,0.5831661289849405,-1
405,349,0.6339030742675316,-1
426,5423,0.6008578938341428,5423
486,5286,0.6323879637580814,-1
494,613,0.6205992654554859,613
500,7436,0.5611256349037926,7436
545,2510,0.5976774915780463,2510
576,2520,0.5903655704724036,2520
618,1218,0.5970544176226757,1218
643,1898,0.6000455294823069,1898
645,5963,0.6134309184288517,5963
667,6888,0.5554027926035747,6888
670,6441,0.6152864420955689,6441
676,7414,0.5547306287942986,-1
677,1274,0.6088285425248942,1274
686,3319,0.5583699972829028,3319
690,5547,0.5508860525406596,5547
698,2186,0.609765588002067,-1
735,3207,0.5581694619527922,-1
760,458,0.5886881469165921,-1
764,838,0.602201206052387,-1
767,7255,0.575571195682733,7255
773,7356,0.5538204038053709,7356
779,213,0.5854785598327166,-1
791,5097,0.583461518518257,5097
823,358,0.6320033294547958,-1
828,2671,0.5922140231171229,2671
829,6174,0.6336111009562091,6174
833,283,0.6086294763546666,-1
859,2601,0.5990506435328572,2601
862,7006,0.5857604879698767,7006
882,6858,0.6257513759210525,6858
884,3437,0.562616362787208,3437
896,115,0.6020722977710693,115
898,98,0.6339185949730605,98
918,165,0.5757909533378869,165
948,5652,0.6373180972571287,5652
960,2930,0.5843261211763301,2930
982,4441,0.5849031186715044,4441
1021,7264,0.6051836994027743,7264
1032,2759,0.599686960073773,6537
1043,5948,0.6230992088409497,5948
1102,1340,0.5506539657832882,1340
1114,61,0.6107862064647048,61
1147,3864,0.5627171310697462,3864
1148,2462,0.6309282166968526,2462
1168,7245,0.6244123901742269,7245
1169,1599,0.6129689808149061,-1
1174,1099,0.6017836268322384,-1
1196,4780,0.6295576061058459,4780
1216,5735,0.5750813405526358,5735
1219,2464,0.5972823628566284,2464
1241,27,0.6378900115664315,-1
1242,7580,0.5959791092775811,7580
1249,7447,0.6146246245927207,-1
1253,3390,0.5990095565019192,3390
1264,3051,0.6203572164397242,5742
1264,5742,0.6079707905268811,5742
1318,4267,0.6111238257454407,-1
1326,3056,0.6278206238122332,3056
1326,5798,0.5942593662032895,3056
1344,5358,0.5823748501168605,5358
1354,6076,0.5982881910372326,6076
1364,2824,0.6092831077752269,2824
1365,3073,0.5681513624874502,3073
1371,4401,0.631872199627013,4401
1384,2359,0.6136038953854853,2359
1392,1600,0.5870137793036448,1600
1399,3320,0.5927445705851052,3320
1420,560,0.6322887468787811,560
1432,2716,0.616464803406772,2716
1434,4290,0.5942749849972028,-1
1438,6295,0.6275449055208653,-1
1453,4131,0.5972299736171351,4131
1454,3964,0.6279129440994384,3964
1460,6288,0.5972303562974117,6288
1474,3483,0.5979012464603308,-1
1494,2153,0.5872399172673369,-1
1533,1859,0.6128664498386209,-1
1537,750,0.5731490848607405,-1
1572,395,0.6283329691168791,-1
1573,7135,0.6072693443218822,-1
1618,8,0.5742373936714426,8
1634,4206,0.5690348561159436,4206
1647,5709,0.6098126412311274,5709
1648,5156,0.5994752113563305,5156
1659,6734,0.5534170547963574,6734
1662,1835,0.6245782931589883,1835
1677,5719,0.605746848591775,5719
1684,7730,0.5658374816417999,7730
1699,4216,0.5782681977990245,4216
1700,2329,0.5652721377827116,2329
1731,4897,0.6302234396376403,4897
1735,339,0.5752977651390914,339
1750,4631,0.6211607570518165,4631
1768,174,0.5603294589261618,174
1776,5988,0.5994796667812108,5988
1784,3807,0.5988994556535602,-1
1794,3879,0.5615312814784151,-1
1797,486,0.6095456888522407,-1
1843,2834,0.585137551068524,-1
1865,5775,0.5831662303375108,5775
1877,69,0.6354289518185772,7538
1877,7538,0.613417775270562,7538
1891,907,0.5990040601219957,907
1895,7786,0.5794735276020062,7786
1898,801,0.5758530096882237,-1
1899,5683,0.6068597454390522,-1
1919,3870,0.573137395768533,3870
1921,2233,0.6313533083567455,-1
1933,3324,0.5566405026547996,3324
1937,3540,0.6209222684684986,3540
1962,260,0.5836220445926446,260
1974,1457,0.644368359489697,1457
1988,1436,0.635334023404924,1436
2026,4054,0.5659588039110397,4054
2030,7717,0.5877325948860461,-1
2032,2139,0.6043677680197133,-1
2038,971,0.5616454429555245,971
2080,1467,0.5787689101777188,1467
2087,3696,0.6224233269254149,-1
2124,428,0.6028488941708205,428
2146,2193,0.5974265657648254,2193
2149,2555,0.5653351858377761,2555
2154,3654,0.5599662309030426,3654
2157,4792,0.5577253052241005,4792
2167,1508,0.5972514469909409,1508
2168,5331,0.5817106990951268,5331
2196,6049,0.5517810785038503,6049
2220,912,0.5973096454706536,5946
2220,5946,0.6108535892693299,5946
2226,1885,0.6196335740234867,1885
2240,6985,0.6256687198196671,6985
2267,6326,0.6178894916827775,6326
2268,5613,0.5882126122281506,5613
2271,2315,0.6243122448356102,2315
2274,4615,0.5641131167909267,4615
2284,4074,0.6150979018528004,4074
2313,3869,0.5984279706133809,3997
2313,3997,0.5922820538129877,3997
2315,1760,0.6317289925421017,1760
2329,1766,0.5408956080403063,1766
2337,1329,0.5894955680707703,-1
2348,4877,0.6169115650620971,4877
2359,7220,0.5535445050222043,7220
2371,4102,0.5551606209194879,4102
2393,6630,0.5873779951226933,6630
2415,4934,0.5985580349254135,-1
2423,7496,0.6024718876705502,7496
2428,1940,0.6161181362763646,1940
2467,302,0.5858059342141806,302
2484,7491,0.6222912255025362,-1
2504,628,0.6391427026477623,628
2518,6187,0.614706820644401,-1
2526,2034,0.5708212987604556,-1
2545,3007,0.6367345687122901,3007
2547,6540,0.6262395432276464,6540
2576,3234,0.6184554126556238,3234
2585,390,0.6271073443540134,390
2606,3028,0.5834212232742741,7685
2606,3280,0.6103792681385942,7685
2612,2953,0.6003338023369599,-1
2622,1920,0.6096910003542464,-1
2631,1087,0.5897846134462833,1087
2632,1673,0.5684627230379352,-1
2662,4205,0.6196129553687569,-1
2669,6325,0.5649860078775082,6325
2675,1731,0.5999385229165197,1731
2681,6765,0.5948673363994059,6765
2682,1376,0.5820390615793007,1376
2706,5002,0.5774485446002441,5002
2708,5803,0.6144761869461769,5803
2718,4519,0.5630208618407145,-1
2718,6059,0.5634892043683235,-1
2721,397,0.5907283427894308,-1
2766,687,0.6246022200289263,-1
2786,7484,0.5802661283338327,-1
2788,5910,0.5515761982006032,5910
2798,3516,0.5874280942053487,3516
2801,1817,0.6364101422221986,1817
2803,3830,0.6128819426014244,3830
2806,4370,0.6064815439056511,-1
2809,3124,0.6256333024604036,5969
2815,6176,0.5390811620148581,-1
2819,7534,0.6289116841604726,7534
2837,625,0.5926044189134063,625
2851,6651,0.6162601472518446,6651
2858,3563,0.5850584203493511,3563
2878,2419,0.6367001829697246,-1
2883,5784,0.6031804822412068,-1
2887,3236,0.6176665376273067,3236
2889,1418,0.5590074272361758,1418
2901,4070,0.5724785853897443,4070
2906,1187,0.5909594755382314,1187
2909,1372,0.5958225270789098,-1
2922,4860,0.5436455356200544,4860
2927,2206,0.5902942823819322,2206
2928,4899,0.5921688939806138,-1
2930,4426,0.5776680079993094,4426
2938,2232,0.6297611915647545,-1
2952,1909,0.5706398052754574,1909
2954,732,0.5905700375999982,-1
2954,4402,0.5902833372797637,-1
2963,1938,0.5462450539607433,1938
2967,5560,0.5561325126354684,5560
2980,537,0.6252460032026256,537
2998,3321,0.5765936774294611,3321
3006,2423,0.5674606932746846,2423
3014,4212,0.5954065175537436,4212
3021,1570,0.6298898148162053,1570
3047,4978,0.5920578249225292,4978
3073,6510,0.6199382079918565,6510
3096,1102,0.5897911859536659,1102
3111,3175,0.5874905860721806,3175
3121,60,0.6065106381471156,-1
3121,4083,0.6149940262734,-1
3148,983,0.6024867295360675,983
3153,2587,0.5999865177323112,-1
3159,1593,0.6089748164187979,1593
3159,1625,0.5943820021307065,1593
3174,4406,0.5926502006443226,4406
3181,2686,0.6108230094214513,2686
3194,127,0.6006975119334148,127
3218,4959,0.5948595324152964,-1
3256,1437,0.5983364129471671,4260
3256,4260,0.6043777611732436,4260
3267,1630,0.580832678374476,1630
3286,1127,0.5895079753671271,1127
3289,5082,0.610654552686467,5082
3299,1305,0.6226978671508631,1305
3305,1275,0.6246492652749296,-1
3307,1947,0.5992776113416998,1947
3312,4688,0.5960530900711062,-1
3345,2489,0.5538529289668087,2489
3380,7458,0.6372128500898684,7458
3384,4521,0.5956769401182845,-1
3396,5762,0.5839529552365813,-1
3408,2782,0.5985106953914806,2782
3434,2025,0.5814556471710036,2025
3435,2612,0.6194705387710752,2612
3440,4207,0.5924861560189455,-1
3447,2512,0.5941951946282075,2512
3449,75,0.6395010484716648,-1
3456,3330,0.5509676620595653,3330
3466,1010,0.5980559812688299,1010
3491,6221,0.5483690439217128,6221
3502,3369,0.6127029056943423,3369
3506,6517,0.6269708575350111,6517
3513,954,0.602588067523475,-1
3513,1370,0.6045317933255029,-1
3524,214,0.5457516802296103,-1
3546,453,0.6422038028601721,453
3550,2348,0.6436818511525313,-1
3586,5412,0.5705705233873938,5412
3594,2226,0.573275404457727,2226
3637,4603,0.6064322194298497,-1
3643,614,0.6054313533693876,-1
3653,3582,0.553847370714683,3582
3671,1244,0.5709577472544133,-1
3681,4105,0.6133703210458917,4105
3696,6069,0.6149557272031843,6069
3698,1659,0.6194056093863718,1659
3699,3761,0.6374800056250417,3761
3708,3152,0.6211595611634732,3152
3725,7225,0.5575114302162321,7225
3743,303,0.5526295549147839,303
3751,3476,0.5854118583019366,3476
3772,6051,0.5838200583749905,-1
3808,2916,0.5850282877428963,2916
3884,1314,0.5783882099820377,-1
3889,3272,0.5626251927218827,-1
3908,1078,0.6128298703247942,1078
3912,3643,0.6326775222680614,-1
3951,6784,0.5715600530283163,6784
3958,338,0.5891914523422701,-1
3961,3478,0.6094389202001645,3478
3972,3399,0.5559879850876378,3399
3984,2915,0.6016168823780447,2915
3985,285,0.6252743622885515,-1
3986,2424,0.552267020843343,-1
3987,2703,0.6031436403839103,2703
3993,1105,0.5875218369918765,1105
4009,129,0.6023667606976708,129
4013,7123,0.5755715511101952,7123
4028,6527,0.6330136775527117,6527
4029,6438,0.5742178773693541,6438
4041,1811,0.5971866063628796,1811
4064,524,0.6002606450795772,-1
4066,6547,0.6184136723210532,6547
4069,3222,0.6056658503983094,3222
4071,2819,0.6423921599529375,2819
4072,1559,0.575965357796492,1559
4087,3004,0.6017383224115964,-1
4093,3912,0.5729264279666728,3912
4141,5189,0.5402032312604826,5189
4143,218,0.6088610000245327,-1
4150,2209,0.5958570197389259,2209
4164,30,0.6070863436677444,1135
4164,1135,0.6013013632595512,1135
4164,2743,0.5839228550978434,1135
4173,5852,0.5540199479616955,5852
4179,7276,0.5692360720902739,7276
4185,1523,0.6030766036537553,1523
4190,3702,0.608559669492187,3702
4201,256,0.6151609387622998,-1
4213,4388,0.6295450384575884,4388
4239,629,0.6227355186440019,-1
4251,146,0.6327891286137812,-1
4270,871,0.6306244695607611,871
4303,5493,0.602840987672012,5493
4311,355,0.6239174602449725,-1
4333,4657,0.5812898252203152,4657
4356,1104,0.6023796508382923,1104
4373,4299,0.5765872174283881,4299
4390,6200,0.5964691768913104,6200
4394,5299,0.5928362472878012,5299
4454,1351,0.6318926902817308,1351
4464,2626,0.5638721794150485,-1
4530,6153,0.5512753578224545,6153
4550,5229,0.5721258565195574,5229
4577,5821,0.6237947432742337,5821
4582,2350,0.6247018303822134,-1
4596,226,0.6294359666793787,226
4613,429,0.6005397736770595,-1
4661,4183,0.5867520869527629,4183
4682,1466,0.6211136609297659,1466
4708,3974,0.5692147699033966,-1
4736,1481,0.6207705670107594,-1
4740,4420,0.5990526541829276,4420
4746,3888,0.5819570724685922,3888
4747,3994,0.624480349296541,3994
4763,2540,0.5673326638734029,2540
4773,159,0.5766594548213396,-1
4778,2517,0.5930766431311442,2517
4793,5932,0.6345838727371799,5932
4798,3907,0.6016173138478819,3907
4811,356,0.6227977032695401,-1
4820,3879,0.5754712392596607,3879
4833,5067,0.5809529326837723,5067
4841,6787,0.5806801141686097,-1
4854,2849,0.638203324617255,2849
4882,219,0.6013481106955179,-1
4890,2561,0.6081041989458479,2561
4907,166,0.5913410276583102,-1
4907,3542,0.5967802383020911,-1
4923,5083,0.5838298914828817,5083
4932,5034,0.5538999408833245,5034
4937,1761,0.5822478837868037,-1
4948,6402,0.5951559533648085,6402
4949,958,0.6111334425129431,958
4959,231,0.5886869282025936,231
4972,746,0.593874691681695,746
4979,6371,0.5991204466566299,6371
4992,4940,0.6103231575313388,4940
4996,5111,0.6216509758353292,5111
4999,44,0.6182652673569465,-1
5013,3262,0.6150672112760015,-1
5028,7048,0.626175851443754,7048
5029,1792,0.5625172903022255,1792
5083,850,0.6102272138701547,-1
5092,6062,0.6222321189288088,6062
5095,1390,0.5711666646410376,1390
5106,5723,0.596558042728822,5723
5110,7599,0.634569639518629,-1
