D1,D2
3399,163
276,807
199,7025
881,4230
2333,31
3441,3348
2795,5750
1403,6944
477,1902
3393,7268
255,1024
2343,6543
523,7311
819,6186
1907,1139
114,7762
77,1795
2422,6122
2368,2741
4743,5806
1931,7203
3597,658
3212,743
2015,7180
786,782
1655,4939
1118,5340
3955,6772
295,1496
1624,6974
2510,1040
4614,6911
2780,4536
3861,3810
66,2248
260,804
3911,7332
4420,7386
2996,5296
3357,1697
1131,652
2650,5409
1109,2276
2657,4622
2171,3742
3287,5915
1458,5051
1856,6705
4930,2516
4860,6988
1142,4084
4883,6265
4486,6190
1608,3214
2275,4621
3995,3075
3411,3050
3990,43
2613,3627
1006,5869
487,5508
4703,6860
250,7622
4071,2819
3546,453
2353,167
2504,628
948,5652
4132,3527
2545,3007
1877,69
3812,6241
829,6174
1371,4401
3021,1570
1326,3056
2585,390
3009,4968
3985,285
1168,7245
2271,2315
22,798
2810,3893
1043,5948
4239,629
3299,1305
4996,5111
4682,1466
3073,6510
2226,1885
3698,1659
2576,3234
2887,3236
1432,2716
670,6441
339,242
1384,2359
645,5963
2803,3830
3289,5082
1647,5709
3961,3478
3159,1593
677,1274
168,7387
4890,2561
1264,5742
79,1921
302,6412
4069,3222
3256,4260
663,3831
4356,1104
1835,4684
4798,3907
3984,2915
426,5423
3194,127
2675,1731
1648,5156
4121,3986
4979,6371
1253,3390
1891,907
3169,5521
2131,6383
2313,3869
1219,2464
2167,1508
1242,7580
4150,2209
348,4444
4428,5945
3447,2512
1399,3320
3174,4406
3047,4978
2906,1187
2927,2206
3096,1102
4959,231
2268,5613
3111,3175
2393,6630
3751,3476
2858,3563
3808,2916
1559,2323
5068,2197
115,332
392,544
4469,7081
3543,2443
2168,5331
4333,4657
4833,5067
3267,1630
4397,3526
203,4822
4319,3768
4057,5127
1814,6764
2998,3321
4072,1559
4013,7123
2985,330
736,5752
1618,8
3254,2430
3426,5918
2529,5844
2246,1542
183,4169
3114,6893
2952,1909
2219,7658
1730,6913
4987,5450
4179,7276
3006,2423
2524,4782
112,5446
312,6029
2263,5987
2669,6325
3037,1074
2079,1815
2692,1327
651,4312
5029,1792
1258,6284
500,7436
2154,3654
2503,7288
288,2833
2889,1418
3721,7314
2157,4792
4783,4935
1262,5298
2967,5560
2371,4102
3998,2567
3061,6946
955,844
4932,5034
773,7356
2359,7220
1659,6734
221,6856
1045,5305
139,5660
2453,2593
4324,1043
4530,6153
4097,7504
3778,5036
2963,1938
1488,2247
3474,2521
2771,308
2922,4860
