D1,D2
2166,2275
2719,527
611,5206
1591,4018
4451,3334
3131,1475
4968,1648
4927,2659
1691,3876
3820,852
1547,4443
2769,3148
380,581
1248,1963
2302,3879
4300,1630
3426,4990
3585,5647
4014,143
3932,2009
2636,3652
4878,2055
3366,3984
4548,1027
1408,4826
1617,5778
3301,1294
3484,2248
752,4342
1001,2927
242,4401
1667,1882
3068,4525
2807,2883
4315,5161
2395,4004
4117,2167
897,1348
3416,5508
3956,92
3088,259
3533,3670
3179,1520
2341,4098
3335,5663
240,416
2800,2138
26,5190
3278,1826
728,4010
661,4951
720,5584
4769,3366
3828,1615
4971,4821
1847,5253
1161,560
3540,5826
54,46
75,1437
2845,2519
4931,761
2323,4881
5030,3422
156,1049
3670,1036
2310,3801
2964,1257
3773,2578
1905,5068
1964,794
683,1631
1163,4092
100,2766
3322,4069
1431,5702
3081,5871
2030,1284
1584,4623
1187,325
3439,4905
379,2305
2364,1548
4023,1464
4762,1112
4444,5378
1588,2643
4366,4038
3972,4104
3726,5128
2655,3924
1492,32
2559,4759
3144,1249
1969,3273
1853,4425
4461,3816
5001,1473
1766,3910
3054,2222
956,1863
2389,6041
692,1742
2740,3918
3327,4888
1512,3207
44,2757
2226,5614
3189,1060
1676,630
4257,1205
499,3734
4434,5589
1480,5767
1552,5620
3311,4060
1267,4725
991,2326
4258,3496
1773,3418
395,5108
2031,588
1548,5305
4883,1996
1550,1781
1437,3473
2531,1788
4739,1508
3732,4357
1790,5396
3461,813
1043,735
3383,4619
11,73
1123,1689
1886,2483
2605,3649
4066,2958
1877,5510
1090,3211
2983,4097
3659,2550
2545,4958
1036,5507
2102,659
1776,6035
1400,1130
50,3695
4272,5865
1208,5102
724,4862
443,788
1501,3288
829,2694
1896,3844
3711,2173
1168,3620
2023,3542
3737,6054
4778,3392
2617,5907
5067,1228
3181,2853
1974,5830
1458,2122
226,4202
2529,4629
2131,2753
2356,1768
948,97
3094,5539
4955,2129
4986,505
1420,1933
2809,4955
3371,4530
4532,814
3723,2698
188,4610
285,5205
2998,4707
2782,3827
1539,1196
3299,987
1779,888
4042,5766
791,93
3699,4236
136,1461
2423,2544
2402,2995
3256,4691
387,2869
1593,96
1188,654
1762,625
2006,1302
5048,2343
2411,145
2711,2781
3908,3754
3280,620
486,4761
3543,398
3751,5241
4642,240
1814,5777
2165,5786
1780,3119
4584,4541
115,3616
1502,5493
2435,4191
1730,2974
307,789
4811,1906
2347,4152
2954,2774
2682,1613
1263,3537
170,1000
3951,2666
3020,764
823,896
884,2826
2863,1764
573,2994
2149,2365
2675,3455
2746,982
2602,4848
609,2339
2154,5394
1162,1462
651,3424
2274,1605
1687,5939
3811,4072
1145,496
4914,967
1826,456
1297,3209
1693,783
2823,5252
1699,3507
1933,5847
4036,5301
2453,2283
3241,2639
