D1,D2
1545,2400
1787,351
4046,2788
6144,6009
2921,1566
2599,5641
5311,1809
1476,223
2566,2394
631,3552
4974,1074
716,2711
2159,5674
4753,3761
6153,5014
7511,525
4318,4139
4316,1212
6514,793
1246,148
3649,5960
3106,4199
6933,4351
5456,2429
1006,2476
3171,3261
7270,3252
3021,2435
5275,2034
2258,6040
3093,5325
4004,5301
4486,1987
12,2917
1707,731
7658,4987
6175,618
1598,1844
4488,3598
1647,2036
6293,5718
1551,4410
844,4174
532,3957
4615,1605
2216,4242
2700,4277
2175,3862
1566,3630
6111,1773
2833,344
1475,4592
2239,5717
1359,5142
6671,5656
7610,3625
7031,4874
1333,589
3914,1252
5370,3571
6402,2159
5342,1756
4672,554
6750,564
2149,3803
4851,1762
304,3260
1821,967
2656,3687
3009,2891
6537,3039
5093,4459
7531,3249
7200,3326
6608,5220
2518,5736
6650,5652
5644,3076
7521,1649
1805,2524
516,3514
7033,3099
5061,3169
1508,313
5624,3665
6455,2163
4955,2260
6219,1767
6873,4020
900,5624
7541,3312
5191,1084
3529,1797
165,164
6404,2005
5028,4134
3864,4005
3504,955
3016,5800
1870,332
3440,5700
6393,3564
5573,3233
1442,3210
3003,3981
5852,3760
4610,1936
4014,3004
4411,751
4347,2783
5922,1747
2194,6003
7755,3165
3018,5793
109,5602
5831,5922
7736,36
6679,3442
3582,253
697,391
5193,453
3238,2581
6477,5426
639,2810
1853,1522
459,5613
6450,5160
1634,5492
4023,404
2638,3647
364,468
1060,5470
2555,2365
5723,4857
7627,346
3370,2772
2573,530
5096,1468
3528,3308
7786,5279
7513,4213
2532,5909
4986,1387
5560,1277
2345,5977
1328,29
2830,5646
6594,2491
7095,3822
2969,5558
311,3865
1169,2236
3952,2947
135,1704
5863,2330
1637,4416
4169,3170
37,5894
5551,3523
5056,3021
6392,3955
6738,2284
3943,4091
2706,4818
4426,4208
971,2887
2451,5751
3433,3923
5868,3579
5396,795
5744,1163
1843,835
4792,1325
5854,1199
191,2982
6199,658
1212,881
5444,2868
2408,4328
2489,5591
7080,4467
3803,5621
5478,1867
953,2175
5751,5140
7473,1954
6981,5623
2765,2081
5815,2547
2836,5579
6035,2267
2351,2588
640,924
1601,3824
2427,3179
3946,5289
4864,2252
2881,4100
185,2245
1329,644
3650,4925
2219,2118
2612,3675
5167,111
4370,1455
4105,204
1466,4127
6472,4414
1570,4184
6706,2123
3478,4976
4761,1727
1230,3062
5832,3506
4348,5514
791,1711
78,6016
2849,3846
5990,2062
2516,1625
1827,2728
1592,907
575,4164
2520,3585
1467,831
7776,4535
3643,1970
6146,4898
1117,1800
3039,1073
3453,2157
4940,514
6187,3663
2350,3113
6540,2609
1068,3198
6988,1935
4390,5743
5493,4008
5932,4001
3920,5850
5821,1718
3084,4120
3830,5199
7526,3996
5652,97
7245,3620
1213,738
7516,4587
231,562
907,83
5788,700
4843,5875
2342,908
3641,4393
6961,2198
303,1360
5294,5414
1241,463
337,1877
7276,986
783,4695
1218,1147
7664,2642
4981,5587
4240,5048
704,2616
750,2755
6435,1141
5784,3166
3358,3759
1115,3262
5460,4388
2754,3798
629,2487
3774,4236
4934,3821
2003,175
7048,947
4967,5020
3563,459
5742,2584
4657,4542
2248,4373
3831,2085
6411,2864
7120,486
5031,4063
6154,1216
4146,5127
5087,2308
4621,4606
983,3757
2567,2720
4527,2132
4216,3507
6982,2353
302,80
6241,4107
2729,1612
5581,4492
4796,5898
4008,3187
4072,3932
5889,971
4519,1859
1393,1726
2323,5616
5053,2832
2738,1846
5382,502
