D1,D2,Similarity,True
25,6984,0.7577770458209373,6984
29,8070,0.7242902817227137,6031
80,6526,0.7809261170178772,6526
86,7610,0.6564354258500058,-1
95,1033,0.7881181479917633,10966
99,4520,0.7380349813167643,4520
128,2701,0.6823367428582607,-1
136,2576,0.7780320018060015,2576
194,6876,0.7237931744382511,-1
218,5046,0.7203140214422578,5046
221,16624,0.6678285281870903,16624
225,12627,0.8016232745934563,12627
229,13258,0.7723093224503429,13258
235,5960,0.7391848139371707,21783
235,21783,0.797900839661282,21783
246,13589,0.6360819464092031,-1
246,19031,0.6375245291025992,-1
272,3965,0.7813764758874967,3965
275,20623,0.7922057814081325,-1
294,19911,0.7929769529890113,19911
307,11978,0.6550588520457138,10209
319,21483,0.782317711700027,21483
336,20174,0.6668210652012398,20174
346,379,0.7766288146966999,8304
346,8304,0.7853293178776909,8304
416,19475,0.6838729611354664,19475
452,16645,0.780989116009163,16645
465,7304,0.7526364197631247,-1
470,2958,0.711925029917058,10874
480,376,0.7697034986787508,376
483,9130,0.7348538967242876,9130
500,12544,0.8010913170867291,12544
502,5421,0.7215385117243768,11435
512,9060,0.7134468347131195,9060
514,14877,0.7281902619424248,14881
518,2138,0.67476802860172,2138
528,21347,0.760607882760267,-1
530,6615,0.7959681083591991,-1
530,18531,0.7918184501706739,-1
563,18915,0.7795129879098056,18915
594,11307,0.7103490795547066,20843
594,20843,0.6564136978319808,20843
597,22043,0.7545893549893538,22043
599,556,0.7380787648406275,556
599,19773,0.7942714718375281,556
611,467,0.7192864420517128,8429
611,8429,0.7384024402132567,8429
617,19540,0.6868612688494207,19540
660,10273,0.7128958011691774,10273
688,4783,0.7660927521490116,4783
688,8839,0.732708389789556,4783
699,3856,0.7469206725209054,-1
699,4283,0.7916697240035256,-1
709,1096,0.7373999985275924,1096
709,20455,0.7062657153622476,1096
737,6759,0.6860182213040447,6759
738,18197,0.7417806800255475,18197
745,11810,0.756929774992584,11810
769,6362,0.7474989715728158,6362
769,12403,0.742192311067165,6362
771,5517,0.7250635918868948,5517
801,8931,0.7189730504069172,-1
801,13029,0.6946031947650853,-1
818,979,0.7096568430139314,979
820,7079,0.7575324050666918,6298
848,602,0.761896682790328,-1
853,6747,0.6888301776076703,6747
869,10114,0.7031815211623499,-1
872,15268,0.7886492565782582,15268
919,17371,0.7725517735296189,17371
922,13506,0.7786147986653219,-1
925,21757,0.7765572075460467,21757
931,6451,0.7352185484263603,6451
970,6930,0.6769944962674183,6930
973,21568,0.7805317047319654,21568
975,13422,0.7713242112711511,13422
983,18364,0.7797769268060938,18364
986,6669,0.6619900893345643,6669
999,4923,0.7464720949191319,4923
1010,15003,0.7568627956063907,15003
1022,12116,0.6974566150426406,12116
1038,19035,0.7088447599472588,-1
1044,3009,0.7298487004884272,3009
1044,6952,0.7667154451117275,3009
