D1,D2
2166,2275
2719,527
611,5206
1591,4018
4451,3334
3131,1475
4968,1648
4927,2659
1691,3876
3820,852
1547,4443
2769,3148
380,581
1248,1963
2302,3879
4300,1630
3426,4990
3585,5647
4014,143
3932,2009
2636,3652
4878,2055
3366,3984
4548,1027
1408,4826
1617,5778
3301,1294
3484,2248
752,4342
1001,2927
242,4401
1667,1882
3068,4525
2807,2883
4315,5161
2274,1357
2395,4004
4117,2167
897,1348
3416,5508
3956,92
3088,259
3533,3670
3179,1520
2341,4098
3335,5663
240,416
2800,2138
26,5190
3278,1826
728,4010
661,4951
720,5584
4769,3366
1287,3457
3828,1615
4971,4821
1847,5253
1161,560
3540,5826
54,46
75,1437
2845,2519
4931,761
2323,4881
5030,3422
156,1049
3670,1036
2310,3801
2964,1257
3773,2578
1905,5068
1964,794
683,1631
1163,4092
100,2766
3322,4069
1431,5702
3081,5871
2030,1284
1584,4623
1187,325
3439,4905
379,2305
2364,1548
4023,1464
4762,1112
4444,5378
1588,2643
4366,4038
3972,4104
3726,5128
2655,3924
1492,32
2559,4759
3144,1249
1969,3273
4670,6021
1853,4425
4461,3816
5001,1473
1552,1260
5097,3198
2059,5780
1766,3910
3054,2222
4709,1708
956,1863
3295,668
2389,6041
692,1742
2740,3918
1610,375
3817,1073
3327,4888
1512,3207
44,2757
2226,5614
4983,5468
3189,1060
1676,630
4257,1205
4434,5589
4928,4247
1480,5767
3311,4060
1267,4725
991,2326
4258,3496
1773,3418
395,5108
2031,588
1548,5305
4883,1996
1550,1781
1437,3473
2531,1788
4739,1508
2045,1419
3732,4357
1790,5396
3461,813
1043,735
3383,4619
11,73
3605,1086
1886,2483
2605,3649
4066,2958
3696,1538
3983,2866
4523,5271
2625,90
1241,2890
1877,5510
1503,312
417,2096
1090,3211
2983,4097
3659,2550
1071,2234
4077,2407
2545,4958
3121,2416
4213,4121
1036,5507
4169,854
2102,659
1776,6035
1400,1130
50,3695
4272,5865
1208,5102
724,4862
4977,682
2353,4649
443,788
2232,5724
1501,3288
829,2694
1896,3844
3711,2173
494,791
1168,3620
2023,3542
3737,6054
4778,3392
2617,5907
3847,3013
5067,1228
3181,2853
1974,5830
1458,2122
226,4202
2529,4629
2131,2753
2356,1768
948,97
3094,5539
4955,2129
2174,933
4986,505
1420,1933
2809,4955
3371,4530
4309,1999
930,5056
4532,814
3723,2698
188,4610
285,5205
2998,4707
2782,3827
1937,2884
1539,1196
3299,987
1779,888
4042,5766
791,93
3909,3823
4270,5267
3699,4236
1391,2647
2298,1910
136,1461
2423,2544
3249,574
2402,2995
3256,4691
387,2869
1593,96
1188,654
1762,625
3298,3053
2006,1302
1528,1178
5048,2343
2411,145
551,1097
2711,2781
2526,6051
3908,3754
3935,4553
3280,620
1354,1741
486,4761
3115,849
3543,398
3751,5241
677,1454
718,3232
4642,240
320,4683
1860,2203
1814,5777
2165,5786
1780,3119
4584,4541
866,1430
3447,4210
4394,2074
1816,2973
1722,5141
115,3616
4907,2955
2435,4191
1730,2974
307,789
1978,2585
4811,1906
2347,4152
2954,2774
2682,1613
2612,3298
1263,3537
4402,279
170,1000
3951,2666
4024,5518
3020,764
823,896
1370,3737
2114,3710
884,2826
2863,1764
4382,6001
573,2994
2149,2365
2675,3455
2746,982
2602,4848
609,2339
4185,125
2154,5394
1162,1462
3160,5354
651,3424
1687,5939
3811,4072
1712,3775
2021,801
1145,496
4914,967
3490,394
1826,456
1297,3209
4153,3917
1693,783
2823,5252
3862,305
4856,4344
1933,5847
682,4658
1147,4005
3703,3324
4036,5301
2453,2283
3241,2639
3603,2322
1473,4167
2215,4367
1526,4090
3361,48
1751,4184
