D1,D2
2471,19283
1907,10481
1997,12451
303,19299
184,2959
836,8739
2052,6286
1476,11083
1070,18620
1365,18372
2191,16173
1860,5560
1893,11120
1882,10854
1901,10882
1504,4817
2264,19007
491,19957
663,7135
1413,2788
540,9383
312,13299
1539,4756
53,17892
2103,2963
1194,14916
625,18443
1136,17383
2087,11143
905,19636
64,8391
1426,10692
828,10887
2244,594
297,15653
468,20645
684,17573
1899,5458
579,15015
1424,8192
548,3414
1905,7800
765,15415
1952,1769
1975,8180
1891,15304
101,2593
2356,5527
378,21690
147,21192
1930,15375
2139,101
500,12544
1242,2465
1564,6914
1578,3323
2394,13251
1695,17274
1966,656
1108,10672
1066,8297
872,15268
941,2805
1443,12276
1340,8496
1589,2645
107,12090
164,18937
1657,16332
2248,8368
191,1243
2511,21503
138,11468
2387,20821
1863,21325
1577,13540
136,2576
925,21757
276,15426
1511,4519
1984,1120
1291,17829
975,13422
2392,15893
1338,17543
1751,20117
1792,8494
1931,11214
2054,7601
1992,20486
1148,16756
2210,16560
944,14177
1535,18999
2221,11340
1377,12161
199,5511
2476,6955
1976,12093
1560,19669
2039,7443
1474,3961
1437,11704
370,15071
1550,11326
337,6115
2029,14035
1124,15647
999,4923
1009,780
857,7347
598,9658
2254,345
1266,4232
637,15920
1177,20811
1448,7902
2371,10923
2006,13921
1217,5249
2335,8279
996,2750
1359,1903
2146,6470
1790,19800
604,15829
2237,1696
1185,11039
2061,352
2074,17803
939,3615
144,7970
88,3269
1149,9481
1044,3009
541,1231
2422,8663
2424,21496
2295,21434
1875,9386
1686,20038
2273,5255
1595,13390
2118,20621
211,400
630,12817
811,18927
2297,4739
635,7145
1618,6364
2527,13282
1482,8566
334,10661
1766,5888
54,6572
735,12273
1030,10555
1356,11269
878,9557
1263,22051
624,4039
687,20212
1141,9253
2328,11450
2158,9026
1584,11475
429,3273
464,14006
875,4226
759,8381
2483,11841
42,172
1829,19353
1522,1025
2123,1794
1529,1441
192,11131
159,9709
714,16478
1441,15284
474,18529
2317,15825
1802,15678
2293,6548
2063,10593
1467,16059
1938,19138
1614,11350
382,12582
1708,16226
1037,12168
309,19291
2267,8533
151,691
592,4421
979,9553
1943,15780
936,14004
1563,430
1159,13109
2224,14686
26,537
662,17258
1022,12116
336,7237
323,1244
1753,16220
2435,20419
539,11542
537,790
1137,4429
2033,18679
1922,20240
1320,884
2101,15843
1534,1090
1484,15558
690,12896
2084,8987
299,4644
2184,11689
168,20286
850,8443
737,6759
2502,16032
1451,4719
1258,21936
2116,13910
416,19475
2474,14437
2217,19467
2211,4646
2452,2138
555,19009
2497,19525
1065,10600
176,4854
1209,9717
649,1427
1036,10880
704,18206
286,18626
134,3740
648,4759
3,4378
2140,6965
1908,8694
1623,6592
1432,6230
1461,3780
2007,20461
259,10734
2099,12941
1233,12407
1592,16658
482,5141
680,843
2257,8356
1615,12973
2185,13413
595,14869
1510,19042
647,9003
1095,2702
734,5991
1435,7324
97,15904
1305,2558
1769,5882
785,10845
937,19775
1883,19123
1700,13659
1494,14635
1663,10771
1874,14194
