D1,D2,Similarity,True
4,106,0.4642437696456909,160
4,160,0.3559993803501129,160
6,776,0.5147174596786499,776
10,1021,0.3532430529594421,1021
18,99,0.5474943518638611,99
24,407,0.5104438066482544,407
25,116,0.5017029643058777,116
32,165,0.5629640817642212,165
43,29,0.5066034197807312,29
43,30,0.5589051246643066,29
44,14,0.5533666014671326,14
45,171,0.6205363869667053,171
47,27,0.4925163686275482,27
56,15,0.5542504191398621,15
66,799,0.2657090127468109,799
72,62,0.5182090401649475,64
76,72,0.4701458811759949,72
81,194,0.4290715157985687,194
81,344,0.611544132232666,194
81,365,0.7655317187309265,194
81,1075,0.6798638701438904,194
90,756,0.3723675906658172,756
91,106,0.5439589023590088,106
91,160,0.5520303845405579,106
93,100,0.4821778535842895,998
93,288,0.4551066756248474,998
93,434,0.5225564241409302,998
93,998,0.3139630258083343,998
104,172,0.5940697193145752,988
104,988,0.3579213917255401,988
108,71,0.568379819393158,71
108,77,0.6305662989616394,71
113,282,0.4087685644626617,282
121,108,0.5596230626106262,108
121,209,0.7828692197799683,108
123,227,0.3826194703578949,227
123,869,0.5323693752288818,227
127,125,0.4851178526878357,125
130,180,0.495025098323822,180
132,181,0.5333630442619324,181
135,122,0.5773900747299194,122
140,224,0.6770899295806885,224
147,724,0.3999418318271637,724
148,132,0.4405893385410309,132
162,178,0.7316146492958069,358
162,415,0.5874783396720886,358
162,417,0.7240896821022034,358
163,416,0.5610002875328064,416
164,184,0.5246700644493103,203
164,203,0.490807294845581,203
166,179,0.7399864196777344,179
175,43,0.4849797487258911,43
176,9,0.5808171033859253,9
177,248,0.543246328830719,248
185,395,0.4831632375717163,395
191,44,0.534631073474884,44
194,13,0.6121723055839539,13
195,33,0.5788019299507141,33
196,35,0.4769420027732849,35
205,150,0.5243954658508301,150
208,18,0.5654786229133606,18
212,728,0.5512253046035767,245
212,729,0.63935786485672,245
215,235,0.6254382729530334,235
215,236,0.6728392243385315,235
218,808,0.5742701292037964,808
220,16,0.6255970597267151,16
226,586,0.6658331155776978,586
226,588,0.6650550961494446,586
231,641,0.4409259557723999,641
234,161,0.7081377506256104,161
246,997,0.3592930436134338,997
255,168,0.5632274746894836,168
256,794,0.4217871129512787,795
256,795,0.4866686761379242,795
257,172,0.3554223775863647,172
257,988,0.569081723690033,172
263,205,0.4657949209213257,205
264,189,0.4999529123306274,189
299,184,0.6091532111167908,419
307,784,0.5410749316215515,784
308,243,0.4807295799255371,243
314,185,0.3543660640716553,185
315,211,0.6002916097640991,228
315,228,0.6223717927932739,228
319,286,0.5339186787605286,286
320,184,0.6995325684547424,418
320,418,0.4772176742553711,418
323,212,0.5119848847389221,213
323,213,0.4346201121807098,213
325,338,0.6153436899185181,338
326,1068,0.5479093790054321,1068
327,374,0.6964588761329651,374
334,376,0.5482368469238281,376
336,266,0.5398231148719788,266
336,267,0.5897732377052307,266
336,289,0.5671445727348328,266
340,267,0.6802241802215576,270
340,269,0.6315126419067383,270
340,270,0.3732078075408935,270
340,289,0.4157656133174896,270
343,268,0.3743316829204559,268
343,270,0.4994986057281494,268
343,289,0.4853302538394928,268
343,308,0.4780288338661194,268
345,267,0.5480385422706604,269
345,269,0.4110777080059051,269
345,270,0.5890069007873535,269
345,289,0.588831901550293,269
346,252,0.5655366778373718,252
346,552,0.6393826007843018,252
347,230,0.4291445016860962,230
347,257,0.4067742526531219,230
352,186,0.544233500957489,186
357,223,0.5796467065811157,223
359,273,0.5993151664733887,273
360,265,0.4936286807060241,265
360,389,0.5815874338150024,265
360,1000,0.4859501123428345,265
361,239,0.5249950289726257,239
363,238,0.3794041275978088,238
364,851,0.4665505588054657,851
365,215,0.5548021793365479,215
368,296,0.5539021492004395,296
368,299,0.573732852935791,296
369,271,0.5037369728088379,271
374,1073,0.3764786124229431,1073
375,1008,0.5995144844055176,1065
375,1065,0.5023417472839355,1065
378,331,0.5771397352218628,331
387,320,0.5490356683731079,320
388,124,0.8587223291397095,380
388,380,0.751549243927002,380
391,402,0.2744844257831573,402
391,965,0.4488904476165771,402
392,310,0.602446973323822,310
397,339,0.6953175663948059,339
402,554,0.5421485900878906,554
404,241,0.502215564250946,241
405,251,0.4199316799640655,251
405,253,0.4811044335365295,251
406,315,0.5562877655029297,315
407,314,0.5407901406288147,314
414,271,0.6300991773605347,297
414,296,0.5538629293441772,297
414,297,0.5184688568115234,297
414,298,0.5444164276123047,297
414,299,0.5120591521263123,297
414,1002,0.525995135307312,297
417,945,0.660235583782196,951
417,946,0.6932452321052551,951
417,951,0.5464404821395874,951
434,226,0.5054962038993835,226
434,253,0.5517519116401672,226
435,1054,0.4495033919811249,1054
455,367,0.6207937002182007,368
456,525,0.5542268753051758,525
456,627,0.7516432404518127,525
457,758,0.3875200748443603,758
467,321,0.2863682210445404,321
469,209,0.5776549577713013,209
470,202,0.6857484579086304,458
470,458,0.4688998162746429,458
473,1013,0.5763848423957825,1013
473,1014,0.6637002825737,1013
476,366,0.6345811486244202,366
479,23,0.5433869957923889,23
479,263,0.6126286387443542,23
479,763,0.595241367816925,23
479,964,0.5776053667068481,23
480,263,0.5971807837486267,263
480,763,0.6196865439414978,263
480,964,0.6232577562332153,263
485,1027,0.5622833371162415,1027
490,56,0.713545560836792,553
490,553,0.5032928586006165,553
496,457,0.4452256858348846,457
497,456,0.4374719262123108,456
500,523,0.4589595198631286,523
500,559,0.3628493845462799,523
507,828,0.3666180968284607,828
524,519,0.4356464147567749,519
524,520,0.6002817153930664,519
526,518,0.4600671231746673,518
526,519,0.4892523288726806,518
526,520,0.5272407531738281,518
527,184,0.6229629516601562,764
529,488,0.4729506075382232,488
530,485,0.5181097388267517,485
530,486,0.5908322930335999,485
533,598,0.3160160481929779,598
535,513,0.4613166749477386,513
540,405,0.3746444284915924,405
541,501,0.5687214136123657,501
542,439,0.5244572162628174,439
544,497,0.6214219927787781,497
546,500,0.57766193151474,504
546,504,0.5785304307937622,504
550,499,0.590367317199707,499
552,325,0.5464692711830139,325
562,685,0.4857121109962463,897
566,468,0.5638713836669922,468
570,573,0.473418265581131,573
571,1004,0.5352832674980164,1004
577,523,0.537632405757904,559
577,559,0.4944057464599609,559
580,509,0.5361198782920837,509
580,515,0.5210679173469543,509
583,547,0.5393338203430176,547
584,556,0.6141337156295776,556
585,555,0.5720095634460449,555
598,506,0.5336502194404602,506
599,755,0.5104404091835022,755
601,389,0.3170458972454071,389
603,592,0.5211829543113708,592
607,995,0.4875799417495727,995
613,768,0.4665683805942535,768
621,663,0.5359988212585449,663
628,664,0.5778551697731018,664
629,762,0.5476440191268921,762
635,565,0.538731575012207,565
635,567,0.5413691997528076,565
643,777,0.2738833427429199,777
645,566,0.5917099714279175,566
645,569,0.5680178999900818,566
657,660,0.4927481710910797,660
669,932,0.5286319851875305,932
670,402,0.3600876331329345,965
670,965,0.4354169964790344,965
670,967,0.4090954959392547,965
671,500,0.622098982334137,653
671,653,0.606516420841217,653
674,607,0.5856956839561462,607
675,723,0.5507806539535522,723
682,610,0.5870336890220642,610
684,616,0.5226789712905884,616
684,617,0.5521610975265503,616
691,813,0.6559147238731384,813
692,636,0.6398739218711853,636
692,639,0.6847274303436279,636
692,640,0.7071361541748047,636
693,639,0.65742027759552,640
693,640,0.6408368945121765,640
695,639,0.6084669828414917,639
697,572,0.5888445377349854,572
699,318,0.5520106554031372,318
700,157,0.5575148463249207,157
717,577,0.6347732543945312,577
721,635,0.3930456936359405,635
724,526,0.6198453307151794,526
726,435,0.5940107703208923,435
730,693,0.5214338302612305,693
733,743,0.4316558837890625,743
734,779,0.6169028282165527,779
741,437,0.6012109518051147,437
744,542,0.5915900468826294,542
745,544,0.467385470867157,545
745,545,0.4440589845180511,545
747,560,0.4659351408481598,624
747,624,0.6168600916862488,624
748,527,0.4735607504844665,528
764,729,0.6686801314353943,729
764,732,0.6810700297355652,729
766,688,0.6872727870941162,715
766,715,0.6034619808197021,715
766,717,0.5732415914535522,715
766,718,0.6031851172447205,715
766,720,0.6016858816146851,715
773,687,0.637780487537384,710
773,688,0.6525143384933472,710
777,478,0.5566045641899109,479
777,479,0.4647721350193023,479
777,480,0.5285952687263489,479
784,717,0.4738859534263611,718
784,718,0.4990318119525909,718
784,720,0.4980685412883758,718
788,816,0.4998746812343597,817
788,817,0.4582793414592743,817
788,1031,0.4969864785671234,817
790,765,0.4951477646827698,765
795,782,0.559027373790741,782
797,42,0.4892716407775879,42
803,841,0.3442403674125671,841
814,166,0.5874906778335571,166
817,752,0.500000536441803,752
820,736,0.5198528170585632,736
824,675,0.484046071767807,675
824,680,0.5134403109550476,675
824,738,0.5085457563400269,675
825,678,0.486783891916275,678
825,707,0.5466641187667847,678
830,17,0.3693991303443908,17
832,1058,0.5122211575508118,1058
840,412,0.6623899936676025,833
840,833,0.6067111492156982,833
844,866,0.4208737909793854,866
849,630,0.7420268654823303,630
855,74,0.6004312038421631,74
870,734,0.4431025087833404,734
871,706,0.5845186114311218,706
874,735,0.4785014986991882,735
876,678,0.4834294617176056,707
876,707,0.5247327089309692,707
877,675,0.4768914580345154,680
877,680,0.4743909835815429,680
877,738,0.4999902844429016,680
878,681,0.4934449195861816,681
878,682,0.5247448682785034,681
880,721,0.5778166055679321,721
890,823,0.6014878749847412,823
891,890,0.6141507029533386,890
893,447,0.5838413834571838,447
894,670,0.4312922954559326,670
899,773,0.4778471291065216,773
907,904,0.5746009945869446,904
908,891,0.6201045513153076,891
911,481,0.4568884968757629,481
912,698,0.6971688866615295,954
912,954,0.5011618137359619,954
937,70,0.4239240288734436,70
938,987,0.5639007687568665,987
944,920,0.4613632559776306,920
947,1041,0.5174263715744019,1041
956,850,0.5853630900382996,850
957,906,0.491716980934143,906
959,923,0.4307323694229126,923
966,704,0.4944583177566528,704
968,672,0.5057689547538757,672
969,39,0.5923669934272766,39
972,926,0.3575693368911743,926
977,982,0.3519571423530578,982
979,942,0.4476962685585022,942
982,1053,0.4125396609306335,1053
985,943,0.5164406895637512,944
985,944,0.4198141396045685,944
990,911,0.414675772190094,911
992,913,0.4088810384273529,913
995,916,0.4203372895717621,916
998,993,0.6479491591453552,993
1001,908,0.6583182215690613,908
1005,601,0.5419194102287292,601
1009,632,0.5220678448677063,632
1012,383,0.6158627867698669,383
1012,537,0.6484019756317139,383
1013,938,0.5499299764633179,938
1023,379,0.5757548809051514,379
1023,817,0.7151026129722595,379
1023,1005,0.6955384612083435,379
1024,979,0.622342586517334,979
1026,985,0.6880121231079102,985
1028,1012,0.4923730492591858,1012
1032,263,0.559877872467041,763
1032,763,0.5317103266716003,763
1032,964,0.5964465737342834,763
1033,535,0.4427638053894043,535
1052,976,0.4339408576488495,976
1052,977,0.4561350047588348,976
1059,1047,0.569516122341156,1047
1063,1030,0.4109738171100616,1030
1064,375,0.7464820742607117,375
1073,1062,0.7186456918716431,1062
1074,1062,0.6998034119606018,1063
1074,1063,0.6582193374633789,1063
