D1,D2
1636,33421
1982,7602
2367,61091
895,44880
784,13
363,50773
1793,17303
1781,27608
1347,5901
39,31172
1465,4575
1105,12410
996,16087
1261,28027
1964,40999
458,36164
2210,494
2168,60966
1219,42767
211,54669
1715,31485
1142,37821
1456,4239
1395,37160
590,7450
1439,18076
1027,4754
813,28430
847,59882
2350,13436
389,33146
27,21036
1756,58917
751,5054
447,55599
1844,50955
156,8167
1025,34212
923,36457
785,6956
300,50485
2031,2845
638,31360
1231,34177
674,22230
1412,49553
1592,29415
2007,34221
1287,12965
1615,6307
1683,28233
1550,30127
1207,28398
1988,554
1892,28072
1619,2810
1706,505
11,26264
795,39433
1117,34502
797,24649
554,14526
478,31669
2006,23686
1772,9388
940,2645
2180,24731
196,32305
1447,2129
1520,16584
1065,37866
257,31036
1327,3123
1042,60287
1780,20410
2176,39624
2227,44555
2068,5041
489,57003
298,10774
839,2499
1175,28399
855,53700
1894,57151
64,3385
766,16708
25,25681
1102,13142
1303,44692
1815,53298
2059,60178
1318,3375
1295,7145
1642,52257
279,50929
2492,2547
83,3256
1097,9910
1828,31435
1285,48790
999,16933
1930,3026
1188,26881
89,30107
470,28846
668,6016
645,50542
2153,24810
879,50166
1702,25824
1598,44232
523,40558
1270,33293
81,61242
1984,7501
2472,6333
1719,1643
1307,37202
1356,21083
1146,58112
954,5315
2190,5014
836,9354
317,14396
1429,52082
1616,35738
226,58848
1697,17137
1055,11051
2213,12582
1574,3239
30,19412
1901,32933
1376,10215
1602,28084
506,8589
1020,48425
2436,45497
767,36027
1011,7281
2070,48721
2387,42329
431,7890
2274,41544
2246,2340
634,22424
66,23006
1268,478
349,57540
359,56257
518,31833
1924,841
1823,14
190,3521
131,9102
1464,19280
1452,16398
1517,55089
964,3428
2121,32385
1822,2850
1323,14309
442,13543
1584,2889
1157,51267
1383,40677
827,9641
61,33002
1560,22374
1713,1682
1962,6146
2036,48197
1943,20506
632,20611
2071,2343
74,8225
1094,13515
2050,43253
1557,39873
1043,55701
983,12303
302,34203
1714,2178
2300,29061
1495,7213
1621,39614
355,834
1720,26506
505,55938
1034,5119
367,37068
1461,201
1617,24039
2127,16048
2329,5254
727,43425
1532,44231
911,7379
60,23043
289,2582
718,53843
746,47858
408,36540
753,27787
491,53746
984,47784
1747,36743
1629,8083
2281,12723
969,54851
402,5522
1737,21764
1498,29131
1371,21754
273,14237
132,6678
1712,22370
853,47240
1993,36745
1679,27912
1764,5235
2039,59869
552,260
291,57958
2252,31546
840,27823
1763,27387
38,17035
774,26248
1872,6319
1963,51572
84,48758
140,19343
2185,35081
72,10546
1423,12376
2231,9294
1314,2562
490,47259
1846,2831
1738,1083
2327,29070
290,9936
1246,632
1859,34423
643,27097
345,55925
2515,39172
2126,46444
2311,36797
2439,14715
642,21663
1521,30070
2366,23681
1386,6059
637,19702
555,3984
1406,18680
2490,7424
1749,23234
2209,12636
2352,50148
1404,54998
4,2541
2332,1813
559,37596
1115,601
641,12370
150,53062
2375,36917
526,10981
2019,34548
1342,60396
497,6309
778,56169
775,14053
1688,47508
2198,39940
1361,25541
1284,35462
452,55964
593,11199
1525,59349
1796,30854
804,38816
1277,19947
391,60614
1212,18192
375,25906
1543,1307
2194,27847
1329,15883
2302,17313
2341,8917
2271,14669
2346,21555
2015,40694
243,60288
1164,15893
419,17249
474,40095
2107,52890
2092,4287
1695,7316
102,1732
181,2286
2483,4352
622,15781
17,39778
783,15710
1230,41972
2218,18143
1483,20314
1669,31455
1240,34303
931,55343
216,5881
2146,10363
570,28270
2230,2811
2410,19564
1620,48734
413,178
1856,16142
965,2144
1970,49178
101,2104
1744,50338
2481,15897
794,58453
1754,4213
495,13682
1631,23551
1336,58227
1375,20476
2319,44344
95,36839
1787,2588
124,27867
134,42128
822,2392
2286,10781
220,45567
388,638
943,39720
2025,22223
1628,2548
218,294
1135,41167
871,2041
206,32761
294,37025
1308,53745
397,7411
2407,9808
139,3446
1836,24885
1121,39872
2357,3505
232,21149
1682,33721
1992,2660
2469,51720
2380,32900
1132,14118
1752,10439
610,655
1726,12066
2477,16644
108,9451
13,33467
525,19999
707,37917
2434,18289
1935,8261
1184,22134
425,39480
898,24526
606,9351
1141,10794
1504,40796
352,5639
2262,11163
1024,58598
1932,32182
613,31503
885,1354
341,28529
1582,44930
158,25365
809,604
2242,4096
1699,2556
1652,919
1777,2986
2130,14926
1145,13812
1345,4485
1762,28061
374,22550
326,13014
2128,16759
325,53065
46,45436
2353,47133
347,16
2437,25469
689,46598
1703,35570
2296,57360
513,6913
814,39826
2178,17223
2470,60351
756,19980
268,9589
600,55982
53,6291
1519,4439
2370,6351
1698,3927
1442,30840
1496,48642
1001,2376
740,40593
2113,44791
1152,9554
301,40649
1217,34228
667,3100
248,51769
1757,60409
2018,1550
673,36859
888,34914
171,26104
2179,38071
1088,21392
47,5319
366,35096
99,3664
167,28075
1660,7385
876,37574
1301,61259
1350,30848
2259,9917
1417,18745
223,2057
267,53040
141,19242
2409,23086
2292,925
1021,9199
110,7247
57,59339
1938,14355
2223,33459
1966,29879
1403,28676
972,6550
2336,32754
103,14326
2063,41136
2012,1005
2340,30596
618,11767
155,22096
148,5770
411,2172
2269,34471
945,23206
1658,10767
1773,46594
1009,42918
2195,9221
711,16938
1980,27110
308,2464
58,37469
2226,1222
1202,11108
2464,30148
2232,4281
1425,30530
1691,31291
332,9424
2504,25698
1575,60237
713,292
22,4252
1310,17049
2061,1032
450,25613
2033,13145
1765,16628
1078,7652
343,17304
2505,47720
70,9357
414,51756
974,17232
233,2530
337,11287
575,17230
1282,16858
1257,18664
2459,42511
2403,9721
261,31283
978,26024
708,29050
2278,52472
1710,54019
2482,4815
2028,28623
2402,19243
2290,44902
1173,18100
1850,37709
62,36610
82,8901
1161,1068
1233,14757
1100,28085
592,20302
2344,38610
71,50886
1362,24454
1352,27318
902,13075
1863,52356
2456,52867
436,60492
287,30407
956,39194
719,47327
1241,793
1194,2307
534,32907
129,36440
1840,13962
1664,59035
863,33555
1019,25235
225,36256
1005,48036
387,35058
2183,38490
896,12899
1349,21042
186,47727
542,6666
2137,61100
702,57195
1127,24525
833,6725
617,7380
2451,47841
2256,29743
1247,25651
2144,14999
403,8866
1232,48231
543,34167
244,23882
1368,19264
1808,59090
843,27130
2188,24114
2072,14505
357,2023
540,32686
199,35281
682,13414
1672,30489
893,16840
781,60655
2501,24786
1413,34584
1224,43925
605,28031
117,40566
951,49368
769,11348
933,13362
1181,49598
1306,18513
1081,5446
2217,2733
1864,1781
35,16544
577,29013
985,7399
2442,12620
2306,36924
2359,19162
556,12401
97,11671
2390,27887
1960,1100
977,18345
100,116
335,32681
2377,9195
353,37484
2169,52319
1801,29998
1156,43970
1264,31086
198,4654
565,38139
2369,13758
111,1807
488,1394
256,2862
2318,6558
499,48770
1734,41177
564,19131
1120,3227
285,29617
1877,5313
916,26061
406,48240
658,12042
1273,16600
1201,34608
1223,7476
1849,4107
2400,50678
1607,50367
1462,46602
24,20020
2110,2887
184,51846
2,60625
1956,59691
2074,744
1742,19747
481,17806
1782,8173
