D1,D2
66,799
643,777
391,402
467,321
93,998
533,598
601,389
803,841
977,982
10,1021
314,185
257,172
4,160
972,926
104,988
246,997
800,842
507,828
811,847
830,17
90,756
340,270
343,268
540,405
164,419
363,238
123,227
457,758
721,635
147,724
812,849
347,257
113,282
992,913
670,967
1063,1030
345,269
982,1053
990,911
985,944
405,251
995,916
844,866
256,794
937,70
81,194
959,923
894,670
733,743
1052,976
323,213
524,519
497,456
21,25
148,132
231,641
1033,535
870,734
745,545
496,457
979,942
435,1054
911,481
788,817
500,523
526,518
535,513
777,479
748,528
747,560
364,851
613,768
470,458
76,72
529,488
570,573
784,717
877,680
196,35
899,773
874,735
308,243
185,395
876,678
824,675
175,43
127,125
562,685
156,167
607,995
957,906
47,27
657,660
878,681
360,265
577,559
966,704
130,180
790,765
264,189
817,752
912,954
25,116
404,241
375,1065
490,553
832,487
369,271
434,226
968,672
43,29
599,755
24,407
414,299
6,776
947,1041
820,736
603,592
730,693
1009,632
684,616
205,150
542,439
1044,1009
361,239
669,932
212,730
455,381
1032,763
132,181
598,506
527,764
319,286
191,44
571,1004
621,663
580,509
635,565
583,547
336,266
407,314
307,784
1005,601
402,554
797,41
177,248
479,23
352,186
417,951
552,325
825,707
18,99
629,762
326,1068
334,376
914,746
1013,938
675,723
699,318
456,525
365,215
406,315
700,157
795,782
163,416
100,109
485,1027
32,165
949,956
566,468
938,987
546,558
346,252
169,831
645,569
108,71
541,501
1059,1047
585,555
218,808
907,904
1023,379
473,1013
378,331
135,122
469,209
880,721
628,664
195,33
357,223
176,9
893,447
871,706
956,850
674,607
682,610
162,415
814,166
697,572
744,542
969,39
726,435
480,263
359,273
855,74
741,437
890,823
766,720
392,310
671,653
840,833
695,639
560,606
908,539
194,13
584,556
891,890
325,338
1012,383
734,779
45,171
544,497
1024,979
315,228
215,235
996,914
476,366
693,640
998,993
691,813
1074,1063
1001,908
226,586
764,729
201,103
140,224
630,536
397,339
327,374
234,161
1073,1062
849,630
1064,375
