D1,D2
3399,163
276,807
199,7025
881,4230
2333,31
3441,3348
2795,5750
1403,6944
477,1902
3393,7268
255,1024
2343,6543
523,7311
819,6186
1907,1139
114,7762
77,1795
2422,6122
2368,2741
4743,5806
1931,7203
3597,658
3212,743
2015,7180
786,782
1655,4939
1118,5340
3955,6772
295,1496
1624,6974
2510,1040
2598,7236
4614,6911
2780,4536
3861,3810
66,2248
260,804
3911,7332
4420,7386
2996,5296
3357,1697
1131,652
2650,5409
1109,2276
2657,4622
2171,3742
3287,5915
1458,5051
1856,6705
4930,2516
4860,6988
1142,4084
1782,6215
4883,6265
4486,6190
1608,3214
2275,4621
3995,3075
3411,3050
3990,43
2613,3627
1006,5869
487,5508
4703,6860
250,7622
5097,1068
2174,6644
4071,2819
3546,453
2353,167
2504,628
948,5652
4132,3527
2545,3007
1877,69
3812,6241
829,6174
1371,4401
3021,1570
2938,2232
1326,3056
2585,390
2240,6985
3985,285
1168,7245
2271,2315
22,798
2810,3893
1043,5948
4239,629
3299,1305
4996,5111
4682,1466
3073,6510
2226,1885
3698,1659
2576,3234
2887,3236
3009,3424
1432,2716
670,6441
339,242
1384,2359
645,5963
2803,3830
3535,2321
2121,3488
158,2168
3289,5082
1647,5709
3961,3478
3159,1593
677,1274
168,7387
4890,2561
1264,5742
1851,2822
79,1921
208,4886
302,6412
4069,3222
4479,883
3256,4260
663,3831
4356,1104
1835,4684
492,4953
4798,3907
3984,2915
426,5423
3194,127
2287,962
2675,1731
1648,5156
4121,3986
4979,6371
1253,3390
1891,907
3408,2782
3169,5521
2131,6383
2313,3869
1124,212
3157,361
1219,2464
2167,1508
4390,6200
4361,4179
1435,3388
1242,7580
4150,2209
2365,7404
348,4444
352,885
4428,5945
3447,2512
152,6546
1399,3320
3174,4406
3047,4978
2906,1187
2927,2206
3096,1102
117,6718
4959,231
2268,5613
3993,1105
3111,3175
2393,6630
3395,4055
853,5684
4289,3342
2125,570
3751,3476
2858,3563
3808,2916
123,455
1559,2323
1093,6138
5068,2197
3197,589
115,332
392,544
4469,7081
3543,2443
1245,6672
2168,5331
4333,4657
3293,7775
2101,6646
4833,5067
3267,1630
4397,3526
203,4822
3592,17
2774,4666
2052,1822
3137,1618
4319,3768
3566,2142
2919,2906
4099,2683
4057,5127
1814,6764
4246,1581
2998,3321
4072,1559
4013,7123
2985,330
736,5752
1618,8
3254,2430
3280,4526
3426,5918
527,1253
2529,5844
1598,2445
2246,1542
183,4169
1459,647
5073,4910
2524,4377
4629,2973
3114,6893
2952,1909
2136,2957
2219,7658
1730,6913
4987,5450
4179,7276
4109,1088
3006,2423
2805,6378
112,5446
312,6029
116,805
1288,4950
2053,2710
1412,1023
2263,5987
2669,6325
4493,1169
3037,1074
4600,519
1368,6618
3470,3049
2079,1815
2426,484
2692,1327
651,4312
5,6725
4349,2447
5029,1792
821,4793
2799,1931
1258,6284
500,7436
2154,3654
2503,7288
5086,2602
288,2833
2889,1418
3721,7314
4906,5593
616,2176
2157,4792
2470,2471
4783,4935
1262,5298
1570,194
3250,2378
2967,5560
3972,3399
667,6888
2371,4102
3998,2567
3061,6946
1712,6167
955,844
4932,5034
773,7356
2359,7220
1659,6734
221,6856
1045,5305
139,5660
4288,1556
2453,2593
4324,1043
4530,6153
690,5547
2054,5705
4570,5361
2055,2657
1781,3829
3813,5300
4097,7504
2963,1938
4852,2376
1488,2247
3474,2521
2771,308
2922,4860
4141,5189
