D1,D2
373,374
214,702
760,694
757,700
766,690
759,701
751,740
853,129
443,396
1018,646
14,237
764,732
340,267
763,246
1066,1010
752,272
33,2
215,236
200,130
204,158
902,304
1074,1063
134,155
11,461
821,721
120,284
848,618
518,493
464,321
1003,935
880,600
835,877
762,733
952,902
544,500
344,270
863,504
463,370
549,653
416,302
409,342
908,891
555,324
768,709
1020,833
747,624
1012,383
773,689
442,386
216,206
929,892
872,731
927,853
83,94
524,520
253,202
887,790
710,562
1068,602
750,561
674,610
545,502
826,705
969,39
547,503
268,432
645,566
550,499
940,939
1019,645
1047,875
928,893
871,706
893,447
1057,1019
212,301
176,9
905,827
573,574
884,742
622,614
628,664
879,719
1023,379
663,580
834,1032
907,904
218,808
846,355
585,555
973,874
384,390
1059,1047
709,644
367,300
249,221
346,252
546,558
858,550
758,695
986,864
938,987
587,551
32,165
776,478
795,782
50,32
1007,983
331,147
575,882
365,215
873,692
414,296
595,995
64,54
532,486
675,723
517,492
1030,474
383,336
450,408
629,762
552,325
828,753
865,480
640,620
16,59
999,1052
646,571
322,228
765,729
352,186
9,1020
681,801
336,266
136,190
635,565
889,809
580,509
923,863
1045,870
621,663
571,1004
319,286
132,181
892,445
620,656
279,195
831,685
669,932
612,737
182,231
361,239
49,88
878,682
876,707
888,810
205,150
651,634
535,514
730,693
594,595
607,980
530,485
947,1041
582,549
985,943
723,722
472,1018
105,57
824,680
323,212
679,765
173,152
660,658
655,619
591,464
482,487
745,543
912,954
1,1022
817,752
264,189
458,803
92,726
910,800
58,12
484,999
342,308
590,466
130,180
966,704
845,356
829,476
913,1007
42,24
864,529
1008,1036
47,27
957,906
875,675
102,1066
244,153
462,311
526,519
311,187
1040,1031
609,661
124,53
825,678
96,93
156,167
153,322
280,242
127,125
175,43
935,826
578,539
271,204
103,403
678,591
287,233
874,735
579,515
899,773
983,1003
196,35
48,28
705,820
589,986
748,527
570,573
52,115
493,452
138,146
819,673
597,483
749,528
951,901
815,761
364,851
192,3
777,479
592,467
536,512
1038,1000
569,442
818,596
714,745
447,253
788,817
911,481
270,365
588,522
198,26
433,225
627,747
5,825
922,862
435,1054
778,482
446,647
978,944
386,420
389,305
881,749
496,457
746,560
59,62
492,654
698,462
761,730
377,330
478,822
787,1008
936,832
623,1006
696,531
789,816
989,910
297,642
276,201
733,743
959,923
504,593
347,230
81,194
181,232
920,871
393,972
596,869
937,70
26,100
380,312
503,533
101,49
452,369
309,257
851,530
608,362
514,1040
854,188
990,911
117,306
149,796
345,269
1063,1030
576,667
917,900
349,140
418,861
992,913
333,240
965,450
556,629
147,724
337,288
574,622
1053,961
489,888
991,912
921,865
716,612
457,758
614,532
534,524
997,854
862,249
807,843
363,238
235,137
343,268
516,597
738,744
183,1035
90,756
